Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,84.696847,[29 81] ; [93 12],[62.41860465 47.58139535] ; [59.58139535 45.41860465],1
s7,1,0.0,59.382615,[31 77] ; [84 19],[58.86255924 49.13744076] ; [56.13744076 46.86255924],1
s8,1,0.0,56.806122,[28 84] ; [80 25],[55.74193548 56.25806452] ; [52.25806452 52.74193548],1
s6,1,0.0,44.65319,[50 59] ; [91 11],[72.83886256 36.16113744] ; [68.16113744 33.83886256],1
s5,1,0.000418,12.449569,[29 78] ; [51 49],[41.352657 65.647343] ; [38.647343 61.352657],1
a3,1,0.000794,11.255231,[72 39] ; [89 16],[82.73611111 28.26388889] ; [78.26388889 26.73611111],1
v1,1,0.000961,10.901731,[48 61] ; [68 34],[59.92417062 49.07582938] ; [56.07582938 45.92417062],1
d5,1,0.009078,6.807381,[74 38] ; [85 19],[82.44444444 29.55555556] ; [76.55555556 27.44444444],0
p6,1,0.009204,6.782826,[31 77] ; [47 55],[40.11428571 67.88571429] ; [37.88571429 64.11428571],0
v3,1,0.011248,6.425681,[33 75] ; [49 54],[41.97156398 66.02843602] ; [40.02843602 62.97156398],0
d4,1,0.019846,5.425432,[80 32] ; [88 16],[87.11111111 24.88888889] ; [80.88888889 23.11111111],0
s4,1,0.03013,4.701875,[14 98] ; [25 80],[20.12903226 91.87096774] ; [18.87096774 86.12903226],0
u3,1,0.039255,4.249802,[13 27] ; [10  6],[16.42857143 23.57142857] ; [6.57142857 9.42857143],0
a1,1,0.045088,4.015336,[  4 108] ; [11 94],[  7.74193548 104.25806452] ; [ 7.25806452 97.74193548],0
p4,1,0.047366,3.932342,[56 53] ; [68 37],[63.1588785 45.8411215] ; [60.8411215 44.1588785],0
r3,1,0.051772,3.783105,[100  12] ; [101   4],[103.74193548   8.25806452] ; [97.25806452  7.74193548],0
a4,1,0.052932,3.746077,[44 68] ; [55 50],[51.09677419 60.90322581] ; [47.90322581 57.09677419],0
n1,1,0.062681,3.465,[11 22] ; [17 13],[14.66666667 18.33333333] ; [13.33333333 16.66666667],0
d1,1,0.068248,3.324653,[48 64] ; [58 47],[54.70967742 57.29032258] ; [51.29032258 53.70967742],0
