Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,32.854022,[77  9] ; [2 9],[70.04123711 15.95876289] ; [8.95876289 2.04123711],1
r2,1,0.0,30.119825,[84  2] ; [5 5],[79.72916667  6.27083333] ; [9.27083333 0.72916667],1
r3,1,1.2e-05,19.22738,[83  2] ; [7 4],[79.6875  5.3125] ; [10.3125  0.6875],1
s6,1,7.6e-05,15.65507,[77  5] ; [6 5],[73.1827957  8.8172043] ; [9.8172043 1.1827957],1
d1,1,0.001445,10.147388,[64 22] ; [3 8],[59.40206186 26.59793814] ; [7.59793814 3.40206186],0
a3,1,0.004898,7.916724,[66 20] ; [4 7],[62.06185567 23.93814433] ; [7.93814433 3.06185567],0
b4,1,0.007194,7.223944,[59 27] ; [3 8],[54.96907216 31.03092784] ; [7.03092784 3.96907216],0
d2,1,0.007859,7.065426,[52 34] ; [2 9],[47.87628866 38.12371134] ; [6.12371134 4.87628866],0
d5,1,0.017593,5.636248,[77  9] ; [7 4],[74.4742268 11.5257732] ; [9.5257732 1.4742268],0
s5,1,0.024821,5.036355,[49 31] ; [2 7],[45.84269663 34.15730337] ; [5.15730337 3.84269663],0
v4,1,0.037961,4.306777,[83  3] ; [9 2],[81.56701031  4.43298969] ; [10.43298969  0.56701031],0
p9,1,0.041743,4.145579,[75 11] ; [7 4],[72.70103093 13.29896907] ; [9.29896907 1.70103093],0
d4,1,0.059335,3.555882,[74 12] ; [7 4],[71.81443299 14.18556701] ; [9.18556701 1.81443299],0
a5,1,0.071746,3.242627,[68 18] ; [6 5],[65.60824742 20.39175258] ; [8.39175258 2.60824742],0
n1,1,0.075752,3.15377,[ 5 13] ; [3 1],[ 6.54545455 11.45454545] ; [1.45454545 2.54545455],0
n6,1,0.115387,2.478839,[76  9] ; [8 3],[74.375 10.625] ; [9.625 1.375],0
b1,1,0.127593,2.321552,[34 52] ; [7 4],[36.35051546 49.64948454] ; [4.64948454 6.35051546],0
n3,1,0.150164,2.070588,[15  3] ; [2 2],[13.90909091  4.09090909] ; [3.09090909 0.90909091],0
a2,1,0.158955,1.984141,[25 61] ; [ 1 10],[23.05154639 62.94845361] ; [2.94845361 8.05154639],0
n4,1,0.166133,1.917496,[64 22] ; [6 5],[62.06185567 23.93814433] ; [7.93814433 3.06185567],0
a7,1,0.197236,1.662723,[63 23] ; [6 5],[61.17525773 24.82474227] ; [7.82474227 3.17525773],0
s7,1,0.201511,1.63139,[51 31] ; [9 2],[52.90322581 29.09677419] ; [7.09677419 3.90322581],0
d3,1,0.208242,1.583606,[69 17] ; [7 4],[67.3814433 18.6185567] ; [8.6185567 2.3814433],0
v2,1,0.214334,1.541909,[40 45] ; [3 8],[38.07291667 46.92708333] ; [4.92708333 6.07291667],0
u1,1,0.225958,1.466122,[22 64] ; [ 1 10],[20.39175258 65.60824742] ; [2.60824742 8.39175258],0
p8,1,0.257264,1.283422,[55 30] ; [9 2],[56.66666667 28.33333333] ; [7.33333333 3.66666667],0
v1,1,0.267383,1.230121,[46 39] ; [4 7],[44.27083333 40.72916667] ; [5.72916667 5.27083333],0
p7,1,0.275717,1.188083,[65 20] ; [10  1],[66.40625 18.59375] ; [8.59375 2.40625],0
p10,1,0.306352,1.046336,[73 13] ; [8 3],[71.81443299 14.18556701] ; [9.18556701 1.81443299],0
a4,1,0.318761,0.994025,[45 41] ; [4 7],[43.44329897 42.55670103] ; [5.55670103 5.44329897],0
b2,1,0.362151,0.83042,[12 36] ; [1 8],[10.94736842 37.05263158] ; [2.05263158 6.94736842],0
b3,1,0.362151,0.83042,[12 36] ; [1 8],[10.94736842 37.05263158] ; [2.05263158 6.94736842],0
s3,1,0.407102,0.687249,[64 21] ; [7 4],[62.86458333 22.13541667] ; [8.13541667 2.86458333],0
u2,1,0.432111,0.617143,[ 8 12] ; [4 3],[ 8.88888889 11.11111111] ; [3.11111111 3.88888889],0
s8,1,0.468864,0.524652,[49 37] ; [5 6],[47.87628866 38.12371134] ; [6.12371134 4.87628866],0
s2,1,0.534528,0.385776,[61 23] ; [7 4],[60.12631579 23.87368421] ; [7.87368421 3.12631579],0
p11,1,0.592294,0.286776,[64 22] ; [9 2],[64.72164948 21.27835052] ; [8.27835052 2.72164948],0
p6,1,0.650474,0.205303,[53 33] ; [6 5],[52.30927835 33.69072165] ; [6.69072165 4.30927835],0
a6,1,0.66844,0.183433,[57 29] ; [8 3],[57.62886598 28.37113402] ; [7.37113402 3.62886598],0
s1,1,0.670967,0.180473,[ 5 81] ; [ 1 10],[ 5.31958763 80.68041237] ; [ 0.68041237 10.31958763],0
u3,1,0.711011,0.137269,[13  7] ; [4 3],[12.59259259  7.40740741] ; [4.40740741 2.59259259],0
p2,1,0.725648,0.123145,[75 11] ; [10  1],[75.36082474 10.63917526] ; [9.63917526 1.36082474],0
b5,1,0.762822,0.091069,[51 35] ; [6 5],[50.53608247 35.46391753] ; [6.46391753 4.53608247],0
n5,1,0.766796,0.087953,[67 19] ; [9 2],[67.3814433 18.6185567] ; [8.6185567 2.3814433],0
p3,1,0.96475,0.001953,[62 24] ; [8 3],[62.06185567 23.93814433] ; [7.93814433 3.06185567],0
