Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.4e-05,17.175506,[65 62] ; [66 17],[79.22380952 47.77619048] ; [51.77619048 31.22380952],1
p12,1,0.009975,6.639384,[  4 126] ; [10 73],[  8.54460094 121.45539906] ; [ 5.45539906 77.54460094],0
s4,1,0.028291,4.810223,[ 21 108] ; [ 5 77],[ 15.8957346 113.1042654] ; [10.1042654 71.8957346],0
p5,1,0.076282,3.142392,[  8 122] ; [11 72],[ 11.59624413 118.40375587] ; [ 7.40375587 75.59624413],0
n3,1,0.07886,3.088235,[24  3] ; [10  5],[21.85714286  5.14285714] ; [12.14285714  2.85714286],0
p1,1,0.081947,3.025855,[  7 124] ; [10 74],[ 10.35813953 120.64186047] ; [ 6.64186047 77.35813953],0
r4,1,0.101805,2.677041,[110  21] ; [77  7],[113.93953488  17.06046512] ; [73.06046512 10.93953488],0
n2,1,0.110612,2.545455,[24  4] ; [9 5],[22.  6.] ; [11.  3.],0
u2,1,0.143802,2.136792,[19 27] ; [17 12],[22.08 23.92] ; [13.92 15.08],0
p11,1,0.152759,2.044477,[102  29] ; [72 12],[106.01860465  24.98139535] ; [67.98139535 16.01860465],0
r2,1,0.163873,1.938119,[119  11] ; [80  3],[121.45539906   8.54460094] ; [77.54460094  5.45539906],0
a1,1,0.164758,1.930008,[  4 127] ; [ 6 78],[  6.09302326 124.90697674] ; [ 3.90697674 80.09302326],0
s8,1,0.196475,1.668381,[ 23 107] ; [21 63],[ 26.72897196 103.27102804] ; [17.27102804 66.72897196],0
n4,1,0.216671,1.526282,[93 38] ; [66 18],[96.87906977 34.12093023] ; [62.12093023 21.87906977],0
p4,1,0.22976,1.442346,[69 61] ; [51 32],[73.23943662 56.76056338] ; [46.76056338 36.23943662],0
a7,1,0.255513,1.292905,[90 41] ; [63 20],[93.6588785 37.3411215] ; [59.3411215 23.6588785],0
s2,1,0.278382,1.174971,[36 93] ; [29 54],[39.55188679 89.44811321] ; [25.44811321 57.55188679],0
s6,1,0.279699,1.168552,[73 55] ; [40 41],[69.20574163 58.79425837] ; [43.79425837 37.20574163],0
p7,1,0.291689,1.11181,[75 53] ; [54 28],[78.62857143 49.37142857] ; [50.37142857 31.62857143],0
d2,1,0.293004,1.105769,[52 79] ; [39 44],[55.70560748 75.29439252] ; [35.29439252 47.70560748],0
v4,1,0.298032,1.082981,[121   9] ; [81  3],[122.71028037   7.28971963] ; [79.28971963  4.71028037],0
r3,1,0.300597,1.071543,[119  11] ; [80  4],[120.88785047   9.11214953] ; [78.11214953  5.88785047],0
u1,1,0.301166,1.069024,[ 14 117] ; [13 71],[ 16.45116279 114.54883721] ; [10.54883721 73.45116279],0
u4,1,0.323845,0.973354,[  1 130] ; [ 2 82],[  1.82790698 129.17209302] ; [ 1.17209302 82.82790698],0
d1,1,0.324101,0.972327,[69 62] ; [50 34],[72.50697674 58.49302326] ; [46.49302326 37.50697674],0
p3,1,0.374845,0.787539,[58 71] ; [42 40],[61.13744076 67.86255924] ; [38.86255924 43.13744076],0
d5,1,0.375098,0.786706,[101  30] ; [69 15],[103.58139535  27.41860465] ; [66.41860465 17.58139535],0
u3,1,0.399817,0.708875,[29 17] ; [16 14],[27.23684211 18.76315789] ; [17.76315789 12.23684211],0
n6,1,0.402543,0.700717,[104  26] ; [71 13],[106.30841121  23.69158879] ; [68.69158879 15.30841121],0
d3,1,0.406146,0.690054,[80 51] ; [56 28],[82.86511628 48.13488372] ; [53.13488372 30.86511628],0
p2,1,0.408454,0.683297,[107  23] ; [71 11],[109.1509434  20.8490566] ; [68.8490566 13.1509434],0
b4,1,0.41938,0.652052,[77 54] ; [54 30],[79.81860465 51.18139535] ; [51.18139535 32.81860465],0
s3,1,0.431733,0.618157,[45 84] ; [33 49],[47.68720379 81.31279621] ; [30.31279621 51.68720379],0
p10,1,0.439822,0.596747,[100  29] ; [68 15],[102.22641509  26.77358491] ; [65.77358491 17.22641509],0
p8,1,0.441224,0.593096,[64 64] ; [46 37],[66.72985782 61.27014218] ; [43.27014218 39.72985782],0
n1,1,0.494525,0.466667,[11 17] ; [ 4 10],[10. 18.] ; [5. 9.],0
a4,1,0.558819,0.341754,[59 70] ; [35 49],[56.92957746 72.07042254] ; [37.07042254 46.92957746],0
a2,1,0.574921,0.314517,[ 24 107] ; [18 66],[ 25.59069767 105.40930233] ; [16.40930233 67.59069767],0
p9,1,0.615077,0.252848,[107  22] ; [71 12],[108.31132075  20.68867925] ; [69.68867925 13.31132075],0
p6,1,0.677459,0.173,[40 85] ; [24 58],[38.647343 86.352657] ; [25.352657 56.647343],0
s5,1,0.702724,0.145654,[36 91] ; [21 60],[34.80288462 92.19711538] ; [22.19711538 58.80288462],0
a8,1,0.730999,0.118197,[ 13 110] ; [ 9 65],[ 13.73604061 109.26395939] ; [ 8.26395939 65.73604061],0
d4,1,0.779816,0.078153,[104  27] ; [68 16],[104.8  26.2] ; [67.2 16.8],0
n5,1,0.794355,0.067943,[97 33] ; [64 20],[97.80373832 32.19626168] ; [63.19626168 20.80373832],0
b5,1,0.801948,0.062914,[82 49] ; [54 30],[82.86511628 48.13488372] ; [53.13488372 30.86511628],0
b3,1,0.827016,0.047755,[32 45] ; [19 29],[31.416 45.584] ; [19.584 28.416],0
b2,1,0.827016,0.047755,[32 45] ; [19 29],[31.416 45.584] ; [19.584 28.416],0
a3,1,0.869316,0.027069,[85 45] ; [54 30],[84.43925234 45.56074766] ; [54.56074766 29.43925234],0
r1,1,0.907986,0.013358,[103  27] ; [66 18],[102.6635514  27.3364486] ; [66.3364486 17.6635514],0
a6,1,0.968805,0.001529,[83 48] ; [53 31],[82.86511628 48.13488372] ; [53.13488372 30.86511628],0
s1,1,0.97919,0.00068,[  3 126] ; [ 2 82],[  3.02816901 125.97183099] ; [ 1.97183099 82.02816901],0
b1,1,0.991457,0.000115,[50 81] ; [32 52],[49.9627907 81.0372093] ; [32.0372093 51.9627907],0
a5,1,0.998865,2e-06,[92 39] ; [59 25],[92.00465116 38.99534884] ; [58.99534884 25.00465116],0
