Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,38.177762,[104 185] ; [55 17],[127.28808864 161.71191136] ; [31.71191136 40.28808864],1
p4,1,0.0,26.711601,[ 78 216] ; [43 31],[ 96.66847826 197.33152174] ; [24.33152174 49.66847826],1
p8,1,2.6e-05,17.721273,[ 86 207] ; [41 33],[101.39237057 191.60762943] ; [25.60762943 48.39237057],1
p2,1,0.000157,14.287669,[199  98] ; [66  8],[212.14285714  84.85714286] ; [52.85714286 21.14285714],1
s8,1,0.000738,11.391226,[ 67 230] ; [31 43],[ 78.45283019 218.54716981] ; [19.54716981 54.45283019],1
v1,1,0.004167,8.209601,[104 187] ; [39 33],[114.63636364 176.36363636] ; [28.36363636 43.63636364],0
p11,1,0.020906,5.334618,[200  97] ; [60 14],[208.14016173  88.85983827] ; [51.85983827 22.14016173],0
n5,1,0.031548,4.6229,[187 106] ; [57 17],[194.80108992  98.19891008] ; [49.19891008 24.80108992],0
s6,1,0.039024,4.259811,[134 161] ; [43 30],[141.88858696 153.11141304] ; [35.11141304 37.88858696],0
s2,1,0.046768,3.953722,[ 93 202] ; [32 41],[100.20380435 194.79619565] ; [24.79619565 48.20380435],0
b3,1,0.064987,3.405311,[ 47 122] ; [16 21],[ 51.68446602 117.31553398] ; [11.31553398 25.68446602],0
b2,1,0.064987,3.405311,[ 47 122] ; [16 21],[ 51.68446602 117.31553398] ; [11.31553398 25.68446602],0
s7,1,0.065041,3.403939,[ 81 202] ; [28 42],[ 87.38526912 195.61473088] ; [21.61473088 48.38526912],0
p9,1,0.065713,3.38699,[199  90] ; [59 15],[205.40495868  83.59504132] ; [52.59504132 21.40495868],0
v2,1,0.073553,3.201896,[123 158] ; [40 32],[129.75354108 151.24645892] ; [33.24645892 38.75354108],0
r2,1,0.088067,2.909357,[249  41] ; [69  5],[253.35164835  36.64835165] ; [64.64835165  9.35164835],0
n6,1,0.096478,2.762814,[210  85] ; [59 14],[215.63858696  79.36141304] ; [53.36141304 19.63858696],0
s3,1,0.10721,2.594878,[118 175] ; [37 36],[124.08469945 168.91530055] ; [30.91530055 42.08469945],0
r4,1,0.112569,2.517782,[223  74] ; [62 12],[228.15363881  68.84636119] ; [56.84636119 17.15363881],0
v4,1,0.120955,2.404915,[254  39] ; [69  5],[257.8719346  35.1280654] ; [65.1280654  8.8719346],0
b5,1,0.134194,2.243306,[185 112] ; [53 21],[190.52830189 106.47169811] ; [47.47169811 26.52830189],0
r3,1,0.14206,2.155507,[257  38] ; [69  5],[260.62330623  34.37669377] ; [65.37669377  8.62330623],0
u2,1,0.148984,2.082626,[56 52] ; [20 10],[59.47826087 48.52173913] ; [16.52173913 13.47826087],0
d3,1,0.180254,1.79553,[189 107] ; [52 20],[193.84782609 102.15217391] ; [47.15217391 24.84782609],0
a5,1,0.2541,1.300622,[186 111] ; [41 33],[181.72237197 115.27762803] ; [45.27762803 28.72237197],0
n3,1,0.264778,1.243603,[60 40] ; [16  6],[62.29508197 37.70491803] ; [13.70491803  8.29508197],0
n4,1,0.287135,1.133008,[192 103] ; [53 21],[195.86720867  99.13279133] ; [49.13279133 24.86720867],0
p10,1,0.327908,0.957142,[191 102] ; [52 21],[194.53278689  98.46721311] ; [48.46721311 24.53278689],0
d5,1,0.361566,0.832445,[207  89] ; [55 18],[210.16802168  85.83197832] ; [51.83197832 21.16802168],0
b1,1,0.36632,0.816108,[109 188] ; [23 51],[105.67115903 191.32884097] ; [26.32884097 47.67115903],0
u4,1,0.408041,0.684501,[  4 293] ; [ 2 72],[  4.8032345 292.1967655] ; [ 1.1967655 72.8032345],0
a2,1,0.409848,0.679242,[ 52 245] ; [10 64],[ 49.63342318 247.36657682] ; [12.36657682 61.63342318],0
p1,1,0.413702,0.668138,[ 10 286] ; [ 4 70],[ 11.2 284.8] ; [ 2.8 71.2],0
p5,1,0.428819,0.62602,[  7 287] ; [ 3 71],[  7.98913043 286.01086957] ; [ 2.01086957 71.98913043],0
d4,1,0.461583,0.542053,[219  76] ; [58 16],[221.4498645  73.5501355] ; [55.5501355 18.4498645],0
a3,1,0.496714,0.461951,[188 107] ; [44 30],[185.47425474 109.52574526] ; [46.52574526 27.47425474],0
n1,1,0.518381,0.417114,[34 67] ; [ 9 13],[35.30894309 65.69105691] ; [ 7.69105691 14.30894309],0
d1,1,0.550433,0.356542,[141 156] ; [38 36],[143.29649596 153.70350404] ; [35.70350404 38.29649596],0
v3,1,0.577644,0.31006,[ 83 203] ; [23 48],[ 84.91876751 201.08123249] ; [21.08123249 49.91876751],0
a7,1,0.583376,0.300809,[201  95] ; [52 21],[202.94850949  93.05149051] ; [50.05149051 22.94850949],0
a6,1,0.624706,0.239308,[193 103] ; [46 28],[191.2 104.8] ; [47.8 26.2],0
u3,1,0.646644,0.210157,[52 55] ; [16 14],[53.10948905 53.89051095] ; [14.89051095 15.10948905],0
b4,1,0.657757,0.19626,[173 124] ; [41 33],[171.31536388 125.68463612] ; [42.68463612 31.31536388],0
d2,1,0.686396,0.163015,[116 179] ; [31 43],[117.5203252 177.4796748] ; [29.4796748 44.5203252],0
a8,1,0.697381,0.151211,[ 35 240] ; [10 59],[ 35.97383721 239.02616279] ; [ 9.02616279 59.97383721],0
u1,1,0.733346,0.116061,[ 32 265] ; [ 9 65],[ 32.82210243 264.17789757] ; [ 8.17789757 65.82210243],0
r1,1,0.760711,0.092749,[210  85] ; [54 20],[211.05691057  83.94308943] ; [52.94308943 21.05691057],0
a4,1,0.823806,0.049574,[109 186] ; [28 45],[109.82336957 185.17663043] ; [27.17663043 45.82336957],0
