Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000775,11.300361,[48 69] ; [22  7],[56.09589041 60.90410959] ; [13.90410959 15.09589041],1
p5,1,0.003341,8.611076,[  2 115] ; [ 4 25],[  4.80821918 112.19178082] ; [ 1.19178082 27.80821918],0
s7,1,0.011731,6.351136,[28 82] ; [14 14],[33.47826087 76.52173913] ; [ 8.52173913 19.47826087],0
d2,1,0.016802,5.716907,[50 67] ; [19  9],[55.67586207 61.32413793] ; [13.32413793 14.67586207],0
a7,1,0.023221,5.151898,[81 36] ; [13 15],[75.84827586 41.15172414] ; [18.15172414  9.84827586],0
a4,1,0.028964,4.769737,[35 81] ; [15 14],[40. 76.] ; [10. 19.],0
s2,1,0.039905,4.221898,[36 79] ; [15 14],[40.72916667 74.27083333] ; [10.27083333 18.72916667],0
s8,1,0.049198,3.868592,[24 93] ; [11 18],[28.04794521 88.95205479] ; [ 6.95205479 22.04794521],0
u1,1,0.094499,2.796017,[ 14 103] ; [ 7 22],[ 16.82876712 100.17123288] ; [ 4.17123288 24.82876712],0
s3,1,0.094945,2.788462,[48 68] ; [17 12],[52. 64.] ; [13. 16.],0
n1,1,0.098577,2.728421,[12 26] ; [6 4],[14.25 23.75] ; [3.75 6.25],0
s1,1,0.101285,2.685185,[  6 110] ; [ 4 25],[  8. 108.] ; [ 2. 27.],0
s4,1,0.111117,2.53826,[ 15 101] ; [ 7 21],[17.72222222 98.27777778] ; [ 4.27777778 23.72222222],0
p10,1,0.129833,2.294505,[29 87] ; [11 17],[32.22222222 83.77777778] ; [ 7.77777778 20.22222222],0
a3,1,0.218629,1.513347,[66 51] ; [20  9],[68.91780822 48.08219178] ; [17.08219178 11.91780822],0
p4,1,0.243118,1.362421,[48 68] ; [15 13],[50.75 65.25] ; [12.25 15.75],0
v3,1,0.246446,1.343341,[34 79] ; [12 17],[36.6056338 76.3943662] ; [ 9.3943662 19.6056338],0
v1,1,0.247218,1.338958,[39 78] ; [13 16],[41.67123288 75.32876712] ; [10.32876712 18.67123288],0
n6,1,0.24752,1.337245,[80 37] ; [23  6],[82.54109589 34.45890411] ; [20.45890411  8.54109589],0
u3,1,0.249065,1.328541,[33 18] ; [4 5],[31.45 19.55] ; [5.55 3.45],0
a2,1,0.262648,1.254748,[18 99] ; [ 7 22],[20.03424658 96.96575342] ; [ 4.96575342 24.03424658],0
p3,1,0.303701,1.057871,[36 79] ; [12 17],[38.33333333 76.66666667] ; [ 9.66666667 19.33333333],0
b3,1,0.340641,0.908018,[21 50] ; [ 4 17],[19.29347826 51.70652174] ; [ 5.70652174 15.29347826],0
b2,1,0.340641,0.908018,[21 50] ; [ 4 17],[19.29347826 51.70652174] ; [ 5.70652174 15.29347826],0
b4,1,0.365043,0.820468,[70 47] ; [20  9],[72.12328767 44.87671233] ; [17.87671233 11.12328767],0
n3,1,0.383637,0.759013,[22 14] ; [9 3],[23.25 12.75] ; [7.75 4.25],0
v2,1,0.428937,0.625701,[48 67] ; [14 14],[49.86013986 65.13986014] ; [12.13986014 15.86013986],0
d1,1,0.430749,0.620802,[51 66] ; [15 14],[52.89041096 64.10958904] ; [13.10958904 15.89041096],0
d5,1,0.464294,0.535523,[85 32] ; [23  6],[86.54794521 30.45205479] ; [21.45205479  7.54794521],0
r3,1,0.464371,0.535339,[103  14] ; [26  2],[104.08965517  12.91034483] ; [24.91034483  3.08965517],0
a8,1,0.509344,0.435414,[ 8 98] ; [ 3 23],[ 8.83333333 97.16666667] ; [ 2.16666667 23.83333333],0
p1,1,0.530472,0.393487,[  8 108] ; [ 3 26],[  8.8 107.2] ; [ 2.2 26.8],0
p6,1,0.560076,0.339572,[23 92] ; [ 7 21],[24.12587413 90.87412587] ; [ 5.87412587 22.12587413],0
r2,1,0.573871,0.316249,[104  12] ; [27  2],[104.8  11.2] ; [26.2  2.8],0
p11,1,0.586038,0.296575,[62 55] ; [17 12],[63.30821918 53.69178082] ; [15.69178082 13.30821918],0
a1,1,0.591332,0.288268,[  7 110] ; [ 1 28],[  6.4109589 110.5890411] ; [ 1.5890411 27.4109589],0
b5,1,0.649432,0.206616,[66 51] ; [15 14],[64.9109589 52.0890411] ; [16.0890411 12.9109589],0
