Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,60.381096,[197  62] ; [27 62],[166.71264368  92.28735632] ; [57.28735632 31.71264368],1
s6,1,3e-06,22.086169,[235  20] ; [64 24],[222.28862974  32.71137026] ; [76.71137026 11.28862974],1
a3,1,8e-05,15.559937,[218  42] ; [57 32],[204.87106017  55.12893983] ; [70.12893983 18.87106017],1
s5,1,0.000398,12.543245,[134 113] ; [28 59],[119.80239521 127.19760479] ; [42.19760479 44.80239521],1
s3,1,0.001535,10.036445,[238  21] ; [70 18],[229.89048991  29.10951009] ; [78.10951009  9.89048991],0
p5,1,0.002588,9.07714,[ 49 208] ; [ 5 84],[ 40.10982659 216.89017341] ; [13.89017341 75.10982659],0
n6,1,0.00501,7.875708,[243  16] ; [74 14],[236.60806916  22.39193084] ; [80.39193084  7.60806916],0
a7,1,0.006442,7.422264,[177  84] ; [73 15],[186.96275072  74.03724928] ; [63.03724928 24.96275072],0
n4,1,0.008757,6.871698,[241  19] ; [74 15],[234.67048711  25.32951289] ; [80.32951289  8.67048711],0
d2,1,0.009876,6.65706,[150 109] ; [37 51],[139.57636888 119.42363112] ; [47.42363112 40.57636888],0
r1,1,0.013147,6.149217,[225  35] ; [67 22],[217.53581662  42.46418338] ; [74.46418338 14.53581662],0
a5,1,0.0182,5.576837,[208  53] ; [60 29],[199.85142857  61.14857143] ; [68.14857143 20.85142857],0
p1,1,0.020065,5.406206,[ 31 229] ; [ 3 85],[ 25.40229885 234.59770115] ; [ 8.59770115 79.40229885],0
u1,1,0.031835,4.607337,[ 67 194] ; [13 76],[ 59.65714286 201.34285714] ; [20.34285714 68.65714286],0
v3,1,0.034555,4.467025,[126 125] ; [31 53],[117.63283582 133.36716418] ; [39.36716418 44.63283582],0
p4,1,0.044777,4.027004,[184  75] ; [53 36],[176.38793103  82.61206897] ; [60.61206897 28.38793103],0
r2,1,0.049298,3.865179,[252   6] ; [83  6],[249.0778098   8.9221902] ; [85.9221902  3.0778098],0
a4,1,0.049761,3.849489,[137 124] ; [36 53],[129.00857143 131.99142857] ; [43.99142857 45.00857143],0
p3,1,0.052653,3.754913,[150 109] ; [41 48],[142.15229885 116.84770115] ; [48.84770115 40.15229885],0
p6,1,0.055038,3.680935,[128 129] ; [33 54],[120.28197674 136.71802326] ; [40.71802326 46.28197674],0
p9,1,0.063909,3.432931,[238  21] ; [74 13],[233.54913295  25.45086705] ; [78.45086705  8.54913295],0
u4,1,0.071327,3.252218,[ 15 246] ; [ 1 88],[ 11.93142857 249.06857143] ; [ 4.06857143 84.93142857],0
n1,1,0.076839,3.130516,[26 24] ; [ 5 13],[22.79411765 27.20588235] ; [8.20588235 9.79411765],0
u3,1,0.082096,3.022907,[30 13] ; [16 16],[26.37333333 16.62666667] ; [19.62666667 12.37333333],0
a1,1,0.084287,2.980241,[ 19 242] ; [ 2 87],[ 15.66 245.34] ; [ 5.34 83.66],0
v2,1,0.116809,2.459596,[158  96] ; [43 39],[151.94642857 102.05357143] ; [49.05357143 32.94642857],0
d1,1,0.119598,2.422582,[179  82] ; [53 36],[173.00571429  87.99428571] ; [58.99428571 30.00571429],0
p7,1,0.12244,2.385824,[181  69] ; [56 32],[175.29585799  74.70414201] ; [61.70414201 26.29585799],0
v4,1,0.122883,2.380182,[254   6] ; [84  5],[251.80515759   8.19484241] ; [86.19484241  2.80515759],0
p8,1,0.147873,2.094057,[152 104] ; [45 44],[146.17971014 109.82028986] ; [50.82028986 38.17971014],0
p11,1,0.215899,1.53142,[214  47] ; [78 11],[217.74857143  43.25142857] ; [74.25142857 14.74857143],0
a2,1,0.22486,1.473083,[ 76 185] ; [20 69],[ 71.58857143 189.41142857] ; [24.41142857 64.58857143],0
n2,1,0.259373,1.272099,[43  8] ; [13  5],[41.39130435  9.60869565] ; [14.60869565  3.39130435],0
a8,1,0.271597,1.208664,[ 46 193] ; [12 74],[ 42.65230769 196.34769231] ; [15.34769231 70.65230769],0
p2,1,0.278182,1.17595,[228  32] ; [74 15],[224.98567335  35.01432665] ; [77.01432665 11.98567335],0
b4,1,0.333787,0.934151,[143 118] ; [54 35],[146.90571429 114.09428571] ; [50.09428571 38.90571429],0
u2,1,0.36651,0.815464,[26 17] ; [16 16],[24.08 18.92] ; [17.92 14.08],0
p12,1,0.396234,0.719724,[ 32 228] ; [ 8 81],[ 29.79942693 230.20057307] ; [10.20057307 78.79942693],0
s4,1,0.443359,0.587574,[ 59 200] ; [16 69],[ 56.46802326 202.53197674] ; [18.53197674 66.46802326],0
d4,1,0.460428,0.544853,[221  37] ; [79 10],[223.05475504  34.94524496] ; [76.94524496 12.05475504],0
a6,1,0.471957,0.517391,[163  95] ; [60 29],[165.80403458  92.19596542] ; [57.19596542 31.80403458],0
b1,1,0.473313,0.51423,[114 147] ; [35 54],[111.11142857 149.88857143] ; [37.88857143 51.11142857],0
r3,1,0.476854,0.506048,[250  10] ; [84  5],[248.8252149  11.1747851] ; [85.1747851  3.8252149],0
b5,1,0.515405,0.423079,[157 104] ; [57 32],[159.58285714 101.41714286] ; [54.41714286 34.58285714],0
b2,1,0.546348,0.363901,[ 79 104] ; [18 29],[ 77.17826087 105.82173913] ; [19.82173913 27.17826087],0
b3,1,0.546348,0.363901,[ 79 104] ; [18 29],[ 77.17826087 105.82173913] ; [19.82173913 27.17826087],0
d5,1,0.60051,0.274227,[215  43] ; [72 17],[213.38904899  44.61095101] ; [73.61095101 15.38904899],0
r4,1,0.601791,0.272303,[242  19] ; [81  8],[240.86571429  20.13428571] ; [82.13428571  6.86571429],0
n3,1,0.664825,0.187716,[35 16] ; [12  7],[34.24285714 16.75714286] ; [12.75714286  6.24285714],0
p10,1,0.709671,0.138605,[226  33] ; [79 10],[226.99712644  32.00287356] ; [78.00287356 10.99712644],0
d3,1,0.859411,0.031373,[183  76] ; [62 27],[182.34195402  76.65804598] ; [62.65804598 26.34195402],0
v1,1,0.943772,0.004974,[157  96] ; [53 33],[156.72566372  96.27433628] ; [53.27433628 32.72566372],0
