Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4.6e-05,16.601625,[18 95] ; [5 1],[21.84033613 91.15966387] ; [1.15966387 4.84033613],1
p5,1,0.002398,9.216999,[  6 108] ; [2 3],[  7.66386555 106.33613445] ; [0.33613445 4.66386555],0
p12,1,0.003089,8.754116,[  1 114] ; [1 5],[  1.90082645 113.09917355] ; [0.09917355 5.90082645],0
a8,1,0.003187,8.697467,[11 94] ; [2 1],[12.63888889 92.36111111] ; [0.36111111 2.63888889],0
s7,1,0.003983,8.291384,[29 76] ; [5 1],[32.16216216 72.83783784] ; [1.83783784 4.16216216],0
b3,1,0.015153,5.898556,[23 46] ; [5 1],[25.76 43.24] ; [2.24 3.76],0
b2,1,0.015153,5.898556,[23 46] ; [5 1],[25.76 43.24] ; [2.24 3.76],0
p8,1,0.016399,5.759562,[26 87] ; [4 2],[28.48739496 84.51260504] ; [1.51260504 4.48739496],0
p7,1,0.020018,5.410353,[41 73] ; [5 1],[43.7 70.3] ; [2.3 3.7],0
p4,1,0.020018,5.410353,[41 73] ; [5 1],[43.7 70.3] ; [2.3 3.7],0
p6,1,0.027935,4.832077,[17 94] ; [3 3],[18.97435897 92.02564103] ; [1.02564103 4.97435897],0
d1,1,0.050427,3.827193,[49 66] ; [5 1],[51.32231405 63.67768595] ; [2.67768595 3.32231405],0
s3,1,0.052147,3.771042,[48 64] ; [5 1],[50.30508475 61.69491525] ; [2.69491525 3.30508475],0
s2,1,0.05864,3.575434,[34 80] ; [4 2],[36.1 77.9] ; [1.9 4.1],0
a1,1,0.066824,3.359362,[ 11 104] ; [2 4],[ 12.3553719 102.6446281] ; [0.6446281 5.3553719],0
d2,1,0.067728,3.337246,[51 62] ; [5 1],[53.17647059 59.82352941] ; [2.82352941 3.17647059],0
p3,1,0.106099,2.611391,[39 75] ; [4 2],[40.85 73.15] ; [2.15 3.85],0
a2,1,0.109548,2.560734,[25 90] ; [3 3],[26.61157025 88.38842975] ; [1.38842975 4.61157025],0
u1,1,0.163228,1.944062,[ 15 100] ; [2 4],[16.15702479 98.84297521] ; [0.84297521 5.15702479],0
a4,1,0.209355,1.575881,[46 67] ; [4 2],[47.4789916 65.5210084] ; [2.5210084 3.4789916],0
r1,1,0.2252,1.470927,[66 47] ; [5 1],[67.42016807 45.57983193] ; [3.57983193 2.42016807],0
n4,1,0.2252,1.470927,[66 47] ; [5 1],[67.42016807 45.57983193] ; [3.57983193 2.42016807],0
s5,1,0.243779,1.358609,[17 94] ; [2 4],[18.02564103 92.97435897] ; [0.97435897 5.02564103],0
d5,1,0.44074,0.594355,[78 36] ; [5 1],[78.85 35.15] ; [4.15 1.85],0
b4,1,0.568078,0.325908,[63 52] ; [4 2],[63.67768595 51.32231405] ; [3.32231405 2.67768595],0
a6,1,0.612048,0.257204,[64 50] ; [4 2],[64.6 49.4] ; [3.4 2.6],0
a7,1,0.763924,0.090199,[69 45] ; [4 2],[69.35 44.65] ; [3.65 2.35],0
b5,1,0.874238,0.025052,[73 42] ; [4 2],[73.18181818 41.81818182] ; [3.81818182 2.18181818],0
