Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,2e-06,22.228399,[187 164] ; [20 62],[167.79907621 183.20092379] ; [39.20092379 42.79907621],1
p2,1,3e-06,22.124139,[323  29] ; [64 23],[310.30523918  41.69476082] ; [76.69476082 10.30523918],1
p8,1,5.6e-05,16.222996,[247 105] ; [40 45],[231.17620137 120.82379863] ; [55.82379863 29.17620137],1
n5,1,7.2e-05,15.745229,[290  62] ; [54 32],[276.456621  75.543379] ; [67.543379 18.456621],1
p10,1,0.000151,14.359337,[313  39] ; [62 23],[302.05949657  49.94050343] ; [72.94050343 12.05949657],1
d3,1,0.000173,14.098769,[257  97] ; [45 42],[242.42176871 111.57823129] ; [59.57823129 27.42176871],1
n6,1,0.000204,13.797381,[319  34] ; [65 21],[308.77448747  44.22551253] ; [75.22551253 10.77448747],1
p9,1,0.000412,12.476544,[322  31] ; [66 19],[312.70319635  40.29680365] ; [75.29680365  9.70319635],1
d1,1,0.000728,11.41555,[236 118] ; [41 46],[222.3537415 131.6462585] ; [54.6462585 32.3537415],1
p5,1,0.001021,10.789733,[ 73 278] ; [ 5 82],[ 62.50684932 288.49315068] ; [15.49315068 71.50684932],0
s6,1,0.003932,8.315159,[260  87] ; [51 35],[249.23094688  97.76905312] ; [61.76905312 24.23094688],0
p11,1,0.006915,7.294991,[300  54] ; [63 24],[291.3877551  62.6122449] ; [71.6122449 15.3877551],0
s2,1,0.007771,7.085425,[201 150] ; [36 51],[189.92465753 161.07534247] ; [47.07534247 39.92465753],0
p12,1,0.013608,6.088286,[ 45 308] ; [ 3 83],[ 38.59681093 314.40318907] ; [ 9.40318907 76.59681093],0
d5,1,0.01545,5.864367,[305  48] ; [66 21],[297.64318182  55.35681818] ; [73.35681818 13.64318182],0
a7,1,0.016309,5.769288,[268  85] ; [55 32],[259.13409091  93.86590909] ; [63.86590909 23.13409091],0
n4,1,0.027882,4.835357,[299  55] ; [64 22],[292.05  61.95] ; [70.95 15.05],0
s7,1,0.040433,4.19964,[198 132] ; [40 44],[189.71014493 140.28985507] ; [48.28985507 35.71014493],0
r3,1,0.045356,4.005355,[344   9] ; [81  6],[340.96590909  12.03409091] ; [84.03409091  2.96590909],0
n2,1,0.056991,3.622853,[41 17] ; [15  1],[43.89189189 14.10810811] ; [12.10810811  3.89189189],0
r1,1,0.061408,3.498936,[297  56] ; [65 21],[291.08428246  61.91571754] ; [70.91571754 15.08428246],0
d4,1,0.062206,3.477578,[301  52] ; [67 20],[295.23636364  57.76363636] ; [72.76363636 14.23636364],0
