Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,36.154946,[46 87] ; [85 32],[69.692 63.308] ; [61.308 55.692],1
p8,1,1e-06,24.807043,[45 89] ; [75 40],[64.57831325 69.42168675] ; [55.42168675 59.57831325],1
s7,1,3e-06,21.596114,[47 82] ; [75 38],[65.03305785 63.96694215] ; [56.96694215 56.03305785],1
s8,1,1.3e-05,18.987737,[46 89] ; [72 45],[63.21428571 71.78571429] ; [54.78571429 62.21428571],1
a5,1,0.000159,14.256714,[77 60] ; [92 25],[91.15354331 45.84645669] ; [77.84645669 39.15354331],1
s6,1,0.000175,14.084389,[69 63] ; [86 28],[83.17073171 48.82926829] ; [71.82926829 42.17073171],1
p5,1,0.000323,12.934203,[  6 128] ; [22 95],[ 14.94820717 119.05179283] ; [ 13.05179283 103.94820717],1
s5,1,0.000328,12.901785,[36 95] ; [55 55],[49.46473029 81.53526971] ; [41.53526971 68.46473029],1
n4,1,0.000461,12.267748,[90 46] ; [99 17],[102.  34.] ; [87. 29.],1
p7,1,0.00067,11.571863,[69 63] ; [85 31],[81.96774194 50.03225806] ; [72.03225806 43.96774194],1
p2,1,0.001627,9.929409,[93 43] ; [99 17],[103.61904762  32.38095238] ; [88.38095238 27.61904762],0
r4,1,0.002689,9.007358,[108  29] ; [108   9],[116.50393701  20.49606299] ; [99.49606299 17.50393701],0
d4,1,0.004411,8.106523,[89 48] ; [94 22],[99.09486166 37.90513834] ; [83.90513834 32.09486166],0
p1,1,0.005043,7.863941,[  4 132] ; [ 14 102],[  9.71428571 126.28571429] ; [  8.28571429 107.71428571],0
p6,1,0.005751,7.626634,[36 97] ; [50 64],[46.30769231 86.69230769] ; [39.69230769 74.30769231],0
d1,1,0.007576,7.131079,[52 85] ; [64 53],[62.56692913 74.43307087] ; [53.43307087 63.56692913],0
r3,1,0.009043,6.814346,[119  17] ; [113   4],[124.71146245  11.28853755] ; [107.28853755   9.71146245],0
p10,1,0.009264,6.771236,[89 45] ; [94 22],[98.088 35.912] ; [84.912 31.088],0
v3,1,0.01164,6.364929,[40 90] ; [53 61],[49.54918033 80.45081967] ; [43.45081967 70.54918033],0
a3,1,0.013252,6.135197,[85 51] ; [90 27],[94.07114625 41.92885375] ; [80.92885375 36.07114625],0
d5,1,0.014415,5.986568,[91 46] ; [93 23],[99.63636364 37.36363636] ; [84.36363636 31.63636364],0
s2,1,0.018852,5.515152,[55 80] ; [65 52],[64.28571429 70.71428571] ; [55.71428571 61.28571429],0
r1,1,0.022565,5.201647,[90 47] ; [92 25],[98.16535433 38.83464567] ; [83.83464567 33.16535433],0
p9,1,0.02394,5.09897,[98 35] ; [99 17],[105.2248996  27.7751004] ; [91.7751004 24.2248996],0
s4,1,0.029847,4.718096,[ 18 117] ; [28 89],[ 24.64285714 110.35714286] ; [21.35714286 95.64285714],0
s3,1,0.042151,4.129132,[66 68] ; [72 44],[73.968 60.032] ; [64.032 51.968],0
b1,1,0.089973,2.874862,[58 79] ; [62 55],[64.72440945 72.27559055] ; [55.27559055 61.72440945],0
n6,1,0.101015,2.689443,[105  31] ; [99 17],[110.0952381  25.9047619] ; [93.9047619 22.0952381],0
v2,1,0.106494,2.605491,[56 75] ; [60 53],[62.27868852 68.72131148] ; [53.72131148 59.27868852],0
p11,1,0.122762,2.381728,[100  37] ; [95 22],[105.17716535  31.82283465] ; [89.82283465 27.17716535],0
d2,1,0.130763,2.283426,[59 78] ; [61 55],[64.98023715 72.01976285] ; [55.01976285 60.98023715],0
n2,1,0.13979,2.180273,[45 10] ; [16  8],[42.46835443 12.53164557] ; [18.53164557  5.46835443],0
