Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.013544,6.09657,[33  9] ; [5 7],[29.55555556 12.44444444] ; [8.44444444 3.55555556],0
p4,1,0.01595,5.808403,[12 30] ; [8 4],[15.55555556 26.44444444] ; [4.44444444 7.55555556],0
d3,1,0.055835,3.656983,[27 15] ; [4 8],[24.11111111 17.88888889] ; [6.88888889 5.11111111],0
v2,1,0.056236,3.645059,[19 21] ; [ 2 10],[16.15384615 23.84615385] ; [4.84615385 7.15384615],0
n5,1,0.064527,3.417018,[22 19] ; [10  2],[24.75471698 16.24528302] ; [7.24528302 4.75471698],0
r3,1,0.089193,2.888884,[31 10] ; [6 6],[28.62264151 12.37735849] ; [8.37735849 3.62264151],0
v1,1,0.091629,2.845521,[17 22] ; [ 2 10],[14.52941176 24.47058824] ; [4.47058824 7.52941176],0
d2,1,0.093423,2.814384,[22 20] ; [3 9],[19.44444444 22.55555556] ; [5.55555556 6.44444444],0
s2,1,0.127713,2.320086,[25 17] ; [10  2],[27.22222222 14.77777778] ; [7.77777778 4.22222222],0
a7,1,0.145452,2.119309,[24 18] ; [4 8],[21.77777778 20.22222222] ; [6.22222222 5.77777778],0
b2,1,0.155808,2.014444,[ 9 18] ; [1 9],[ 7.2972973 19.7027027] ; [2.7027027 7.2972973],0
b3,1,0.155808,2.014444,[ 9 18] ; [1 9],[ 7.2972973 19.7027027] ; [2.7027027 7.2972973],0
a3,1,0.182275,1.778978,[29 12] ; [6 6],[27.0754717 13.9245283] ; [7.9245283 4.0754717],0
r1,1,0.21023,1.569839,[15 27] ; [ 2 10],[13.22222222 28.77777778] ; [3.77777778 8.22222222],0
v4,1,0.212417,1.554878,[29 12] ; [5 5],[27.33333333 13.66666667] ; [6.66666667 3.33333333],0
p8,1,0.234656,1.412417,[11 30] ; [5 6],[12.61538462 28.38461538] ; [3.38461538 7.61538462],0
p2,1,0.267436,1.229851,[27 15] ; [9 2],[28.52830189 13.47169811] ; [7.47169811 3.52830189],0
a6,1,0.291699,1.111765,[28 14] ; [6 6],[26.44444444 15.55555556] ; [7.55555556 4.44444444],0
r2,1,0.303895,1.057022,[27 11] ; [6 5],[25.59183673 12.40816327] ; [7.40816327 3.59183673],0
v3,1,0.351845,0.866793,[ 9 33] ; [ 1 10],[ 7.9245283 34.0754717] ; [2.0754717 8.9245283],0
s8,1,0.402171,0.701826,[16 26] ; [3 9],[14.77777778 27.22222222] ; [4.22222222 7.77777778],0
p7,1,0.422288,0.643939,[20 20] ; [7 4],[21.17647059 18.82352941] ; [5.82352941 5.17647059],0
b1,1,0.423316,0.641091,[19 23] ; [7 5],[20.22222222 21.77777778] ; [5.77777778 6.22222222],0
n1,1,0.477968,0.503497,[9 9] ; [2 4],[8.25 9.75] ; [2.75 3.25],0
s1,1,0.487453,0.482143,[ 4 38] ; [ 2 10],[ 4.66666667 37.33333333] ; [ 1.33333333 10.66666667],0
s4,1,0.506729,0.440816,[10 32] ; [4 8],[10.88888889 31.11111111] ; [3.11111111 8.88888889],0
s6,1,0.553746,0.350649,[24 18] ; [8 4],[24.88888889 17.11111111] ; [7.11111111 4.88888889],0
b5,1,0.556259,0.346223,[25 17] ; [6 6],[24.11111111 17.88888889] ; [6.88888889 5.11111111],0
p6,1,0.568134,0.325815,[10 30] ; [4 8],[10.76923077 29.23076923] ; [3.23076923 8.76923077],0
p1,1,0.580197,0.305916,[ 2 40] ; [ 1 10],[ 2.37735849 39.62264151] ; [ 0.62264151 10.37735849],0
u3,1,0.598802,0.276807,[6 7] ; [2 4],[5.47368421 7.52631579] ; [2.52631579 3.47368421],0
p3,1,0.632797,0.228287,[14 27] ; [5 7],[14.69811321 26.30188679] ; [4.30188679 7.69811321],0
s5,1,0.63693,0.222779,[10 28] ; [4 8],[10.64 27.36] ; [3.36 8.64],0
n4,1,0.654422,0.200371,[25 17] ; [8 4],[25.66666667 16.33333333] ; [7.33333333 4.66666667],0
n6,1,0.664154,0.188516,[21 20] ; [7 5],[21.66037736 19.33962264] ; [6.33962264 5.66037736],0
u2,1,0.737316,0.1125,[7 5] ; [3 3],[6.66666667 5.33333333] ; [3.33333333 2.66666667],0
p10,1,0.759535,0.093692,[24 17] ; [7 4],[24.44230769 16.55769231] ; [6.55769231 4.44230769],0
a4,1,0.763218,0.090756,[16 26] ; [4 8],[15.55555556 26.44444444] ; [4.44444444 7.55555556],0
a5,1,0.770471,0.085123,[23 19] ; [6 6],[22.55555556 19.44444444] ; [6.44444444 5.55555556],0
p11,1,0.822902,0.050093,[26 16] ; [7 5],[25.66666667 16.33333333] ; [7.33333333 4.66666667],0
s7,1,0.860904,0.030703,[23 17] ; [6 5],[22.74509804 17.25490196] ; [6.25490196 4.74509804],0
a8,1,0.862014,0.03021,[ 3 37] ; [ 1 10],[ 3.1372549 36.8627451] ; [ 0.8627451 10.1372549],0
p9,1,0.875547,0.024529,[29 13] ; [8 4],[28.77777778 13.22222222] ; [8.22222222 3.77777778],0
b4,1,0.884254,0.021193,[22 20] ; [6 6],[21.77777778 20.22222222] ; [6.22222222 5.77777778],0
n3,1,0.901321,0.015374,[9 8] ; [3 3],[8.86956522 8.13043478] ; [3.13043478 2.86956522],0
n2,1,1.0,0.0,[12  6] ; [4 2],[12.  6.] ; [4. 2.],0
