Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,62.239691,[281   5] ; [37 16],[268.28318584  17.71681416] ; [49.71681416  3.28318584],1
a4,1,9.7e-05,15.200427,[148 138] ; [12 41],[134.98525074 151.01474926] ; [25.01474926 27.98525074],1
r2,1,0.000401,12.527091,[282   2] ; [47  4],[278.91343284   5.08656716] ; [50.08656716  0.91343284],1
s6,1,0.00041,12.486653,[253  31] ; [36 15],[245.00298507  38.99701493] ; [43.99701493  7.00298507],1
d2,1,0.000524,12.026908,[164 119] ; [17 36],[152.44940476 130.55059524] ; [28.55059524 24.44940476],1
a2,1,0.000968,10.88715,[104 182] ; [ 7 46],[ 93.6460177 192.3539823] ; [17.3539823 35.6460177],1
u1,1,0.001386,10.223975,[ 88 198] ; [ 5 48],[ 78.46017699 207.53982301] ; [14.53982301 38.46017699],0
r3,1,0.002573,9.087722,[278   5] ; [48  5],[274.57738095   8.42261905] ; [51.42261905  1.57738095],0
s3,1,0.003913,8.323755,[254  29] ; [40 13],[247.625  35.375] ; [46.375  6.625],0
v4,1,0.006154,7.504602,[281   4] ; [48  4],[278.23442136   6.76557864] ; [50.76557864  1.23442136],0
a3,1,0.00913,6.7973,[216  69] ; [31 22],[208.26923077  76.73076923] ; [38.73076923 14.26923077],0
d1,1,0.009196,6.784272,[203  83] ; [28 25],[194.88495575  91.11504425] ; [36.11504425 16.88495575],0
v2,1,0.009756,6.678869,[170 102] ; [22 29],[161.68421053 110.31578947] ; [30.31578947 20.68421053],0
n4,1,0.010698,6.51483,[229  57] ; [34 19],[221.8820059  64.1179941] ; [41.1179941 11.8820059],0
n5,1,0.011629,6.366618,[227  57] ; [34 19],[219.95252226  64.04747774] ; [41.04747774 11.95252226],0
s7,1,0.017391,5.656483,[191  82] ; [27 24],[183.68518519  89.31481481] ; [34.31481481 16.68518519],0
v3,1,0.018029,5.593319,[119 152] ; [13 37],[111.43925234 159.56074766] ; [20.56074766 29.43925234],0
p7,1,0.018075,5.588908,[186  87] ; [26 25],[178.62962963  94.37037037] ; [33.37037037 17.62962963],0
a5,1,0.022215,5.228873,[225  61] ; [34 19],[218.50737463  67.49262537] ; [40.49262537 12.50737463],0
s4,1,0.022727,5.189222,[ 60 221] ; [19 34],[ 66.46407186 214.53592814] ; [12.53592814 40.46407186],0
p4,1,0.030462,4.683049,[193  90] ; [28 25],[186.13988095  96.86011905] ; [34.86011905 18.13988095],0
n3,1,0.042885,4.099935,[43  9] ; [8 6],[40.18181818 11.81818182] ; [10.81818182  3.18181818],0
a1,1,0.078073,3.104575,[ 11 275] ; [ 5 48],[ 13.49852507 272.50147493] ; [ 2.50147493 50.49852507],0
b5,1,0.165286,1.925186,[188  98] ; [40 13],[192.3539823  93.6460177] ; [35.6460177 17.3539823],0
d5,1,0.174954,1.839974,[241  43] ; [41 12],[237.64985163  46.35014837] ; [44.35014837  8.64985163],0
p1,1,0.232754,1.423951,[ 32 252] ; [ 3 49],[ 29.58333333 254.41666667] ; [ 5.41666667 46.58333333],0
v1,1,0.255892,1.290849,[157 120] ; [24 26],[153.32415902 123.67584098] ; [27.67584098 22.32415902],0
a6,1,0.25938,1.272063,[218  65] ; [37 16],[214.77678571  68.22321429] ; [40.22321429 12.77678571],0
p2,1,0.263137,1.252176,[247  38] ; [42 10],[244.40652819  40.59347181] ; [44.59347181  7.40652819],0
d3,1,0.269919,1.217159,[228  56] ; [39 14],[225.00890208  58.99109792] ; [41.99109792 11.00890208],0
b4,1,0.285052,1.142845,[172 114] ; [36 17],[175.48082596 110.51917404] ; [32.51917404 20.48082596],0
n1,1,0.287085,1.133242,[19 33] ; [ 3 11],[17.33333333 34.66666667] ; [4.66666667 9.33333333],0
p12,1,0.292682,1.107241,[ 36 249] ; [ 4 49],[ 33.72781065 251.27218935] ; [ 6.27218935 46.72781065],0
s8,1,0.310473,1.028662,[166 118] ; [27 26],[162.64688427 121.35311573] ; [30.35311573 22.64688427],0
u3,1,0.31584,1.006097,[48 20] ; [13  9],[46.08888889 21.91111111] ; [14.91111111  7.08888889],0
n6,1,0.366173,0.816612,[247  35] ; [44  9],[244.96119403  37.03880597] ; [46.03880597  6.96119403],0
p6,1,0.374296,0.789352,[125 157] ; [20 33],[122.05970149 159.94029851] ; [22.94029851 30.05970149],0
d4,1,0.382648,0.762177,[253  31] ; [45  8],[251.13353116  32.86646884] ; [46.86646884  6.13353116],0
p8,1,0.385394,0.753425,[154 128] ; [25 27],[151.13173653 130.86826347] ; [27.86826347 24.13173653],0
b1,1,0.403568,0.69767,[109 177] ; [17 36],[106.30088496 179.69911504] ; [19.69911504 33.30088496],0
p10,1,0.450022,0.570597,[245  38] ; [47  5],[246.67462687  36.32537313] ; [45.32537313  6.67462687],0
