Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,24.273902,[65 13] ; [16 25],[53.09243697 24.90756303] ; [27.90756303 13.09243697],1
r4,1,0.004582,8.037523,[72  6] ; [30 11],[66.85714286 11.14285714] ; [35.14285714  5.85714286],0
r1,1,0.011864,6.331069,[64 14] ; [25 16],[58.33613445 19.66386555] ; [30.66386555 10.33613445],0
n6,1,0.028059,4.824425,[68 10] ; [29 12],[63.57983193 14.42016807] ; [33.42016807  7.57983193],0
r2,1,0.032524,4.570659,[74  4] ; [34  7],[70.78991597  7.21008403] ; [37.21008403  3.78991597],0
v3,1,0.035403,4.425633,[35 43] ; [10 30],[29.74576271 48.25423729] ; [15.25423729 24.74576271],0
a5,1,0.044869,4.023546,[51 27] ; [19 22],[45.88235294 32.11764706] ; [24.11764706 16.88235294],0
v1,1,0.047652,3.922215,[40 35] ; [14 27],[34.9137931 40.0862069] ; [19.0862069 21.9137931],0
p1,1,0.062302,3.47502,[13 64] ; [ 2 39],[ 9.78813559 67.21186441] ; [ 5.21186441 35.78813559],0
v4,1,0.08392,2.987295,[75  3] ; [36  5],[72.75630252  5.24369748] ; [38.24369748  2.75630252],0
p7,1,0.085488,2.95734,[42 34] ; [28 11],[46.26086957 29.73913043] ; [23.73913043 15.26086957],0
s4,1,0.095731,2.775261,[11 66] ; [11 30],[14.3559322 62.6440678] ; [ 7.6440678 33.3559322],0
u3,1,0.167937,1.90126,[21 13] ; [ 8 11],[18.60377358 15.39622642] ; [10.39622642  8.60377358],0
v2,1,0.173903,1.848968,[41 36] ; [16 24],[37.51282051 39.48717949] ; [19.48717949 20.51282051],0
n1,1,0.17964,1.800598,[8 5] ; [5 9],[6.25925926 6.74074074] ; [6.74074074 7.25925926],0
p3,1,0.188416,1.729961,[34 43] ; [13 28],[30.66949153 46.33050847] ; [16.33050847 24.66949153],0
p11,1,0.214087,1.543572,[63 15] ; [29 12],[60.30252101 17.69747899] ; [31.69747899  9.30252101],0
p6,1,0.220848,1.498855,[32 45] ; [12 28],[28.95726496 48.04273504] ; [15.04273504 24.95726496],0
a6,1,0.243373,1.36095,[54 24] ; [24 17],[51.12605042 26.87394958] ; [26.87394958 14.12605042],0
a4,1,0.273082,1.201199,[20 57] ; [ 7 34],[17.61864407 59.38135593] ; [ 9.38135593 31.61864407],0
s3,1,0.306071,1.047555,[44 31] ; [20 21],[41.37931034 33.62068966] ; [22.62068966 18.37931034],0
s8,1,0.316748,1.002327,[21 55] ; [15 26],[23.38461538 52.61538462] ; [12.61538462 28.38461538],0
b5,1,0.3208,0.985683,[51 27] ; [23 18],[48.50420168 29.49579832] ; [25.49579832 15.50420168],0
s2,1,0.342642,0.90052,[38 37] ; [17 24],[35.56034483 39.43965517] ; [19.43965517 21.56034483],0
n3,1,0.356981,0.848485,[12  2] ; [10  4],[11.  3.] ; [11.  3.],0
d4,1,0.380292,0.769756,[41 37] ; [25 16],[43.2605042 34.7394958] ; [22.7394958 18.2605042],0
b2,1,0.394751,0.724259,[18 28] ; [ 5 13],[16.53125 29.46875] ; [ 6.46875 11.53125],0
b3,1,0.394751,0.724259,[18 28] ; [ 5 13],[16.53125 29.46875] ; [ 6.46875 11.53125],0
p5,1,0.404325,0.695426,[12 65] ; [ 4 36],[10.52991453 66.47008547] ; [ 5.47008547 34.52991453],0
r3,1,0.433449,0.613565,[71  6] ; [36  5],[69.8220339  7.1779661] ; [37.1779661  3.8220339],0
p10,1,0.479218,0.500642,[60 16] ; [30 11],[58.46153846 17.53846154] ; [31.53846154  9.46153846],0
a1,1,0.487145,0.482826,[ 4 74] ; [ 1 40],[ 3.27731092 74.72268908] ; [ 1.72268908 39.27731092],0
a3,1,0.488143,0.480616,[44 32] ; [21 20],[42.22222222 33.77777778] ; [22.77777778 18.22222222],0
p2,1,0.527298,0.399597,[56 21] ; [32  9],[57.42372881 19.57627119] ; [30.57627119 10.42372881],0
s7,1,0.550985,0.355556,[33 39] ; [16 24],[31.5 40.5] ; [17.5 22.5],0
a8,1,0.568219,0.325672,[10 63] ; [ 4 36],[ 9.04424779 63.95575221] ; [ 4.95575221 35.04424779],0
s5,1,0.591713,0.287677,[22 52] ; [10 30],[20.77192982 53.22807018] ; [11.22807018 28.77192982],0
u4,1,0.640799,0.217699,[ 1 77] ; [ 1 40],[ 1.31092437 76.68907563] ; [ 0.68907563 40.31092437],0
s1,1,0.654934,0.199737,[ 4 72] ; [ 3 38],[ 4.54700855 71.45299145] ; [ 2.45299145 38.54700855],0
p12,1,0.72671,0.122154,[ 7 69] ; [ 3 38],[ 6.4957265 69.5042735] ; [ 3.5042735 37.4957265],0
b1,1,0.729462,0.119606,[33 45] ; [16 25],[32.11764706 45.88235294] ; [16.88235294 24.11764706],0
u2,1,0.773359,0.082935,[16 17] ; [10  9],[16.5 16.5] ; [9.5 9.5],0
u1,1,0.789753,0.071092,[ 3 75] ; [ 2 39],[ 3.27731092 74.72268908] ; [ 1.72268908 39.27731092],0
d3,1,0.878374,0.023418,[43 35] ; [22 19],[42.60504202 35.39495798] ; [22.39495798 18.60504202],0
d2,1,0.889185,0.019414,[18 60] ; [ 9 32],[17.69747899 60.30252101] ; [ 9.30252101 31.69747899],0
p4,1,0.899831,0.015844,[38 38] ; [20 21],[37.67521368 38.32478632] ; [20.32478632 20.67521368],0
p9,1,0.909925,0.012799,[60 16] ; [32  9],[59.76068376 16.23931624] ; [32.23931624  8.76068376],0
a2,1,0.93136,0.007419,[ 8 70] ; [ 4 37],[ 7.86554622 70.13445378] ; [ 4.13445378 36.86554622],0
d1,1,0.941353,0.005412,[ 6 72] ; [ 3 38],[ 5.89915966 72.10084034] ; [ 3.10084034 37.89915966],0
p8,1,0.959227,0.002614,[39 36] ; [21 19],[39.13043478 35.86956522] ; [20.86956522 19.13043478],0
b4,1,0.973929,0.001068,[44 34] ; [23 18],[43.91596639 34.08403361] ; [23.08403361 17.91596639],0
s6,1,0.98915,0.000185,[44 31] ; [24 17],[43.96551724 31.03448276] ; [24.03448276 16.96551724],0
