Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,25.827304,[ 3 29] ; [12  2],[10.43478261 21.56521739] ; [4.56521739 9.43478261],1
p6,1,0.001218,10.462941,[ 5 29] ; [9 6],[ 9.71428571 24.28571429] ; [ 4.28571429 10.71428571],0
s7,1,0.00205,9.50431,[ 6 24] ; [10  5],[10.66666667 19.33333333] ; [5.33333333 9.66666667],0
s5,1,0.002637,9.043273,[ 5 29] ; [8 6],[ 9.20833333 24.79166667] ; [ 3.79166667 10.20833333],0
s8,1,0.003765,8.39405,[ 6 27] ; [9 6],[10.3125 22.6875] ; [ 4.6875 10.3125],0
r4,1,0.0067,7.351638,[ 7 27] ; [9 6],[11.10204082 22.89795918] ; [ 4.89795918 10.10204082],0
p11,1,0.007859,7.065323,[11 23] ; [11  4],[15.26530612 18.73469388] ; [6.73469388 8.26530612],0
p2,1,0.019717,5.436768,[17 16] ; [13  2],[20.625 12.375] ; [9.375 5.625],0
n4,1,0.02401,5.093879,[18 16] ; [13  2],[21.51020408 12.48979592] ; [9.48979592 5.51020408],0
s6,1,0.030944,4.656085,[11 22] ; [10  5],[14.4375 18.5625] ; [6.5625 8.4375],0
p9,1,0.033613,4.514265,[17 14] ; [13  2],[20.2173913 10.7826087] ; [9.7826087 5.2173913],0
p1,1,0.044431,4.040098,[ 1 33] ; [ 3 12],[ 2.7755102 31.2244898] ; [ 1.2244898 13.7755102],0
a5,1,0.04893,3.877759,[17 17] ; [12  3],[20.12244898 13.87755102] ; [8.87755102 6.12244898],0
b5,1,0.04893,3.877759,[17 17] ; [12  3],[20.12244898 13.87755102] ; [8.87755102 6.12244898],0
p4,1,0.051163,3.802937,[10 23] ; [9 6],[13.0625 19.9375] ; [5.9375 9.0625],0
n5,1,0.053974,3.713518,[23 11] ; [14  1],[25.67346939  8.32653061] ; [11.32653061  3.67346939],0
v1,1,0.068655,3.314882,[ 9 25] ; [8 7],[11.79591837 22.20408163] ; [5.20408163 9.79591837],0
n6,1,0.08131,3.038527,[21 13] ; [13  2],[23.59183673 10.40816327] ; [10.40816327  4.59183673],0
p10,1,0.106529,2.604965,[19 15] ; [12  3],[21.51020408 12.48979592] ; [9.48979592 5.51020408],0
s4,1,0.135938,2.223353,[ 5 29] ; [ 5 10],[ 6.93877551 27.06122449] ; [ 3.06122449 11.93877551],0
s1,1,0.161976,1.955683,[ 1 33] ; [ 2 13],[ 2.08163265 31.91836735] ; [ 0.91836735 14.08163265],0
b1,1,0.164777,1.929828,[23 11] ; [7 8],[20.81632653 13.18367347] ; [9.18367347 5.81632653],0
r2,1,0.173035,1.856453,[25  8] ; [13  1],[26.68085106  6.31914894] ; [11.31914894  2.68085106],0
p8,1,0.184156,1.763764,[13 20] ; [9 6],[15.125 17.875] ; [6.875 8.125],0
a6,1,0.223665,1.4807,[14 20] ; [9 6],[15.95918367 18.04081633] ; [7.04081633 7.95918367],0
a7,1,0.279683,1.168631,[17 17] ; [10  5],[18.73469388 15.26530612] ; [8.26530612 6.73469388],0
a3,1,0.295912,1.092525,[19 14] ; [11  4],[20.625 12.375] ; [9.375 5.625],0
r1,1,0.305365,1.050618,[19 15] ; [6 9],[17.34693878 16.65306122] ; [7.65306122 7.34693878],0
u3,1,0.313267,1.016852,[7 8] ; [3 1],[7.89473684 7.10526316] ; [2.10526316 1.89473684],0
p3,1,0.3779,0.777521,[ 9 24] ; [6 9],[10.3125 22.6875] ; [ 4.6875 10.3125],0
v2,1,0.3779,0.777521,[ 9 24] ; [6 9],[10.3125 22.6875] ; [ 4.6875 10.3125],0
u1,1,0.379981,0.770763,[ 2 32] ; [ 2 13],[ 2.7755102 31.2244898] ; [ 1.2244898 13.7755102],0
n3,1,0.446443,0.579667,[11  9] ; [5 2],[11.85185185  8.14814815] ; [4.14814815 2.85185185],0
d1,1,0.451441,0.567031,[12 22] ; [7 8],[13.18367347 20.81632653] ; [5.81632653 9.18367347],0
a4,1,0.508883,0.436364,[10 23] ; [6 9],[11. 22.] ; [ 5. 10.],0
d4,1,0.603537,0.269694,[20 14] ; [10  5],[20.81632653 13.18367347] ; [9.18367347 5.81632653],0
d5,1,0.604252,0.268631,[23 11] ; [9 6],[22.20408163 11.79591837] ; [9.79591837 5.20408163],0
p7,1,0.63672,0.223057,[11 20] ; [6 8],[11.71111111 19.28888889] ; [5.28888889 8.71111111],0
n1,1,0.662521,0.190476,[10 11] ; [4 3],[10.5 10.5] ; [3.5 3.5],0
b2,1,0.706082,0.142222,[ 7 13] ; [5 7],[ 7.5 12.5] ; [4.5 7.5],0
b3,1,0.706082,0.142222,[ 7 13] ; [5 7],[ 7.5 12.5] ; [4.5 7.5],0
u2,1,0.718904,0.129545,[9 6] ; [2 2],[8.68421053 6.31578947] ; [2.31578947 1.68421053],0
d2,1,0.720405,0.128105,[14 20] ; [7 8],[14.57142857 19.42857143] ; [6.42857143 8.57142857],0
