Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.029154,[ 2 22] ; [59 16],[14.78787879  9.21212121] ; [46.21212121 28.78787879],1
v4,1,0.0,31.84398,[ 9 15] ; [68  6],[18.85714286  5.14285714] ; [58.14285714 15.85714286],1
p11,1,2.3e-05,17.959232,[ 6 18] ; [55 20],[14.78787879  9.21212121] ; [46.21212121 28.78787879],1
n6,1,0.000584,11.825383,[ 9 15] ; [56 18],[15.91836735  8.08163265] ; [49.08163265 24.91836735],1
v2,1,0.002263,9.32331,[ 2 21] ; [31 40],[ 8.07446809 14.92553191] ; [24.92553191 46.07446809],0
r2,1,0.00486,7.930879,[14 10] ; [64 11],[18.90909091  5.09090909] ; [59.09090909 15.90909091],0
p9,1,0.00512,7.836689,[ 8 14] ; [52 23],[13.60824742  8.39175258] ; [46.39175258 28.60824742],0
r1,1,0.005765,7.622256,[ 8 16] ; [49 26],[13.81818182 10.18181818] ; [43.18181818 31.81818182],0
a7,1,0.011302,6.417177,[ 6 18] ; [41 34],[11.39393939 12.60606061] ; [35.60606061 39.39393939],0
b5,1,0.040837,4.18275,[ 9 15] ; [46 29],[13.33333333 10.66666667] ; [41.66666667 33.33333333],0
d4,1,0.041918,4.138514,[ 6 18] ; [36 38],[10.28571429 13.71428571] ; [31.71428571 42.28571429],0
p7,1,0.047738,3.919191,[ 7 16] ; [40 34],[11.1443299 11.8556701] ; [35.8556701 38.1443299],0
u3,1,0.062472,3.470514,[ 2 11] ; [16 20],[4.7755102 8.2244898] ; [13.2244898 22.7755102],0
p2,1,0.067752,3.336659,[11 13] ; [50 25],[14.78787879  9.21212121] ; [46.21212121 28.78787879],0
u2,1,0.087934,2.9118,[ 2 11] ; [15 21],[4.51020408 8.48979592] ; [12.48979592 23.51020408],0
v1,1,0.09241,2.831875,[ 5 19] ; [29 44],[ 8.41237113 15.58762887] ; [25.58762887 47.41237113],0
n3,1,0.110175,2.551706,[7 6] ; [16  4],[9.06060606 3.93939394] ; [13.93939394  6.06060606],0
p3,1,0.118395,2.438424,[ 4 20] ; [25 50],[ 7.03030303 16.96969697] ; [21.96969697 53.03030303],0
a6,1,0.138367,2.19603,[ 8 16] ; [38 37],[11.15151515 12.84848485] ; [34.84848485 40.15151515],0
p6,1,0.144508,2.129283,[ 3 20] ; [21 54],[ 5.63265306 17.36734694] ; [18.36734694 56.63265306],0
p10,1,0.156571,2.007035,[ 9 14] ; [42 33],[11.96938776 11.03061224] ; [39.03061224 35.96938776],0
a5,1,0.161667,1.95856,[ 7 17] ; [34 41],[ 9.93939394 14.06060606] ; [31.06060606 43.93939394],0
n1,1,0.163187,1.944444,[8 6] ; [ 7 14],[6. 8.] ; [ 9. 12.],0
a4,1,0.219691,1.506386,[ 4 20] ; [22 53],[ 6.3030303 17.6969697] ; [19.6969697 55.3030303],0
n5,1,0.220855,1.49881,[17  7] ; [42 32],[14.44897959  9.55102041] ; [44.55102041 29.44897959],0
b1,1,0.220985,1.497962,[14 10] ; [33 42],[11.39393939 12.60606061] ; [35.60606061 39.39393939],0
v3,1,0.239691,1.38241,[ 4 20] ; [21 52],[ 6.18556701 17.81443299] ; [18.81443299 54.18556701],0
n2,1,0.269065,1.22151,[9 5] ; [17  4],[10.4  3.6] ; [15.6  5.4],0
a8,1,0.319013,0.99299,[ 1 22] ; [ 8 62],[ 2.22580645 20.77419355] ; [ 6.77419355 63.22580645],0
p1,1,0.319742,0.99,[ 4 20] ; [ 7 68],[ 2.66666667 21.33333333] ; [ 8.33333333 66.66666667],0
p8,1,0.357856,0.845405,[ 6 17] ; [27 47],[ 7.82474227 15.17525773] ; [25.17525773 48.82474227],0
a1,1,0.361426,0.832933,[ 3 21] ; [ 5 70],[ 1.93939394 22.06060606] ; [ 6.06060606 68.93939394],0
s5,1,0.505673,0.44301,[ 1 23] ; [ 6 67],[ 1.73195876 22.26804124] ; [ 5.26804124 67.73195876],0
s2,1,0.531434,0.391648,[ 4 20] ; [17 58],[ 5.09090909 18.90909091] ; [15.90909091 59.09090909],0
p4,1,0.590832,0.289046,[ 7 17] ; [26 48],[ 8.08163265 15.91836735] ; [24.91836735 49.08163265],0
s3,1,0.623763,0.240614,[ 7 16] ; [27 48],[ 7.97959184 15.02040816] ; [26.02040816 48.97959184],0
b3,1,0.650806,0.204886,[ 8 10] ; [18 29],[ 7.2 10.8] ; [18.8 28.2],0
b2,1,0.650806,0.204886,[ 8 10] ; [18 29],[ 7.2 10.8] ; [18.8 28.2],0
s4,1,0.654091,0.200781,[ 3 21] ; [ 7 68],[ 2.42424242 21.57575758] ; [ 7.57575758 67.42424242],0
d2,1,0.654338,0.200475,[ 5 19] ; [19 56],[ 5.81818182 18.18181818] ; [18.18181818 56.81818182],0
a2,1,0.655047,0.199597,[ 1 23] ; [ 5 70],[ 1.45454545 22.54545455] ; [ 4.54545455 70.45454545],0
a3,1,0.682728,0.167071,[11 12] ; [39 35],[11.8556701 11.1443299] ; [38.1443299 35.8556701],0
n4,1,0.697836,0.150733,[13 11] ; [44 31],[13.81818182 10.18181818] ; [43.18181818 31.81818182],0
s1,1,0.781594,0.076863,[ 2 22] ; [ 5 70],[ 1.6969697 22.3030303] ; [ 5.3030303 69.6969697],0
d3,1,0.811999,0.056571,[ 8 16] ; [27 48],[ 8.48484848 15.51515152] ; [26.51515152 48.48484848],0
d1,1,0.820291,0.051606,[ 1 23] ; [ 4 71],[ 1.21212121 22.78787879] ; [ 3.78787879 71.21212121],0
s7,1,0.833872,0.04399,[ 5 18] ; [14 57],[ 4.64893617 18.35106383] ; [14.35106383 56.64893617],0
s8,1,0.939916,0.005681,[ 4 20] ; [13 62],[ 4.12121212 19.87878788] ; [12.87878788 62.12121212],0
b4,1,0.965847,0.001833,[13 11] ; [41 34],[13.09090909 10.90909091] ; [40.90909091 34.09090909],0
p12,1,0.98067,0.000587,[ 1 23] ; [ 3 71],[ 0.97959184 23.02040816] ; [ 3.02040816 70.97959184],0
