Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.0,25.890323,[11 29] ; [70 24],[24.17910448 15.82089552] ; [56.82089552 37.17910448],1
d3,1,0.000525,12.025766,[23 17] ; [80 14],[30.74626866  9.25373134] ; [72.25373134 21.74626866],1
a6,1,0.000616,11.727305,[18 22] ; [71 23],[26.56716418 13.43283582] ; [62.43283582 31.56716418],1
n1,1,0.002986,8.815714,[8 6] ; [ 2 18],[4.11764706 9.88235294] ; [ 5.88235294 14.11764706],0
a2,1,0.012846,6.190161,[ 3 37] ; [25 69],[ 8.35820896 31.64179104] ; [19.64179104 74.35820896],0
p1,1,0.046633,3.958592,[ 7 33] ; [ 6 88],[ 3.88059701 36.11940299] ; [ 9.11940299 84.88059701],0
b1,1,0.050471,3.825753,[18 22] ; [26 68],[13.13432836 26.86567164] ; [30.86567164 63.13432836],0
u1,1,0.072571,3.223895,[ 4 36] ; [22 72],[ 7.76119403 32.23880597] ; [18.23880597 75.76119403],0
p7,1,0.076544,3.136802,[31  8] ; [58 33],[26.7 12.3] ; [62.3 28.7],0
p3,1,0.096284,2.76604,[25 15] ; [44 50],[20.59701493 19.40298507] ; [48.40298507 45.59701493],0
s7,1,0.105043,2.627262,[29 11] ; [53 39],[24.84848485 15.15151515] ; [57.15151515 34.84848485],0
p8,1,0.138516,2.194372,[25 14] ; [46 46],[21.13740458 17.86259542] ; [49.86259542 42.13740458],0
s2,1,0.149636,2.075958,[25 14] ; [71 22],[28.36363636 10.63636364] ; [67.63636364 25.36363636],0
a1,1,0.158727,1.986314,[ 2 38] ; [ 1 93],[ 0.89552239 39.10447761] ; [ 2.10447761 91.89552239],0
d4,1,0.162662,1.949307,[30 10] ; [80 14],[32.8358209  7.1641791] ; [77.1641791 16.8358209],0
p2,1,0.166412,1.914969,[29 11] ; [78 16],[31.94029851  8.05970149] ; [75.05970149 18.94029851],0
n2,1,0.178872,1.806973,[13  1] ; [15  5],[11.52941176  2.47058824] ; [16.47058824  3.52941176],0
