Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,73.804225,[280  30] ; [39 41],[253.56410256  56.43589744] ; [65.43589744 14.56410256],1
n6,1,0.0,42.125464,[289  22] ; [52 27],[271.92564103  39.07435897] ; [69.07435897  9.92564103],1
s7,1,0.000204,13.794769,[239  57] ; [46 30],[226.77419355  69.22580645] ; [58.22580645 17.77419355],1
v1,1,0.000849,11.13192,[201 100] ; [35 41],[188.42440318 112.57559682] ; [47.57559682 28.42440318],1
p4,1,0.001386,10.224105,[221  89] ; [42 38],[209.05128205 100.94871795] ; [53.94871795 26.05128205],0
p8,1,0.001399,10.206839,[190 115] ; [34 46],[177.45454545 127.54545455] ; [46.54545455 33.45454545],0
v3,1,0.004851,7.934266,[154 145] ; [25 50],[143.10427807 155.89572193] ; [35.89572193 39.10427807],0
p10,1,0.010209,6.598027,[277  31] ; [61 16],[270.4  37.6] ; [67.6  9.4],0
p6,1,0.017237,5.672041,[153 155] ; [27 51],[143.62694301 164.37305699] ; [36.37305699 41.62694301],0
p5,1,0.033182,4.536363,[ 53 254] ; [ 6 73],[ 46.92487047 260.07512953] ; [12.07512953 66.92487047],0
p11,1,0.035292,4.431006,[261  50] ; [59 21],[254.52685422  56.47314578] ; [65.47314578 14.52685422],0
p7,1,0.036097,4.392538,[223  80] ; [48 30],[215.51968504  87.48031496] ; [55.48031496 22.51968504],0
a3,1,0.038928,4.264028,[250  60] ; [56 24],[243.23076923  66.76923077] ; [62.76923077 17.23076923],0
p12,1,0.0552,3.676039,[ 39 269] ; [ 4 75],[ 34.22222222 273.77777778] ; [ 8.77777778 70.22222222],0
a5,1,0.065053,3.403623,[251  60] ; [57 23],[244.98209719  66.01790281] ; [63.01790281 16.98209719],0
s2,1,0.071082,3.257864,[227  80] ; [51 29],[220.53229974  86.46770026] ; [57.46770026 22.53229974],0
s3,1,0.08303,3.004578,[232  74] ; [53 27],[225.93264249  80.06735751] ; [59.06735751 20.93264249],0
r1,1,0.105505,2.620291,[266  43] ; [63 17],[261.33933162  47.66066838] ; [67.66066838 12.33933162],0
