Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.468649,[2 9] ; [133  12],[9.51923077 1.48076923] ; [125.48076923  19.51923077],1
r3,1,0.0,35.503223,[3 7] ; [134  11],[8.83870968 1.16129032] ; [128.16129032  16.83870968],1
r2,1,1e-06,23.732407,[7 4] ; [141   4],[10.43589744  0.56410256] ; [137.56410256   7.43589744],1
p11,1,2.1e-05,18.126401,[2 9] ; [112  33],[8.03846154 2.96153846] ; [105.96153846  39.03846154],1
s6,1,0.000149,14.381486,[2 9] ; [103  38],[7.59868421 3.40131579] ; [97.40131579 43.59868421],1
s1,1,0.000688,11.520596,[3 8] ; [  5 136],[ 0.57894737 10.42105263] ; [  7.42105263 133.57894737],1
n6,1,0.000769,11.313931,[4 6] ; [121  24],[8.06451613 1.93548387] ; [116.93548387  28.06451613],1
s3,1,0.001077,10.690143,[ 1 10] ; [85 57],[6.18300654 4.81699346] ; [79.81699346 62.18300654],0
r1,1,0.003135,8.726946,[5 6] ; [118  25],[8.78571429 2.21428571] ; [114.21428571  28.78571429],0
d1,1,0.004883,7.922257,[ 1 10] ; [77 68],[5.5 5.5] ; [72.5 72.5],0
p9,1,0.006077,7.527195,[6 5] ; [124  20],[9.22580645 1.77419355] ; [120.77419355  23.22580645],0
d5,1,0.010706,6.513427,[5 6] ; [114  30],[8.44516129 2.55483871] ; [110.55483871  33.44516129],0
p4,1,0.015394,5.870784,[3 8] ; [93 52],[6.76923077 4.23076923] ; [89.23076923 55.76923077],0
p2,1,0.028545,4.794823,[6 5] ; [118  26],[8.8 2.2] ; [115.2  28.8],0
p10,1,0.02972,4.725413,[6 5] ; [117  26],[8.78571429 2.21428571] ; [114.21428571  28.78571429],0
s5,1,0.030261,4.69442,[ 1 10] ; [58 79],[4.38513514 6.61486486] ; [54.61486486 82.38513514],0
n5,1,0.057664,3.603335,[6 5] ; [115  30],[8.53205128 2.46794872] ; [112.46794872  32.53205128],0
a1,1,0.067042,3.354002,[2 9] ; [  7 138],[ 0.63461538 10.36538462] ; [  8.36538462 136.63461538],0
p7,1,0.067903,3.332994,[4 7] ; [91 51],[6.83006536 4.16993464] ; [88.16993464 53.83006536],0
p8,1,0.069856,3.286412,[3 8] ; [80 64],[5.89032258 5.10967742] ; [77.10967742 66.89032258],0
d4,1,0.070086,3.280994,[6 5] ; [113  31],[8.44516129 2.55483871] ; [110.55483871  33.44516129],0
n4,1,0.070086,3.280994,[6 5] ; [113  31],[8.44516129 2.55483871] ; [110.55483871  33.44516129],0
d2,1,0.077955,3.107029,[2 9] ; [66 79],[4.79487179 6.20512821] ; [63.20512821 81.79487179],0
s2,1,0.089159,2.889501,[3 8] ; [77 66],[5.71428571 5.28571429] ; [74.28571429 68.71428571],0
a7,1,0.097281,2.749557,[5 6] ; [101  44],[7.47435897 3.52564103] ; [98.52564103 46.47435897],0
b1,1,0.098444,2.730579,[8 3] ; [68 77],[5.35897436 5.64102564] ; [70.64102564 74.35897436],0
n2,1,0.101471,2.682266,[2 2] ; [27  5],[3.22222222 0.77777778] ; [25.77777778  6.22222222],0
a3,1,0.127644,2.320928,[10  1] ; [99 44],[7.78571429 3.21428571] ; [101.21428571  41.78571429],0
a4,1,0.224961,1.472438,[3 8] ; [66 77],[4.92857143 6.07142857] ; [64.07142857 78.92857143],0
b5,1,0.276294,1.185229,[5 6] ; [90 55],[6.69871795 4.30128205] ; [88.30128205 56.69871795],0
a2,1,0.289796,1.120568,[ 1 10] ; [ 33 112],[2.3974359 8.6025641] ; [ 31.6025641 113.3974359],0
a6,1,0.320791,0.985719,[5 6] ; [88 57],[6.55769231 4.44230769] ; [86.44230769 58.55769231],0
p1,1,0.368832,0.807595,[2 9] ; [ 14 131],[1.12820513 9.87179487] ; [ 14.87179487 130.12820513],0
p3,1,0.43313,0.614417,[4 7] ; [70 74],[5.2516129 5.7483871] ; [68.7483871 75.2516129],0
b4,1,0.447223,0.577681,[5 6] ; [83 62],[6.20512821 4.79487179] ; [81.79487179 63.20512821],0
v3,1,0.552731,0.352448,[4 7] ; [ 40 103],[3.14285714 7.85714286] ; [ 40.85714286 102.14285714],0
a5,1,0.568117,0.325843,[7 4] ; [104  41],[7.82692308 3.17307692] ; [103.17307692  41.82692308],0
d3,1,0.620965,0.244514,[6 5] ; [90 55],[6.76923077 4.23076923] ; [89.23076923 55.76923077],0
s4,1,0.623986,0.240305,[3 8] ; [ 30 113],[2.35714286 8.64285714] ; [ 30.64285714 112.35714286],0
a8,1,0.626116,0.237364,[ 1 10] ; [ 19 113],[1.53846154 9.46153846] ; [ 18.46153846 113.53846154],0
n3,1,0.677607,0.172832,[3 1] ; [20 11],[2.62857143 1.37142857] ; [20.37142857 10.62857143],0
s7,1,0.73183,0.117438,[4 6] ; [62 74],[4.52054795 5.47945205] ; [61.47945205 74.52054795],0
n1,1,0.906041,0.013932,[2 2] ; [17 15],[2.11111111 1.88888889] ; [16.88888889 15.11111111],0
b3,1,0.933011,0.007066,[3 4] ; [40 57],[2.89423077 4.10576923] ; [40.10576923 56.89423077],0
b2,1,0.933011,0.007066,[3 4] ; [40 57],[2.89423077 4.10576923] ; [40.10576923 56.89423077],0
