Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,141.108447,[140  37] ; [ 17 124],[87.38679245 89.61320755] ; [69.61320755 71.38679245],1
s6,1,0.0,43.058242,[142  31] ; [65 74],[114.77884615  58.22115385] ; [92.22115385 46.77884615],1
s7,1,0.0,37.764654,[106  63] ; [ 38 100],[79.27035831 89.72964169] ; [64.72964169 73.27035831],1
s8,1,0.0,36.550692,[102  75] ; [ 34 108],[ 75.46081505 101.53918495] ; [60.53918495 81.46081505],1
s5,1,4e-06,21.264046,[76 94] ; [ 27 110],[ 57.03583062 112.96416938] ; [45.96416938 91.03583062],1
s4,1,0.006628,7.371051,[ 46 130] ; [ 19 120],[ 36.31746032 139.68253968] ; [ 28.68253968 110.31746032],0
r1,1,0.009132,6.79688,[134  42] ; [89 53],[123.42138365  52.57861635] ; [99.57861635 42.42138365],0
r2,1,0.01667,5.730752,[165   9] ; [123  18],[159.08571429  14.91428571] ; [128.91428571  12.08571429],0
d2,1,0.023989,5.095417,[82 94] ; [48 93],[ 72.17665615 103.82334385] ; [57.82334385 83.17665615],0
n5,1,0.027754,4.843261,[139  37] ; [96 45],[130.47318612  45.52681388] ; [104.52681388  36.47318612],0
a4,1,0.029776,4.722185,[85 92] ; [51 91],[ 75.46081505 101.53918495] ; [60.53918495 81.46081505],0
u1,1,0.031415,4.630158,[ 31 146] ; [ 13 129],[ 24.4137931 152.5862069] ; [ 19.5862069 122.4137931],0
r4,1,0.036432,4.37676,[158  19] ; [115  27],[151.47648903  25.52351097] ; [121.52351097  20.47648903],0
n4,1,0.040331,4.2039,[137  39] ; [96 46],[128.95597484  47.04402516] ; [104.04402516  37.95597484],0
a3,1,0.044498,4.037559,[125  51] ; [85 56],[116.59305994  59.40694006] ; [93.40694006 47.59305994],0
a2,1,0.046226,3.973331,[ 42 135] ; [ 21 121],[ 34.95611285 142.04388715] ; [ 28.04388715 113.95611285],0
b5,1,0.046621,3.95903,[103  74] ; [98 44],[111.52664577  65.47335423] ; [89.47335423 52.52664577],0
d3,1,0.049412,3.861294,[123  53] ; [83 57],[114.73417722  61.26582278] ; [91.26582278 48.73417722],0
p3,1,0.051018,3.807667,[91 86] ; [57 84],[82.37735849 94.62264151] ; [65.62264151 75.37735849],0
p4,1,0.051321,3.797752,[112  64] ; [75 67],[103.49685535  72.50314465] ; [83.50314465 58.49685535],0
p5,1,0.057907,3.596344,[ 27 146] ; [ 12 129],[ 21.48726115 151.51273885] ; [ 17.51273885 123.48726115],0
v4,1,0.058663,3.574772,[169   7] ; [129  13],[164.93081761  11.06918239] ; [133.06918239   8.93081761],0
d1,1,0.071237,3.254282,[99 78] ; [65 77],[90.9968652 86.0031348] ; [73.0031348 68.9968652],0
p7,1,0.086334,2.941443,[108  61] ; [76 64],[100.63430421  68.36569579] ; [83.36569579 56.63430421],0
n1,1,0.114142,2.495914,[21 21] ; [12 25],[17.5443038 24.4556962] ; [15.4556962 21.5443038],0
n2,1,0.123744,2.369281,[34  8] ; [25 13],[30.975 11.025] ; [28.025  9.975],0
p12,1,0.14205,2.155607,[ 13 163] ; [  5 136],[  9.99369085 166.00630915] ; [  8.00630915 132.99369085],0
p6,1,0.161411,1.960957,[ 70 106] ; [45 95],[ 64.05063291 111.94936709] ; [50.94936709 89.05063291],0
a8,1,0.214068,1.543697,[ 26 139] ; [ 14 116],[ 22.37288136 142.62711864] ; [ 17.62711864 112.37288136],0
d4,1,0.217279,1.52225,[143  32] ; [108  34],[138.56466877  36.43533123] ; [112.43533123  29.56466877],0
p2,1,0.245037,1.351378,[154  22] ; [116  24],[150.37974684  25.62025316] ; [119.62025316  20.37974684],0
r3,1,0.320551,0.986697,[165  11] ; [128  13],[162.67507886  13.32492114] ; [130.32492114  10.67507886],0
p10,1,0.371379,0.799046,[156  19] ; [121  20],[153.40189873  21.59810127] ; [123.59810127  17.40189873],0
p1,1,0.421764,0.645395,[ 14 162] ; [ 15 127],[ 16.05031447 159.94968553] ; [ 12.94968553 129.05031447],0
u4,1,0.429367,0.624536,[  3 174] ; [  1 141],[  2.21943574 174.78056426] ; [  1.78056426 140.21943574],0
a7,1,0.453808,0.561123,[116  61] ; [98 43],[119.11320755  57.88679245] ; [94.88679245 46.11320755],0
a5,1,0.492356,0.471374,[117  60] ; [99 43],[119.84952978  57.15047022] ; [96.15047022 45.84952978],0
s1,1,0.508087,0.438005,[  9 167] ; [  5 135],[  7.79746835 168.20253165] ; [  6.20253165 133.79746835],0
b4,1,0.530521,0.393393,[96 81] ; [82 60],[98.76489028 78.23510972] ; [79.23510972 62.76489028],0
b2,1,0.53449,0.385847,[39 70] ; [31 46],[41.02150538 67.97849462] ; [28.97849462 48.02150538],0
b3,1,0.53449,0.385847,[39 70] ; [31 46],[41.02150538 67.97849462] ; [28.97849462 48.02150538],0
p8,1,0.538085,0.3791,[88 89] ; [75 66],[90.72641509 86.27358491] ; [72.27358491 68.72641509],0
b1,1,0.630414,0.231499,[ 72 105] ; [54 88],[ 69.91222571 107.08777429] ; [56.08777429 85.91222571],0
v1,1,0.786084,0.073658,[ 71 100] ; [56 84],[ 69.82958199 101.17041801] ; [57.17041801 82.82958199],0
a6,1,0.796863,0.06626,[114  62] ; [90 52],[112.90566038  63.09433962] ; [91.09433962 50.90566038],0
u3,1,0.875456,0.024565,[29 22] ; [31 25],[28.59813084 22.40186916] ; [31.40186916 24.59813084],0
n3,1,0.88776,0.01992,[29 13] ; [25 12],[28.70886076 13.29113924] ; [25.29113924 11.70886076],0
a1,1,0.898481,0.016277,[  8 169] ; [  6 136],[  7.76802508 169.23197492] ; [  6.23197492 135.76802508],0
n6,1,0.908095,0.013327,[146  31] ; [117  24],[146.38679245  30.61320755] ; [116.61320755  24.38679245],0
p11,1,0.937783,0.006093,[139  38] ; [111  31],[138.71473354  38.28526646] ; [111.28526646  30.71473354],0
u2,1,0.939741,0.005715,[29 22] ; [32 25],[28.80555556 22.19444444] ; [32.19444444 24.80555556],0
v3,1,0.946774,0.004457,[ 30 142] ; [ 25 116],[ 30.22364217 141.77635783] ; [ 24.77635783 116.22364217],0
d5,1,0.947906,0.004269,[131  44] ; [106  35],[131.25  43.75] ; [105.75  35.25],0
