Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.009087,6.805556,[2 6] ; [10  2],[4.8 3.2] ; [7.2 4.8],0
a7,1,0.067889,3.333333,[2 6] ; [8 4],[4. 4.] ; [6. 6.],0
p2,1,0.067889,3.333333,[6 2] ; [4 8],[4. 4.] ; [6. 6.],0
d1,1,0.084978,2.967033,[1 7] ; [6 6],[2.8 5.2] ; [4.2 7.8],0
p3,1,0.093533,2.8125,[5 3] ; [3 9],[3.2 4.8] ; [4.8 7.2],0
b1,1,0.111017,2.539683,[4 4] ; [10  2],[5.6 2.4] ; [8.4 3.6],0
p8,1,0.111017,2.539683,[4 4] ; [ 2 10],[2.4 5.6] ; [3.6 8.4],0
p4,1,0.111017,2.539683,[4 4] ; [ 2 10],[2.4 5.6] ; [3.6 8.4],0
n6,1,0.111017,2.539683,[4 4] ; [ 2 10],[2.4 5.6] ; [3.6 8.4],0
u3,1,0.186858,1.742222,[1 2] ; [4 1],[1.875 1.125] ; [3.125 1.875],0
d3,1,0.250829,1.318681,[4 4] ; [9 3],[5.2 2.8] ; [7.8 4.2],0
a5,1,0.263552,1.25,[2 6] ; [6 6],[3.2 4.8] ; [4.8 7.2],0
s3,1,0.279642,1.168831,[2 5] ; [ 1 10],[1.16666667 5.83333333] ; [1.83333333 9.16666667],0
v3,1,0.291841,1.111111,[1 7] ; [4 8],[2. 6.] ; [3. 9.],0
d2,1,0.291841,1.111111,[1 7] ; [4 8],[2. 6.] ; [3. 9.],0
d4,1,0.291841,1.111111,[5 3] ; [10  2],[6. 2.] ; [9. 3.],0
s2,1,0.306488,1.045752,[2 6] ; [ 1 11],[1.2 6.8] ; [ 1.8 10.2],0
a4,1,0.443939,0.586081,[2 6] ; [5 7],[2.8 5.2] ; [4.2 7.8],0
p11,1,0.550097,0.357143,[3 5] ; [3 9],[2.4 5.6] ; [3.6 8.4],0
r2,1,0.552248,0.353306,[4 4] ; [7 4],[4.63157895 3.36842105] ; [6.36842105 4.63157895],0
n2,1,0.57075,0.321429,[1 2] ; [1 5],[0.66666667 2.33333333] ; [1.33333333 4.66666667],0
b5,1,0.581989,0.30303,[5 3] ; [6 6],[4.4 3.6] ; [6.6 5.4],0
n3,1,0.635256,0.225,[2 1] ; [3 3],[1.66666667 1.33333333] ; [3.33333333 2.66666667],0
n4,1,0.690328,0.15873,[2 6] ; [4 8],[2.4 5.6] ; [3.6 8.4],0
a6,1,0.690328,0.15873,[2 6] ; [4 8],[2.4 5.6] ; [3.6 8.4],0
v4,1,0.713628,0.13468,[4 4] ; [7 5],[4.4 3.6] ; [6.6 5.4],0
p10,1,0.713628,0.13468,[4 4] ; [5 7],[3.6 4.4] ; [5.4 6.6],0
p9,1,0.713628,0.13468,[4 4] ; [5 7],[3.6 4.4] ; [5.4 6.6],0
r4,1,0.760907,0.092593,[1 7] ; [ 1 11],[0.8 7.2] ; [ 1.2 10.8],0
p1,1,0.760907,0.092593,[1 7] ; [ 1 11],[0.8 7.2] ; [ 1.2 10.8],0
b4,1,0.84822,0.03663,[5 3] ; [8 4],[5.2 2.8] ; [7.8 4.2],0
u2,1,0.850436,0.035556,[2 1] ; [3 2],[1.875 1.125] ; [3.125 1.875],0
r1,1,0.852179,0.034722,[3 5] ; [5 7],[3.2 4.8] ; [4.8 7.2],0
a3,1,0.852179,0.034722,[5 3] ; [7 5],[4.8 3.2] ; [7.2 4.8],0
v1,1,0.852179,0.034722,[3 5] ; [5 7],[3.2 4.8] ; [4.8 7.2],0
s6,1,1.0,0.0,[2 6] ; [3 9],[2. 6.] ; [3. 9.],0
