Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,91.316989,[311   6] ; [11 10],[301.99408284  15.00591716] ; [20.00591716  0.99408284],1
r1,1,0.0,61.718386,[282  35] ; [ 7 17],[268.65982405  48.34017595] ; [20.34017595  3.65982405],1
v4,1,0.0,30.753386,[314   5] ; [18  5],[309.67251462   9.32748538] ; [22.32748538  0.67251462],1
r3,1,3e-06,21.831577,[312   7] ; [20  5],[307.87209302  11.12790698] ; [24.12790698  0.87209302],1
a7,1,0.00548,7.713855,[235  83] ; [12 13],[228.99708455  89.00291545] ; [18.00291545  6.99708455],0
d3,1,0.008743,6.874668,[232  87] ; [12 13],[226.26744186  92.73255814] ; [17.73255814  7.26744186],0
n6,1,0.009181,6.78722,[282  35] ; [17  7],[277.95601173  39.04398827] ; [21.04398827  2.95601173],0
d1,1,0.010485,6.550581,[220  99] ; [11 14],[214.2122093 104.7877907] ; [16.7877907  8.2122093],0
a6,1,0.012093,6.297183,[218 100] ; [11 14],[212.3090379 105.6909621] ; [16.6909621  8.3090379],0
a5,1,0.014936,5.923986,[257  62] ; [15 10],[252.23255814  66.76744186] ; [19.76744186  5.23255814],0
p3,1,0.02503,5.021816,[200 119] ; [10 15],[194.73837209 124.26162791] ; [15.26162791  9.73837209],0
p7,1,0.042081,4.131948,[239  72] ; [14 10],[234.87462687  76.12537313] ; [18.12537313  5.87462687],0
n4,1,0.042636,4.10978,[266  51] ; [17  8],[262.3128655  54.6871345] ; [20.6871345  4.3128655],0
d5,1,0.055292,3.673252,[274  44] ; [18  7],[270.71720117  47.28279883] ; [21.28279883  3.71720117],0
u1,1,0.068814,3.311084,[ 76 243] ; [ 2 23],[ 72.33139535 246.66860465] ; [ 5.66860465 19.33139535],0
p8,1,0.07129,3.253066,[207 107] ; [12 13],[202.84955752 111.15044248] ; [16.15044248  8.84955752],0
a2,1,0.078806,3.089357,[ 90 229] ; [ 3 22],[ 86.24127907 232.75872093] ; [ 6.75872093 18.24127907],0
p10,1,0.084641,2.973453,[284  32] ; [18  5],[281.51032448  34.48967552] ; [20.48967552  2.51032448],0
s5,1,0.087163,2.926006,[140 164] ; [ 6 16],[136.14723926 167.85276074] ; [ 9.85276074 12.14723926],0
d2,1,0.098248,2.733762,[182 137] ; [10 15],[178.04651163 140.95348837] ; [13.95348837 11.04651163],0
p9,1,0.117598,2.449028,[293  24] ; [20  4],[290.97067449  26.02932551] ; [22.02932551  1.97067449],0
a3,1,0.123718,2.369604,[257  61] ; [17  8],[254.02915452  63.97084548] ; [19.97084548  5.02915452],0
v1,1,0.124601,2.358516,[198 112] ; [11 12],[194.56456456 115.43543544] ; [14.43543544  8.56456456],0
