Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,23.108925,[49 20] ; [55 97],[32.47058824 36.52941176] ; [71.52941176 80.47058824],1
u1,1,0.109009,2.568533,[14 57] ; [ 18 136],[10.09777778 60.90222222] ; [ 21.90222222 132.09777778],0
d2,1,0.137995,2.200171,[36 34] ; [62 90],[30.9009009 39.0990991] ; [67.0990991 84.9009009],0
a6,1,0.138526,2.194252,[51 20] ; [95 59],[46.07111111 24.92888889] ; [99.92888889 54.07111111],0
u3,1,0.144887,2.125276,[12  8] ; [23 33],[ 9.21052632 10.78947368] ; [25.78947368 30.21052632],0
a1,1,0.152562,2.046447,[ 8 63] ; [  9 145],[ 5.36444444 65.63555556] ; [ 11.63555556 142.36444444],0
a8,1,0.16063,1.968283,[ 9 52] ; [ 12 133],[ 6.2184466 54.7815534] ; [ 14.7815534 130.2184466],0
u2,1,0.225411,1.469586,[11  8] ; [23 32],[ 8.72972973 10.27027027] ; [25.27027027 29.72972973],0
r3,1,0.236125,1.403583,[62  8] ; [126  27],[59.01345291 10.98654709] ; [128.98654709  24.01345291],0
a3,1,0.251034,1.317541,[51 20] ; [98 55],[47.22767857 23.77232143] ; [101.77232143  51.22767857],0
b1,1,0.26422,1.246513,[28 43] ; [73 81],[31.87111111 39.12888889] ; [69.12888889 84.87111111],0
p5,1,0.297268,1.086408,[ 5 65] ; [  6 148],[ 3.4375 66.5625] ; [  7.5625 146.4375],0
b5,1,0.309039,1.034778,[47 24] ; [91 63],[43.54666667 27.45333333] ; [94.45333333 59.54666667],0
s4,1,0.331141,0.94443,[ 6 64] ; [ 20 133],[ 8.16143498 61.83856502] ; [ 17.83856502 135.16143498],0
d5,1,0.361784,0.831692,[56 15] ; [112  41],[53.25 17.75] ; [114.75  38.25],0
p4,1,0.36678,0.814545,[28 42] ; [ 52 102],[25. 45.] ; [55. 99.],0
p7,1,0.378249,0.776387,[26 44] ; [ 48 106],[23.125 46.875] ; [ 50.875 103.125],0
p6,1,0.441068,0.593503,[16 54] ; [ 28 124],[13.87387387 56.12612613] ; [ 30.12612613 121.87387387],0
p12,1,0.513338,0.427257,[ 3 68] ; [  4 150],[ 2.20888889 68.79111111] ; [  4.79111111 149.20888889],0
p11,1,0.527983,0.398273,[46 25] ; [93 61],[43.86222222 27.13777778] ; [95.13777778 58.86222222],0
p2,1,0.570054,0.322592,[43 27] ; [100  53],[44.88789238 25.11210762] ; [98.11210762 54.88789238],0
n1,1,0.576428,0.312045,[ 6 11] ; [19 48],[ 5.05952381 11.94047619] ; [19.94047619 47.05952381],0
p1,1,0.589104,0.291746,[ 5 66] ; [  8 145],[ 4.12053571 66.87946429] ; [  8.87946429 144.12053571],0
b2,1,0.59772,0.278449,[21 26] ; [36 54],[19.55474453 27.44525547] ; [37.44525547 52.55474453],0
b3,1,0.59772,0.278449,[21 26] ; [36 54],[19.55474453 27.44525547] ; [37.44525547 52.55474453],0
b4,1,0.681847,0.168054,[44 27] ; [91 63],[42.6 28.4] ; [92.4 61.6],0
n2,1,0.698791,0.149733,[10  8] ; [40 26],[10.71428571  7.28571429] ; [39.28571429 26.71428571],0
d1,1,0.803205,0.062102,[34 37] ; [71 83],[33.13333333 37.86666667] ; [71.86666667 82.13333333],0
n3,1,0.844256,0.038594,[11  6] ; [41 25],[10.65060241  6.34939759] ; [41.34939759 24.65060241],0
s5,1,0.858549,0.031763,[13 56] ; [ 30 121],[13.48636364 55.51363636] ; [ 29.51363636 121.48636364],0
a2,1,0.86319,0.029692,[15 56] ; [ 31 123],[14.51555556 56.48444444] ; [ 31.48444444 122.51555556],0
a4,1,0.90103,0.015465,[30 41] ; [66 87],[30.42857143 40.57142857] ; [65.57142857 87.42857143],0
s1,1,0.91114,0.012455,[ 2 68] ; [  4 150],[ 1.875 68.125] ; [  4.125 149.875],0
a5,1,0.95805,0.002767,[44 27] ; [96 58],[44.17777778 26.82222222] ; [95.82222222 58.17777778],0
