Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,30.897105,[35  4] ; [44 71],[20.00649351 18.99350649] ; [58.99350649 56.00649351],1
p4,1,2e-05,18.190999,[28 11] ; [38 78],[16.60645161 22.39354839] ; [49.39354839 66.60645161],1
p8,1,0.000162,14.230955,[25 13] ; [37 81],[15.1025641 22.8974359] ; [46.8974359 71.1025641],1
s8,1,0.000874,11.076944,[15 23] ; [ 17 101],[ 7.79487179 30.20512821] ; [24.20512821 93.79487179],1
s6,1,0.002159,9.409342,[21 14] ; [37 81],[13.26797386 21.73202614] ; [44.73202614 73.26797386],0
p3,1,0.002922,8.855573,[22 17] ; [35 82],[14.25 24.75] ; [42.75 74.25],0
s5,1,0.010477,6.551886,[14 22] ; [21 94],[ 8.34437086 27.65562914] ; [26.65562914 88.34437086],0
r4,1,0.011614,6.368923,[34  5] ; [78 40],[27.82165605 11.17834395] ; [84.17834395 33.82165605],0
r3,1,0.023258,5.149145,[36  3] ; [89 29],[31.05095541  7.94904459] ; [93.94904459 24.05095541],0
a6,1,0.028079,4.823226,[11 28] ; [57 61],[16.89171975 22.10828025] ; [51.10828025 66.89171975],0
r2,1,0.041563,4.152927,[36  2] ; [93 22],[32.03921569  5.96078431] ; [96.96078431 18.03921569],0
d5,1,0.050861,3.812844,[29 10] ; [67 51],[23.84713376 15.15286624] ; [72.15286624 45.84713376],0
d1,1,0.078843,3.088591,[19 20] ; [39 79],[14.40764331 24.59235669] ; [43.59235669 74.40764331],0
v4,1,0.079316,3.078866,[36  3] ; [93 23],[32.45806452  6.54193548] ; [96.54193548 19.45806452],0
v1,1,0.07979,3.06918,[19 20] ; [38 77],[14.43506494 24.56493506] ; [42.56493506 72.43506494],0
p9,1,0.086328,2.941545,[31  7] ; [77 38],[26.82352941 11.17647059] ; [81.17647059 33.82352941],0
n4,1,0.087872,2.912931,[32  7] ; [80 38],[27.82165605 11.17834395] ; [84.17834395 33.82165605],0
p2,1,0.090453,2.866298,[31  8] ; [76 41],[26.75 12.25] ; [80.25 36.75],0
v3,1,0.120532,2.410394,[14 24] ; [27 86],[10.31788079 27.68211921] ; [30.68211921 82.31788079],0
s7,1,0.121062,2.403527,[13 24] ; [25 87],[ 9.43624161 27.56375839] ; [28.56375839 83.43624161],0
s4,1,0.130953,2.28117,[ 8 31] ; [ 13 105],[ 5.21656051 33.78343949] ; [ 15.78343949 102.21656051],0
n3,1,0.150082,2.071414,[11  2] ; [24 14],[8.92156863 4.07843137] ; [26.07843137 11.92156863],0
p1,1,0.153077,2.041314,[ 6 33] ; [  9 109],[ 3.72611465 35.27388535] ; [ 11.27388535 106.72611465],0
p5,1,0.158185,1.991489,[ 6 33] ; [  9 108],[ 3.75 35.25] ; [ 11.25 105.75],0
p10,1,0.175585,1.834604,[27 10] ; [71 46],[23.54545455 13.45454545] ; [74.45454545 42.54545455],0
r1,1,0.224959,1.472453,[28 11] ; [72 46],[24.84076433 14.15923567] ; [75.15923567 42.84076433],0
a3,1,0.263297,1.251337,[19 20] ; [69 48],[22. 17.] ; [66. 51.],0
v2,1,0.304276,1.055361,[17 21] ; [40 73],[14.34437086 23.65562914] ; [42.65562914 70.34437086],0
u2,1,0.328354,0.95538,[ 7 13] ; [23 25],[ 8.82352941 11.17647059] ; [21.17647059 26.82352941],0
p12,1,0.389784,0.739617,[ 2 35] ; [  3 115],[ 1.19354839 35.80645161] ; [  3.80645161 114.19354839],0
d3,1,0.420499,0.64892,[16 23] ; [40 78],[13.91082803 25.08917197] ; [42.08917197 75.91082803],0
b1,1,0.433087,0.61453,[21 18] ; [55 63],[18.87898089 20.12101911] ; [57.12101911 60.87898089],0
d4,1,0.440767,0.594286,[27 12] ; [73 44],[25. 14.] ; [75. 42.],0
n5,1,0.468976,0.524388,[30  9] ; [83 34],[28.25 10.75] ; [84.75 32.25],0
u3,1,0.56101,0.337959,[ 8 12] ; [16 33],[ 6.95652174 13.04347826] ; [17.04347826 31.95652174],0
b4,1,0.601706,0.272431,[24 15] ; [67 51],[22.60509554 16.39490446] ; [68.39490446 49.60509554],0
u1,1,0.636569,0.223258,[ 1 38] ; [  5 113],[ 1.49044586 37.50955414] ; [  4.50955414 113.49044586],0
a4,1,0.638011,0.221353,[13 25] ; [45 72],[14.21935484 23.78064516] ; [43.78064516 73.21935484],0
d2,1,0.673141,0.17795,[19 20] ; [52 64],[17.86451613 21.13548387] ; [53.13548387 62.86451613],0
n6,1,0.691448,0.157522,[30  9] ; [87 31],[29.06369427  9.93630573] ; [87.93630573 30.06369427],0
p11,1,0.711186,0.137095,[28 11] ; [81 37],[27.07643312 11.92356688] ; [81.92356688 36.07643312],0
a1,1,0.799034,0.06482,[ 1 38] ; [  4 114],[ 1.24203822 37.75796178] ; [  3.75796178 114.24203822],0
b2,1,0.799714,0.064372,[11 13] ; [30 40],[10.46808511 13.53191489] ; [30.53191489 39.46808511],0
b3,1,0.799714,0.064372,[11 13] ; [30 40],[10.46808511 13.53191489] ; [30.53191489 39.46808511],0
a5,1,0.820878,0.051264,[22 17] ; [69 49],[22.60509554 16.39490446] ; [68.39490446 49.60509554],0
a8,1,0.822305,0.050437,[ 3 35] ; [ 10 100],[ 3.33783784 34.66216216] ; [  9.66216216 100.33783784],0
s3,1,0.857139,0.032406,[11 28] ; [31 85],[10.56774194 28.43225806] ; [31.43225806 84.56774194],0
n1,1,0.915168,0.011347,[5 9] ; [14 27],[4.83636364 9.16363636] ; [14.16363636 26.83636364],0
n2,1,0.915168,0.011347,[9 5] ; [27 14],[9.16363636 4.83636364] ; [26.83636364 14.16363636],0
b5,1,0.964324,0.002001,[19 20] ; [57 61],[18.87898089 20.12101911] ; [57.12101911 60.87898089],0
