Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,78.727531,[ 2 60] ; [184  98],[33.52325581 28.47674419] ; [152.47674419 129.52325581],1
p10,1,0.300833,1.070498,[41 19] ; [208  70],[44.20118343 15.79881657] ; [204.79881657  73.20118343],0
u2,1,0.317768,0.998113,[13 15] ; [47 35],[15.27272727 12.72727273] ; [44.72727273 37.27272727],0
s6,1,0.326669,0.962057,[24 36] ; [131 148],[27.43362832 32.56637168] ; [127.56637168 151.43362832],0
p12,1,0.34863,0.878437,[ 4 56] ; [ 11 269],[ 2.64705882 57.35294118] ; [ 12.35294118 267.64705882],0
p8,1,0.413532,0.668623,[27 32] ; [143 134],[29.85119048 29.14880952] ; [140.14880952 136.85119048],0
s4,1,0.42018,0.649811,[ 7 54] ; [ 23 256],[ 5.38235294 55.61764706] ; [ 24.61764706 254.38235294],0
p1,1,0.428661,0.626447,[ 6 56] ; [ 19 261],[ 4.53216374 57.46783626] ; [ 20.46783626 259.53216374],0
b1,1,0.451665,0.56647,[24 38] ; [ 95 187],[21.44767442 40.55232558] ; [ 97.55232558 184.44767442],0
u4,1,0.488365,0.480127,[ 1 61] ; [  2 280],[ 0.54069767 61.45930233] ; [  2.45930233 279.54069767],0
b4,1,0.492867,0.470261,[34 28] ; [168 114],[36.40697674 25.59302326] ; [165.59302326 116.40697674],0
s3,1,0.512175,0.429622,[15 45] ; [ 59 220],[13.09734513 46.90265487] ; [ 60.90265487 218.09734513],0
v1,1,0.531033,0.392415,[27 33] ; [137 140],[29.19881306 30.80118694] ; [134.80118694 142.19881306],0
v2,1,0.568023,0.326002,[31 29] ; [151 120],[32.99093656 27.00906344] ; [149.00906344 121.99093656],0
s5,1,0.58013,0.306025,[ 8 53] ; [ 44 232],[ 9.41246291 51.58753709] ; [ 42.58753709 233.41246291],0
v4,1,0.630458,0.23144,[56  6] ; [259  22],[56.93877551  5.06122449] ; [258.06122449  22.93877551],0
s7,1,0.738408,0.111531,[16 42] ; [ 68 199],[14.99076923 43.00923077] ; [ 69.00923077 197.99076923],0
p7,1,0.789069,0.071567,[36 24] ; [161 116],[35.07418398 24.92581602] ; [161.92581602 115.07418398],0
n6,1,0.831465,0.045294,[48 14] ; [221  60],[48.62390671 13.37609329] ; [220.37609329  60.62390671],0
b2,1,0.876838,0.024018,[11 23] ; [ 57 112],[11.38916256 22.61083744] ; [ 56.61083744 112.38916256],0
b3,1,0.876838,0.024018,[11 23] ; [ 57 112],[11.38916256 22.61083744] ; [ 56.61083744 112.38916256],0
p11,1,0.917177,0.010814,[47 15] ; [212  70],[46.68023256 15.31976744] ; [212.31976744  69.68023256],0
a1,1,0.938265,0.005999,[ 3 59] ; [ 13 269],[ 2.88372093 59.11627907] ; [ 13.11627907 268.88372093],0
p6,1,0.963619,0.002081,[17 44] ; [ 78 199],[17.14497041 43.85502959] ; [ 77.85502959 199.14497041],0
