Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4.7e-05,16.55249,[77 15] ; [81 58],[62.92640693 29.07359307] ; [95.07359307 43.92640693],1
p8,1,0.000251,13.405314,[72 21] ; [73 63],[58.88646288 34.11353712] ; [86.11353712 49.88646288],1
p9,1,0.002195,9.378491,[84  9] ; [103  36],[74.9612069 18.0387931] ; [112.0387931  26.9612069],0
p11,1,0.00305,8.777173,[85  8] ; [106  33],[76.56465517 16.43534483] ; [114.43534483  24.56465517],0
s8,1,0.007423,7.167585,[31 62] ; [ 25 114],[22.44827586 70.55172414] ; [ 33.55172414 105.44827586],0
p10,1,0.011081,6.45221,[80 11] ; [103  36],[72.40434783 18.59565217] ; [110.59565217  28.40434783],0
b4,1,0.011799,6.340898,[63 30] ; [71 68],[53.71551724 39.28448276] ; [80.28448276 58.71551724],0
a4,1,0.017429,5.65265,[49 43] ; [52 87],[40.22510823 51.77489177] ; [60.77489177 78.22510823],0
s6,1,0.040937,4.178617,[59 30] ; [72 65],[51.58849558 37.41150442] ; [79.41150442 57.58849558],0
p2,1,0.057906,3.596376,[85  8] ; [114  24],[80.11688312 12.88311688] ; [118.88311688  19.11688312],0
s5,1,0.082006,3.024699,[27 62] ; [ 27 107],[21.55156951 67.44843049] ; [ 32.44843049 101.55156951],0
p1,1,0.093762,2.808577,[13 80] ; [ 10 128],[ 9.25974026 83.74025974] ; [ 13.74025974 124.25974026],0
p12,1,0.103685,2.647925,[ 9 84] ; [  6 133],[ 6.01293103 86.98706897] ; [  8.98706897 130.01293103],0
n4,1,0.104322,2.638199,[75 18] ; [99 40],[69.75 23.25] ; [104.25  34.75],0
s1,1,0.10608,2.611674,[ 1 91] ; [  7 131],[ 3.2 88.8] ; [  4.8 133.2],0
s4,1,0.108847,2.570876,[17 71] ; [ 16 122],[12.84955752 75.15044248] ; [ 20.15044248 117.84955752],0
d2,1,0.11172,2.529718,[48 45] ; [57 82],[42.09051724 50.90948276] ; [62.90948276 76.09051724],0
d3,1,0.128945,2.305163,[69 24] ; [90 49],[63.73706897 29.26293103] ; [95.26293103 43.73706897],0
d1,1,0.135872,2.2241,[60 33] ; [76 63],[54.51724138 38.48275862] ; [81.48275862 57.51724138],0
a2,1,0.136058,2.221983,[22 71] ; [ 22 117],[17.63793103 75.36206897] ; [ 26.36206897 112.63793103],0
r4,1,0.146103,2.112471,[86  7] ; [120  19],[82.57758621 10.42241379] ; [123.42241379  15.57758621],0
p3,1,0.162725,1.948722,[62 31] ; [80 59],[56.92241379 36.07758621] ; [85.07758621 53.92241379],0
b1,1,0.180292,1.795219,[43 50] ; [52 87],[38.08189655 54.91810345] ; [56.91810345 82.08189655],0
d4,1,0.200516,1.638612,[78 15] ; [107  32],[74.15948276 18.84051724] ; [110.84051724  28.15948276],0
n5,1,0.202293,1.625743,[70 22] ; [95 44],[65.71428571 26.28571429] ; [99.28571429 39.71428571],0
p5,1,0.204973,1.606579,[13 80] ; [ 12 126],[10.06493506 82.93506494] ; [ 14.93506494 123.06493506],0
a6,1,0.230828,1.435755,[60 33] ; [100  39],[64.13793103 28.86206897] ; [95.86206897 43.13793103],0
b2,1,0.239388,1.384193,[22 34] ; [24 57],[18.80291971 37.19708029] ; [27.19708029 53.80291971],0
b3,1,0.239388,1.384193,[22 34] ; [24 57],[18.80291971 37.19708029] ; [27.19708029 53.80291971],0
u1,1,0.266312,1.235647,[17 76] ; [ 18 121],[14.03017241 78.96982759] ; [ 20.96982759 118.03017241],0
