Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.0,72.235432,[ 5 11] ; [221  12],[14.52208835  1.47791165] ; [211.47791165  21.52208835],1
r4,1,0.0,70.335688,[ 1 15] ; [206  28],[13.248  2.752] ; [193.752  40.248],1
r1,1,6e-06,20.371568,[ 5 11] ; [187  46],[12.3373494  3.6626506] ; [179.6626506  53.3373494],1
s3,1,0.000716,11.446004,[ 1 14] ; [120 112],[7.34817814 7.65182186] ; [113.65182186 118.34817814],1
p2,1,0.014458,5.981285,[ 6 10] ; [158  76],[10.496  5.504] ; [153.504  80.496],0
s6,1,0.016186,5.782564,[ 5 11] ; [142  88],[9.56097561 6.43902439] ; [137.43902439  92.56097561],0
b5,1,0.016908,5.70588,[ 5 11] ; [144  90],[9.536 6.464] ; [139.464  94.536],0
r3,1,0.021156,5.313892,[11  4] ; [214  20],[13.55421687  1.44578313] ; [211.44578313  22.55421687],0
p3,1,0.024956,5.026961,[ 1 14] ; [ 81 152],[ 4.95967742 10.04032258] ; [ 77.04032258 155.95967742],0
n4,1,0.026053,4.952469,[9 7] ; [187  47],[12.544  3.456] ; [183.456  50.544],0
s2,1,0.030952,4.655606,[ 3 12] ; [112 118],[7.04081633 7.95918367] ; [107.95918367 122.04081633],0
d5,1,0.047836,3.915737,[10  6] ; [193  41],[12.992  3.008] ; [190.008  43.992],0
s8,1,0.053971,3.713604,[ 2 14] ; [ 84 148],[ 5.5483871 10.4516129] ; [ 80.4516129 151.5483871],0
s5,1,0.074086,3.19009,[ 1 15] ; [ 58 163],[ 3.98312236 12.01687764] ; [ 55.01687764 165.98312236],0
n6,1,0.084527,2.975638,[9 6] ; [185  49],[11.68674699  3.31325301] ; [182.31325301  51.68674699],0
s1,1,0.105243,2.624234,[ 2 14] ; [  9 223],[ 0.70967742 15.29032258] ; [ 10.29032258 221.70967742],0
p9,1,0.107096,2.59656,[8 6] ; [177  55],[10.52845528  3.47154472] ; [174.47154472  57.52845528],0
b1,1,0.111408,2.534133,[9 7] ; [ 85 149],[6.016 9.984] ; [ 87.984 146.016],0
p4,1,0.117607,2.448906,[ 4 12] ; [105 128],[7.00401606 8.99598394] ; [101.99598394 131.00401606],0
p10,1,0.141682,2.159594,[8 7] ; [166  67],[10.52419355  4.47580645] ; [163.47580645  69.52419355],0
s7,1,0.157358,1.999435,[ 3 10] ; [ 95 126],[5.44444444 7.55555556] ; [ 92.55555556 128.44444444],0
a7,1,0.159311,1.980749,[9 7] ; [170  64],[11.456  4.544] ; [167.544  66.456],0
d3,1,0.162574,1.95012,[8 8] ; [157  77],[10.56  5.44] ; [154.44  79.56],0
u1,1,0.174031,1.847869,[ 1 15] ; [ 47 187],[ 3.072 12.928] ; [ 44.928 189.072],0
p1,1,0.174282,1.845719,[ 3 13] ; [ 20 213],[ 1.47791165 14.52208835] ; [ 21.52208835 211.47791165],0
v3,1,0.174715,1.842016,[ 3 13] ; [ 79 144],[ 5.48953975 10.51046025] ; [ 76.51046025 146.48953975],0
d2,1,0.196283,1.669814,[7 9] ; [139  92],[9.45748988 6.54251012] ; [136.54251012  94.45748988],0
p8,1,0.2032,1.619223,[ 2 14] ; [ 63 171],[ 4.16 11.84] ; [ 60.84 173.16],0
a1,1,0.214691,1.539509,[ 2 14] ; [ 12 222],[ 0.896 15.104] ; [ 13.104 220.896],0
n1,1,0.269975,1.216875,[2 6] ; [34 41],[3.46987952 4.53012048] ; [32.53012048 42.46987952],0
d1,1,0.324081,0.972407,[8 8] ; [146  88],[9.856 6.144] ; [144.144  89.856],0
a4,1,0.331554,0.942817,[7 9] ; [131 102],[8.86746988 7.13253012] ; [129.13253012 103.86746988],0
d4,1,0.336917,0.922127,[12  4] ; [197  37],[13.376  2.624] ; [195.624  38.376],0
p5,1,0.355522,0.853648,[ 2 14] ; [ 15 217],[ 1.09677419 14.90322581] ; [ 15.90322581 216.09677419],0
b2,1,0.40502,0.693372,[5 5] ; [53 91],[3.76623377 6.23376623] ; [54.23376623 89.76623377],0
b3,1,0.40502,0.693372,[5 5] ; [53 91],[3.76623377 6.23376623] ; [54.23376623 89.76623377],0
n3,1,0.423839,0.639645,[4 4] ; [47 26],[5.03703704 2.96296296] ; [45.96296296 27.03703704],0
a6,1,0.45041,0.569619,[10  6] ; [167  67],[11.328  4.672] ; [165.672  68.328],0
p11,1,0.474293,0.511958,[10  6] ; [166  68],[11.264  4.736] ; [164.736  69.264],0
v2,1,0.512734,0.428483,[7 9] ; [118 108],[8.26446281 7.73553719] ; [116.73553719 109.26446281],0
n2,1,0.540782,0.374092,[5 3] ; [56 21],[5.74117647 2.25882353] ; [55.25882353 21.74117647],0
a8,1,0.563325,0.33398,[ 2 13] ; [ 19 195],[ 1.37554585 13.62445415] ; [ 19.62445415 194.37554585],0
v1,1,0.704133,0.144208,[7 9] ; [109 115],[7.73333333 8.26666667] ; [108.26666667 115.73333333],0
a3,1,0.728475,0.120516,[12  3] ; [178  56],[11.44578313  3.55421687] ; [178.55421687  55.44578313],0
a2,1,0.755242,0.097179,[ 4 12] ; [ 67 167],[ 4.544 11.456] ; [ 66.456 167.544],0
n5,1,0.772888,0.08329,[11  5] ; [168  65],[11.50200803  4.49799197] ; [167.49799197  65.50200803],0
b4,1,0.859091,0.031517,[10  6] ; [141  93],[9.664 6.336] ; [141.336  92.664],0
u2,1,0.889987,0.019133,[2 2] ; [30 26],[2.13333333 1.86666667] ; [29.86666667 26.13333333],0
