Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.003029,8.789862,[29  6] ; [15 16],[23.33333333 11.66666667] ; [20.66666667 10.33333333],0
s6,1,0.60064,0.274032,[24  9] ; [20 10],[23.04761905  9.95238095] ; [20.95238095  9.04761905],0
b3,1,0.625444,0.23829,[8 9] ; [ 7 11],[7.28571429 9.71428571] ; [ 7.71428571 10.28571429],0
b2,1,0.625444,0.23829,[8 9] ; [ 7 11],[7.28571429 9.71428571] ; [ 7.71428571 10.28571429],0
d4,1,0.728324,0.120656,[27  8] ; [25  6],[27.57575758  7.42424242] ; [24.42424242  6.57575758],0
p10,1,0.744989,0.10579,[25 10] ; [21 10],[24.39393939 10.60606061] ; [21.60606061  9.39393939],0
s1,1,0.745322,0.105504,[ 3 32] ; [ 2 29],[ 2.65151515 32.34848485] ; [ 2.34848485 28.65151515],0
r3,1,0.773885,0.08254,[32  3] ; [28  2],[32.30769231  2.69230769] ; [27.69230769  2.30769231],0
n6,1,0.779983,0.078031,[27  8] ; [24  6],[27.46153846  7.53846154] ; [23.53846154  6.46153846],0
n4,1,0.780216,0.077862,[27  8] ; [23  8],[26.51515152  8.48484848] ; [23.48484848  7.51515152],0
s7,1,0.795542,0.067143,[22  9] ; [19  9],[21.54237288  9.45762712] ; [19.45762712  8.54237288],0
b4,1,0.828099,0.04715,[19 16] ; [16 15],[18.56060606 16.43939394] ; [16.43939394 14.56060606],0
d2,1,0.861552,0.030415,[23 12] ; [21 10],[23.33333333 11.66666667] ; [20.66666667 10.33333333],0
s8,1,0.896635,0.016877,[17 17] ; [16 15],[17.26153846 16.73846154] ; [15.73846154 15.26153846],0
r2,1,0.947083,0.004405,[33  1] ; [30  1],[32.95384615  1.04615385] ; [30.04615385  0.95384615],0
v1,1,0.988068,0.000224,[17 18] ; [15 16],[16.96969697 18.03030303] ; [15.03030303 15.96969697],0
s4,1,0.993182,7.3e-05,[ 9 26] ; [ 8 23],[ 9.01515152 25.98484848] ; [ 7.98484848 23.01515152],0
