Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,56.489521,[90 20] ; [ 89 143],[57.57309942 52.42690058] ; [121.42690058 110.57309942],1
p12,1,6e-06,20.377771,[16 96] ; [  5 236],[  6.66288952 105.33711048] ; [ 14.33711048 226.66288952],1
v1,1,0.001364,10.253801,[71 40] ; [107 128],[57.10404624 53.89595376] ; [120.89595376 114.10404624],0
d1,1,0.002103,9.457275,[73 40] ; [114 128],[59.52394366 53.47605634] ; [127.47605634 114.52394366],0
d2,1,0.005216,7.802893,[56 57] ; [ 82 159],[44.05084746 68.94915254] ; [ 93.94915254 147.05084746],0
a3,1,0.008976,6.827497,[80 33] ; [135 105],[68.82436261 44.17563739] ; [146.17563739  93.82436261],0
a2,1,0.029245,4.753111,[27 86] ; [ 35 207],[19.73521127 93.26478873] ; [ 42.26478873 199.73521127],0
a5,1,0.030172,4.699471,[85 28] ; [154  88],[76.07605634 36.92394366] ; [162.92394366  79.07605634],0
a1,1,0.031891,4.604344,[  9 104] ; [  7 235],[  5.09295775 107.90704225] ; [ 10.90704225 231.09295775],0
r2,1,0.036173,4.388929,[108   4] ; [214  24],[103.04   8.96] ; [218.96  19.04],0
r1,1,0.047459,3.929052,[90 23] ; [167  73],[82.26912181 30.73087819] ; [174.73087819  65.26912181],0
p5,1,0.05495,3.683599,[13 99] ; [ 14 228],[  8.54237288 103.45762712] ; [ 18.45762712 223.54237288],0
r4,1,0.055593,3.664208,[104   9] ; [205  37],[98.35774648 14.64225352] ; [210.64225352  31.35774648],0
n4,1,0.057311,3.613552,[86 27] ; [160  82],[78.30422535 34.69577465] ; [167.69577465  74.30422535],0
p8,1,0.065436,3.393939,[63 47] ; [112 128],[55. 55.] ; [120. 120.],0
s4,1,0.078826,3.088935,[ 10 101] ; [ 38 200],[15.26647564 95.73352436] ; [ 32.73352436 205.26647564],0
v4,1,0.096847,2.75672,[109   4] ; [221  20],[105.33898305   7.66101695] ; [224.66101695  16.33898305],0
p3,1,0.097131,2.752038,[54 57] ; [ 95 147],[46.85269122 64.14730878] ; [102.14730878 139.85269122],0
s8,1,0.104216,2.639817,[29 84] ; [ 44 198],[23.23661972 89.76338028] ; [ 49.76338028 192.23661972],0
u1,1,0.124102,2.364772,[17 96] ; [ 23 219],[ 12.73239437 100.26760563] ; [ 27.26760563 214.73239437],0
a4,1,0.1399,2.179055,[52 61] ; [ 91 150],[45.64689266 67.35310734] ; [ 97.35310734 143.64689266],0
p7,1,0.139922,2.178812,[70 41] ; [129 107],[63.65706052 47.34293948] ; [135.34293948 100.65706052],0
b4,1,0.149314,2.07925,[74 39] ; [139 103],[67.8 45.2] ; [145.2  96.8],0
a7,1,0.15281,2.043976,[88 24] ; [172  69],[82.49291785 29.50708215] ; [177.50708215  63.49291785],0
n5,1,0.160396,1.970488,[84 29] ; [160  79],[78.32954545 34.67045455] ; [165.67045455  73.32954545],0
s1,1,0.169338,1.888798,[  3 108] ; [  2 238],[  1.58119658 109.41880342] ; [  3.41880342 236.58119658],0
n1,1,0.180483,1.793645,[ 4 16] ; [21 37],[ 6.41025641 13.58974359] ; [18.58974359 39.41025641],0
b1,1,0.210638,1.567033,[33 80] ; [ 87 155],[38.1971831 74.8028169] ; [ 81.8028169 160.1971831],0
p4,1,0.234249,1.414872,[61 50] ; [116 125],[55.81534091 55.18465909] ; [121.18465909 119.81534091],0
n2,1,0.245396,1.349324,[14  7] ; [46 12],[15.94936709  5.05063291] ; [44.05063291 13.94936709],0
d5,1,0.283569,1.149906,[92 21] ; [184  57],[88.10169492 24.89830508] ; [187.89830508  53.10169492],0
p1,1,0.284056,1.147581,[ 10 103] ; [ 14 228],[  7.63943662 105.36056338] ; [ 16.36056338 225.63943662],0
d3,1,0.323184,0.976018,[79 34] ; [155  85],[74.90651558 38.09348442] ; [159.09348442  80.90651558],0
u2,1,0.342414,0.901372,[19 14] ; [51 55],[16.61870504 16.38129496] ; [53.38129496 52.61870504],0
b5,1,0.350882,0.870263,[68 45] ; [158  84],[71.93802817 41.06197183] ; [154.06197183  87.93802817],0
s2,1,0.353388,0.861255,[37 76] ; [ 67 173],[33.2917847 79.7082153] ; [ 70.7082153 169.2917847],0
n3,1,0.378913,0.774226,[15  6] ; [46 11],[16.42307692  4.57692308] ; [44.57692308 12.42307692],0
s3,1,0.396926,0.717621,[47 65] ; [ 89 150],[43.3960114 68.6039886] ; [ 92.6039886 146.3960114],0
d4,1,0.408278,0.683809,[93 20] ; [190  52],[90.08169014 22.91830986] ; [192.91830986  49.08169014],0
a6,1,0.412774,0.670797,[81 32] ; [163  79],[77.66760563 35.33239437] ; [166.33239437  75.66760563],0
u4,1,0.432736,0.61547,[  2 111] ; [  2 240],[  1.27323944 111.72676056] ; [  2.72676056 239.27323944],0
p10,1,0.473448,0.513918,[101  11] ; [211  30],[98.99150142 13.00849858] ; [213.00849858  27.99150142],0
r3,1,0.494268,0.467222,[108   5] ; [226  15],[106.61581921   6.38418079] ; [227.38418079  13.61581921],0
u3,1,0.522106,0.409731,[15 17] ; [56 49],[16.58394161 15.41605839] ; [54.41605839 50.58394161],0
p2,1,0.671183,0.180221,[95 16] ; [202  39],[93.65625 17.34375] ; [203.34375  37.65625],0
s5,1,0.696431,0.152211,[24 85] ; [ 56 178],[25.42274052 83.57725948] ; [ 54.57725948 179.42274052],0
b2,1,0.75486,0.097492,[24 44] ; [41 83],[23.02083333 44.97916667] ; [41.97916667 82.02083333],0
b3,1,0.75486,0.097492,[24 44] ; [41 83],[23.02083333 44.97916667] ; [41.97916667 82.02083333],0
p6,1,0.761328,0.092257,[33 78] ; [ 67 171],[31.80515759 79.19484241] ; [ 68.19484241 169.80515759],0
a8,1,0.771321,0.084476,[13 90] ; [ 26 200],[12.20972644 90.79027356] ; [ 26.79027356 199.20972644],0
n6,1,0.838886,0.041339,[93 20] ; [197  45],[92.30985915 20.69014085] ; [197.69014085  44.30985915],0
p11,1,0.868307,0.027493,[94 19] ; [203  39],[94.53802817 18.46197183] ; [202.46197183  39.53802817],0
s6,1,0.902861,0.014896,[57 53] ; [125 113],[57.52873563 52.47126437] ; [124.47126437 113.52873563],0
