Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.001991,9.5581,[21 19] ; [98 28],[28.6746988 11.3253012] ; [90.3253012 35.6746988],0
u1,1,0.006776,7.331475,[ 1 39] ; [ 26 100],[ 6.5060241 33.4939759] ; [ 20.4939759 105.5060241],0
r1,1,0.009714,6.686686,[26 14] ; [105  20],[31.75757576  8.24242424] ; [99.24242424 25.75757576],0
s2,1,0.016148,5.786655,[12 27] ; [65 58],[18.53703704 20.46296296] ; [58.46296296 64.53703704],0
d2,1,0.017821,5.613678,[14 25] ; [72 53],[20.45121951 18.54878049] ; [65.54878049 59.45121951],0
a3,1,0.018552,5.543237,[22 18] ; [94 32],[27.95180723 12.04819277] ; [88.04819277 37.95180723],0
p4,1,0.028273,4.811347,[13 27] ; [66 60],[19.03614458 20.96385542] ; [59.96385542 66.03614458],0
r3,1,0.032978,4.546902,[35  4] ; [123   3],[37.34545455  1.65454545] ; [120.65454545   5.34545455],0
b5,1,0.03923,4.25086,[31  9] ; [75 51],[25.54216867 14.45783133] ; [80.45783133 45.54216867],0
n5,1,0.039416,4.242857,[20 20] ; [85 40],[25.45454545 14.54545455] ; [79.54545455 45.45454545],0
d1,1,0.045983,3.982206,[20 20] ; [85 41],[25.30120482 14.69879518] ; [79.69879518 46.30120482],0
p3,1,0.048728,3.884685,[ 8 32] ; [46 79],[13.09090909 26.90909091] ; [40.90909091 84.09090909],0
a4,1,0.05012,3.837454,[12 28] ; [60 66],[17.34939759 22.65060241] ; [54.65060241 71.34939759],0
r2,1,0.054769,3.689119,[34  6] ; [118   7],[36.84848485  3.15151515] ; [115.15151515   9.84848485],0
p9,1,0.055434,3.66899,[26 13] ; [100  23],[30.33333333  8.66666667] ; [95.66666667 27.33333333],0
p10,1,0.06454,3.416691,[23 16] ; [93 32],[27.58536585 11.41463415] ; [88.41463415 36.58536585],0
p12,1,0.068869,3.309763,[ 1 38] ; [ 16 110],[ 4.01818182 34.98181818] ; [ 12.98181818 113.01818182],0
s4,1,0.075841,3.151845,[ 9 31] ; [ 14 110],[ 5.6097561 34.3902439] ; [ 17.3902439 106.6097561],0
s7,1,0.081782,3.029125,[11 27] ; [53 65],[15.58974359 22.41025641] ; [48.41025641 69.58974359],0
r4,1,0.114894,2.485581,[30 10] ; [108  18],[33.25301205  6.74698795] ; [104.74698795  21.25301205],0
a6,1,0.125583,2.346274,[22 18] ; [86 40],[26.02409639 13.97590361] ; [81.97590361 44.02409639],0
n2,1,0.131664,2.272773,[6 5] ; [28  8],[7.95744681 3.04255319] ; [26.04255319  9.95744681],0
p8,1,0.134611,2.238502,[ 7 32] ; [38 88],[10.63636364 28.36363636] ; [34.36363636 91.63636364],0
s3,1,0.151756,2.054514,[15 24] ; [64 60],[18.90184049 20.09815951] ; [60.09815951 63.90184049],0
a7,1,0.152758,2.044493,[27 12] ; [101  25],[30.25454545  8.74545455] ; [97.74545455 28.25454545],0
v1,1,0.166838,1.911132,[19 21] ; [72 48],[22.75 17.25] ; [68.25 51.75],0
p11,1,0.20396,1.613791,[25 15] ; [92 34],[28.19277108 11.80722892] ; [88.80722892 37.19277108],0
d4,1,0.226434,1.463123,[31  8] ; [110  16],[33.32727273  5.67272727] ; [107.67272727  18.32727273],0
s6,1,0.270656,1.213421,[22 17] ; [82 42],[24.88343558 14.11656442] ; [79.11656442 44.88343558],0
s8,1,0.278907,1.172409,[12 28] ; [49 75],[14.87804878 25.12195122] ; [46.12195122 77.87804878],0
