Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,150.600129,[258  28] ; [25 69],[212.99473684  73.00526316] ; [70.00526316 23.99473684],1
s6,1,0.0,50.802222,[260  20] ; [59 35],[238.82352941  41.17647059] ; [80.17647059 13.82352941],1
s8,1,0.000481,12.186641,[218  66] ; [54 39],[204.90185676  79.09814324] ; [67.09814324 25.90185676],1
r2,1,0.000505,12.096819,[276   5] ; [84  9],[270.48128342  10.51871658] ; [89.51871658  3.48128342],1
n2,1,0.002296,9.296361,[51  8] ; [14 11],[45.6547619 13.3452381] ; [19.3452381  5.6547619],0
s5,1,0.005908,7.578097,[137 132] ; [32 61],[125.58287293 143.41712707] ; [43.41712707 49.58287293],0
d1,1,0.008426,6.940647,[195  91] ; [50 44],[184.39473684 101.60526316] ; [60.60526316 33.39473684],0
n5,1,0.034662,4.461759,[241  43] ; [70 23],[234.28116711  49.71883289] ; [76.71883289 16.28116711],0
n4,1,0.038011,4.304525,[246  38] ; [73 21],[239.67195767  44.32804233] ; [79.32804233 14.67195767],0
n1,1,0.062072,3.481146,[32 27] ; [ 8 17],[28.0952381 30.9047619] ; [11.9047619 13.0952381],0
s1,1,0.065953,3.380972,[ 16 268] ; [ 1 92],[ 12.80636605 271.19363395] ; [ 4.19363395 88.80636605],0
a4,1,0.068782,3.311844,[151 135] ; [39 54],[143.37730871 142.62269129] ; [46.62269129 46.37730871],0
r1,1,0.070611,3.268756,[244  41] ; [73 21],[238.37730871  46.62269129] ; [78.62269129 15.37730871],0
v4,1,0.108907,2.570007,[278   6] ; [89  5],[275.73544974   8.26455026] ; [91.26455026  2.73544974],0
d2,1,0.121015,2.404139,[165 119] ; [46 48],[158.52910053 125.47089947] ; [52.47089947 41.52910053],0
d4,1,0.123223,2.375872,[247  36] ; [76 18],[242.46419098  40.53580902] ; [80.53580902 13.46419098],0
s4,1,0.137626,2.204302,[ 67 219] ; [15 78],[ 61.87862797 224.12137203] ; [20.12137203 72.87862797],0
a8,1,0.165756,1.920911,[ 51 214] ; [10 70],[ 46.85507246 218.14492754] ; [14.14492754 65.85507246],0
a3,1,0.175543,1.834959,[241  44] ; [73 20],[236.74603175  48.25396825] ; [77.25396825 15.74603175],0
n3,1,0.18157,1.784729,[44 15] ; [15 10],[41.44047619 17.55952381] ; [17.55952381  7.44047619],0
b3,1,0.19375,1.68887,[ 82 115] ; [34 33],[ 86.56060606 110.43939394] ; [29.43939394 37.56060606],0
b2,1,0.19375,1.68887,[ 82 115] ; [34 33],[ 86.56060606 110.43939394] ; [29.43939394 37.56060606],0
p1,1,0.221376,1.495429,[ 34 250] ; [ 7 87],[ 30.8042328 253.1957672] ; [10.1957672 83.8042328],0
