Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.001875,9.667834,[19  1] ; [4 5],[15.86206897  4.13793103] ; [7.13793103 1.86206897],0
a3,1,0.01123,6.428571,[17  4] ; [3 6],[14.  7.] ; [6. 3.],0
d2,1,0.019722,5.436328,[12  9] ; [1 8],[ 9.1 11.9] ; [3.9 5.1],0
a5,1,0.025599,4.982912,[16  5] ; [3 6],[13.3  7.7] ; [5.7 3.3],0
a4,1,0.034477,4.470899,[11 10] ; [1 8],[ 8.4 12.6] ; [3.6 5.4],0
p9,1,0.040651,4.1905,[19  1] ; [6 3],[17.24137931  2.75862069] ; [7.75862069 1.24137931],0
d5,1,0.045541,3.998488,[17  4] ; [4 5],[14.7  6.3] ; [6.3 2.7],0
s3,1,0.067892,3.333265,[15  4] ; [4 5],[12.89285714  6.10714286] ; [6.10714286 2.89285714],0
v3,1,0.090969,2.857143,[ 9 12] ; [1 8],[ 7. 14.] ; [3. 6.],0
s7,1,0.123819,2.368333,[18  2] ; [6 3],[16.55172414  3.44827586] ; [7.44827586 1.55172414],0
n3,1,0.124283,2.3625,[7 3] ; [1 3],[5.71428571 4.28571429] ; [2.28571429 1.71428571],0
b5,1,0.126613,2.333549,[10 11] ; [7 2],[11.9  9.1] ; [5.1 3.9],0
v2,1,0.150584,2.066327,[13  8] ; [3 6],[11.2  9.8] ; [4.8 4.2],0
n6,1,0.173016,1.856614,[16  4] ; [5 4],[14.48275862  5.51724138] ; [6.51724138 2.48275862],0
u2,1,0.196706,1.666667,[1 3] ; [4 2],[2. 2.] ; [3. 3.],0
v1,1,0.224765,1.473684,[11  8] ; [3 6],[9.5 9.5] ; [4.5 4.5],0
s4,1,0.231998,1.428571,[ 3 18] ; [3 6],[ 4.2 16.8] ; [1.8 7.2],0
a7,1,0.231998,1.428571,[ 9 12] ; [6 3],[10.5 10.5] ; [4.5 4.5],0
p8,1,0.231998,1.428571,[ 9 12] ; [6 3],[10.5 10.5] ; [4.5 4.5],0
d3,1,0.231998,1.428571,[ 9 12] ; [6 3],[10.5 10.5] ; [4.5 4.5],0
p11,1,0.231998,1.428571,[18  3] ; [6 3],[16.8  4.2] ; [7.2 1.8],0
n1,1,0.236724,1.4,[6 4] ; [1 3],[5. 5.] ; [2. 2.],0
v4,1,0.242755,1.364522,[13  6] ; [8 1],[14.25  4.75] ; [6.75 2.25],0
p4,1,0.282471,1.155161,[12  9] ; [7 2],[13.3  7.7] ; [5.7 3.3],0
b4,1,0.337904,0.918367,[10 11] ; [6 3],[11.2  9.8] ; [4.8 4.2],0
d1,1,0.337904,0.918367,[11 10] ; [3 6],[ 9.8 11.2] ; [4.2 4.8],0
s5,1,0.373195,0.792998,[ 4 15] ; [3 5],[ 4.92592593 14.07407407] ; [2.07407407 5.92592593],0
b1,1,0.376482,0.782159,[ 8 13] ; [5 4],[ 9.1 11.9] ; [3.9 5.1],0
r3,1,0.396563,0.718722,[17  4] ; [6 3],[16.1  4.9] ; [6.9 2.1],0
n2,1,0.468717,0.525,[9 1] ; [3 1],[8.57142857 1.42857143] ; [3.42857143 0.57142857],0
r1,1,0.491387,0.473488,[ 7 13] ; [2 7],[ 6.20689655 13.79310345] ; [2.79310345 6.20689655],0
a8,1,0.574695,0.31489,[ 1 18] ; [1 8],[ 1.35714286 17.64285714] ; [0.64285714 8.35714286],0
p2,1,0.59298,0.285714,[17  4] ; [8 1],[17.5  3.5] ; [7.5 1.5],0
u3,1,0.598161,0.277778,[2 2] ; [4 2],[2.4 1.6] ; [3.6 2.4],0
p7,1,0.629063,0.233333,[12  8] ; [4 4],[11.42857143  8.57142857] ; [4.57142857 3.42857143],0
p10,1,0.678088,0.172286,[16  3] ; [7 2],[15.60714286  3.39285714] ; [7.39285714 1.60714286],0
p3,1,0.744954,0.10582,[ 8 13] ; [4 5],[ 8.4 12.6] ; [3.6 5.4],0
p6,1,0.822118,0.050545,[ 8 12] ; [4 5],[ 8.27586207 11.72413793] ; [3.72413793 5.27586207],0
d4,1,0.842103,0.039683,[17  4] ; [7 2],[16.8  4.2] ; [7.2 1.8],0
s6,1,0.857541,0.032222,[14  6] ; [6 3],[13.79310345  6.20689655] ; [6.20689655 2.79310345],0
a6,1,0.873102,0.02551,[10 11] ; [4 5],[ 9.8 11.2] ; [4.2 4.8],0
r2,1,0.898768,0.016184,[9 8] ; [5 4],[9.15384615 7.84615385] ; [4.84615385 4.15384615],0
s2,1,0.930386,0.007632,[13  7] ; [6 3],[13.10344828  6.89655172] ; [5.89655172 3.10344828],0
