Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000259,13.342502,[29 14] ; [ 63 109],[18.4 24.6] ; [73.6 98.4],1
s5,1,0.000296,13.095547,[21 20] ; [ 37 126],[11.65686275 29.34313725] ; [ 46.34313725 116.65686275],1
s6,1,0.00061,11.744397,[34  8] ; [88 82],[24.16981132 17.83018868] ; [97.83018868 72.16981132],1
p11,1,0.000637,11.665794,[21 23] ; [128  44],[30.35185185 13.64814815] ; [118.64814815  53.35185185],1
s7,1,0.001001,10.826435,[24 17] ; [ 51 114],[14.92718447 26.07281553] ; [ 60.07281553 104.92718447],0
s3,1,0.020913,5.334057,[28 16] ; [75 95],[21.17757009 22.82242991] ; [81.82242991 88.17757009],0
p8,1,0.02583,4.967369,[12 32] ; [78 92],[18.5046729 25.4953271] ; [71.4953271 98.5046729],0
p2,1,0.045551,3.998119,[28 16] ; [133  37],[33.10280374 10.89719626] ; [127.89719626  42.10280374],0
u3,1,0.04625,3.972458,[14  2] ; [36 23],[10.66666667  5.33333333] ; [39.33333333 19.66666667],0
u1,1,0.054489,3.697649,[ 9 35] ; [ 17 155],[ 5.2962963 38.7037037] ; [ 20.7037037 151.2962963],0
p1,1,0.083564,2.994179,[ 6 38] ; [ 10 159],[ 3.30516432 40.69483568] ; [ 12.69483568 156.30516432],0
p6,1,0.096467,2.763007,[17 27] ; [ 43 123],[12.57142857 31.42857143] ; [ 47.42857143 118.57142857],0
p10,1,0.111228,2.536685,[33 10] ; [108  61],[28.5990566 14.4009434] ; [112.4009434  56.5990566],0
n4,1,0.120581,2.409758,[14 30] ; [77 95],[18.53703704 25.46296296] ; [72.46296296 99.53703704],0
b4,1,0.174747,1.841738,[31 13] ; [102  70],[27.09259259 16.90740741] ; [105.90740741  66.09259259],0
d3,1,0.200663,1.637545,[34  9] ; [119  53],[30.6 12.4] ; [122.4  49.6],0
n1,1,0.251804,1.313269,[5 7] ; [12 36],[3.4 8.6] ; [13.6 34.4],0
a7,1,0.27671,1.183176,[29 14] ; [130  42],[31.8 11.2] ; [127.2  44.8],0
b5,1,0.280967,1.162406,[30 14] ; [102  70],[26.88888889 17.11111111] ; [105.11111111  66.88888889],0
u2,1,0.293922,1.101568,[8 8] ; [38 21],[9.81333333 6.18666667] ; [36.18666667 22.81333333],0
r3,1,0.295903,1.092569,[43  1] ; [171   1],[43.59259259  0.40740741] ; [170.40740741   1.59259259],0
d2,1,0.360821,0.835035,[21 23] ; [ 69 103],[18.33333333 25.66666667] ; [ 71.66666667 100.33333333],0
n6,1,0.366564,0.815278,[31 13] ; [108  63],[28.44651163 15.55348837] ; [110.55348837  60.44651163],0
s8,1,0.386984,0.748398,[18 26] ; [ 58 113],[15.55348837 28.44651163] ; [ 60.44651163 110.55348837],0
p5,1,0.397358,0.716306,[ 1 43] ; [  9 161],[ 2.05607477 41.94392523] ; [  7.94392523 162.05607477],0
p9,1,0.401849,0.702786,[33  9] ; [122  47],[30.85308057 11.14691943] ; [124.14691943  44.85308057],0
a1,1,0.404406,0.695187,[ 1 43] ; [  9 163],[ 2.03703704 41.96296296] ; [  7.96296296 164.03703704],0
s1,1,0.4811,0.496369,[ 1 43] ; [  8 164],[ 1.83333333 42.16666667] ; [  7.16666667 164.83333333],0
p12,1,0.488199,0.480494,[ 1 42] ; [  8 162],[ 1.81690141 41.18309859] ; [  7.18309859 162.81690141],0
d4,1,0.576345,0.312181,[35  9] ; [143  29],[36.25925926  7.74074074] ; [141.74074074  30.25925926],0
v1,1,0.586873,0.295254,[15 29] ; [ 64 102],[16.55238095 27.44761905] ; [ 62.44761905 103.55238095],0
d1,1,0.594052,0.284061,[25 19] ; [90 82],[23.42592593 20.57407407] ; [91.57407407 80.42592593],0
a4,1,0.600664,0.273996,[18 26] ; [ 63 109],[16.5 27.5] ; [ 64.5 107.5],0
n3,1,0.615248,0.252603,[10  2] ; [36 11],[9.3559322 2.6440678] ; [36.6440678 10.3559322],0
p3,1,0.62904,0.233364,[19 25] ; [ 67 104],[17.6 26.4] ; [ 68.4 102.6],0
p7,1,0.639523,0.219366,[23 21] ; [95 74],[24.37558685 19.62441315] ; [93.62441315 75.37558685],0
v3,1,0.644209,0.21328,[14 29] ; [ 46 113],[12.77227723 30.22772277] ; [ 47.22772277 111.77227723],0
v2,1,0.646904,0.209825,[21 22] ; [86 77],[22.33495146 20.66504854] ; [84.66504854 78.33495146],0
r2,1,0.68034,0.169744,[43  1] ; [165   6],[42.56744186  1.43255814] ; [165.43255814   5.56744186],0
b2,1,0.698882,0.149638,[ 7 19] ; [29 65],[ 7.8 18.2] ; [28.2 65.8],0
b3,1,0.698882,0.149638,[ 7 19] ; [29 65],[ 7.8 18.2] ; [28.2 65.8],0
r1,1,0.723656,0.125017,[35  9] ; [140  31],[35.81395349  8.18604651] ; [139.18604651  31.81395349],0
d5,1,0.805947,0.060348,[34  9] ; [133  39],[33.4  9.6] ; [133.6  38.4],0
a5,1,0.811168,0.057082,[30 14] ; [114  58],[29.33333333 14.66666667] ; [114.66666667  57.33333333],0
