Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,28.781077,[ 5 51] ; [41 35],[19.51515152 36.48484848] ; [26.48484848 49.51515152],1
a3,1,0.0,27.258008,[16 39] ; [57 19],[30.64885496 24.35114504] ; [42.35114504 33.64885496],1
d5,1,1.9e-05,18.279117,[27 29] ; [64 13],[38.31578947 17.68421053] ; [52.68421053 24.31578947],1
d2,1,6.9e-05,15.843125,[14 43] ; [45 31],[25.28571429 31.71428571] ; [33.71428571 42.28571429],1
d1,1,0.000222,13.634891,[13 44] ; [42 35],[23.39552239 33.60447761] ; [31.60447761 45.39552239],1
s5,1,0.000799,11.244422,[ 2 53] ; [19 55],[ 8.95348837 46.04651163] ; [12.04651163 61.95348837],1
d3,1,0.00237,9.238302,[21 34] ; [50 27],[29.58333333 25.41666667] ; [41.41666667 35.58333333],0
d4,1,0.004365,8.125489,[33 24] ; [62 15],[40.41044776 16.58955224] ; [54.58955224 22.41044776],0
r1,1,0.005441,7.726727,[25 32] ; [51 24],[32.81818182 24.18181818] ; [43.18181818 31.81818182],0
r2,1,0.00821,6.987101,[42 14] ; [68  6],[47.38461538  8.61538462] ; [62.61538462 11.38461538],0
a6,1,0.008601,6.903855,[24 33] ; [50 27],[31.47761194 25.52238806] ; [42.52238806 34.47761194],0
r4,1,0.01362,6.086728,[28 29] ; [54 23],[34.88059701 22.11940299] ; [47.11940299 29.88059701],0
v2,1,0.017817,5.61404,[13 42] ; [32 41],[19.3359375 35.6640625] ; [25.6640625 47.3359375],0
s6,1,0.040846,4.18239,[17 40] ; [36 40],[22.71428571 34.28571429] ; [30.28571429 45.71428571],0
a7,1,0.062709,3.464244,[31 25] ; [54 22],[36.06060606 19.93939394] ; [48.93939394 27.06060606],0
s1,1,0.116559,2.462963,[ 5 52] ; [ 2 74],[ 3. 54.] ; [ 4. 72.],0
n4,1,0.131272,2.277397,[27 30] ; [46 30],[31.28571429 25.71428571] ; [41.71428571 34.28571429],0
b1,1,0.141322,2.163501,[31 26] ; [32 45],[26.79850746 30.20149254] ; [36.20149254 40.79850746],0
v3,1,0.168349,1.89758,[12 43] ; [24 49],[15.46875 39.53125] ; [20.53125 52.46875],0
v4,1,0.187643,1.73603,[41 16] ; [62 14],[44.14285714 12.85714286] ; [58.85714286 17.14285714],0
s8,1,0.19002,1.717459,[ 3 54] ; [ 9 67],[ 5.14285714 51.85714286] ; [ 6.85714286 69.14285714],0
r3,1,0.219104,1.510229,[38 19] ; [58 18],[41.14285714 15.85714286] ; [54.85714286 21.14285714],0
u2,1,0.301136,1.069157,[15 24] ; [ 5 15],[13.22033898 25.77966102] ; [ 6.77966102 13.22033898],0
p4,1,0.335882,0.926087,[15 41] ; [26 49],[17.52671756 38.47328244] ; [23.47328244 51.52671756],0
