Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.003149,8.718774,[ 2 13] ; [11  6],[6.09375 8.90625] ; [ 6.90625 10.09375],0
p8,1,0.06727,3.348397,[ 4 11] ; [10  7],[6.5625 8.4375] ; [7.4375 9.5625],0
p11,1,0.314355,1.012288,[8 7] ; [12  5],[9.375 5.625] ; [10.625  6.375],0
p7,1,0.599283,0.276078,[11  4] ; [11  6],[10.3125  4.6875] ; [11.6875  5.3125],0
b1,1,0.723155,0.12549,[7 8] ; [9 8],[7.5 7.5] ; [8.5 8.5],0
