Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.724104,[15 47] ; [42 21],[28.272 33.728] ; [28.728 34.272],1
s8,1,2.5e-05,17.798695,[11 51] ; [34 29],[22.32 39.68] ; [22.68 40.32],1
s6,1,0.001348,10.275076,[28 33] ; [44 15],[36.6 24.4] ; [35.4 23.6],0
v1,1,0.014461,5.980944,[20 42] ; [33 28],[26.71544715 35.28455285] ; [26.28455285 34.71544715],0
s5,1,0.017485,5.64706,[13 47] ; [24 33],[18.97435897 41.02564103] ; [18.02564103 38.97435897],0
s7,1,0.022987,5.169501,[16 41] ; [30 32],[22.03361345 34.96638655] ; [23.96638655 38.03361345],0
b4,1,0.054484,3.697795,[34 28] ; [45 18],[39.184 22.816] ; [39.816 23.184],0
n5,1,0.072216,3.231921,[38 24] ; [48 15],[42.656 19.344] ; [43.344 19.656],0
v2,1,0.087943,2.911635,[21 41] ; [29 30],[25.61983471 36.38016529] ; [24.38016529 34.61983471],0
v4,1,0.098204,2.734472,[61  1] ; [58  5],[59.024  2.976] ; [59.976  3.024],0
p12,1,0.150315,2.069055,[ 2 60] ; [ 6 57],[ 3.968 58.032] ; [ 4.032 58.968],0
n4,1,0.162678,1.949151,[38 24] ; [46 17],[41.664 20.336] ; [42.336 20.664],0
p3,1,0.242147,1.368051,[26 36] ; [33 30],[29.264 32.736] ; [29.736 33.264],0
a5,1,0.246139,1.345088,[31 31] ; [38 25],[34.224 27.776] ; [34.776 28.224],0
v3,1,0.247706,1.336197,[18 44] ; [23 36],[21.00826446 40.99173554] ; [19.99173554 39.00826446],0
s4,1,0.283115,1.152074,[10 52] ; [15 48],[12.4 49.6] ; [12.6 50.4],0
r2,1,0.299087,1.078261,[56  6] ; [59  3],[57.5  4.5] ; [57.5  4.5],0
n6,1,0.2999,1.074638,[56  6] ; [53 10],[54.064  7.936] ; [54.936  8.064],0
s1,1,0.309377,1.033333,[ 1 61] ; [ 3 59],[ 2. 60.] ; [ 2. 60.],0
a4,1,0.314308,1.012485,[24 38] ; [19 44],[21.328 40.672] ; [21.672 41.328],0
p10,1,0.318604,0.994667,[47 14] ; [53 10],[49.19354839 11.80645161] ; [50.80645161 12.19354839],0
d2,1,0.328266,0.955727,[20 41] ; [26 37],[22.62903226 38.37096774] ; [23.37096774 39.62903226],0
a8,1,0.348611,0.878505,[ 5 51] ; [ 9 53],[ 6.6440678 49.3559322] ; [ 7.3559322 54.6440678],0
u1,1,0.391479,0.734344,[ 4 58] ; [ 2 61],[ 2.976 59.024] ; [ 3.024 59.976],0
p7,1,0.405422,0.692185,[33 29] ; [37 24],[35.28455285 26.71544715] ; [34.71544715 26.28455285],0
a6,1,0.40754,0.685964,[38 24] ; [34 29],[35.712 26.288] ; [36.288 26.712],0
d1,1,0.40754,0.685964,[24 38] ; [29 34],[26.288 35.712] ; [26.712 36.288],0
p5,1,0.408704,0.682569,[ 9 53] ; [ 6 56],[ 7.5 54.5] ; [ 7.5 54.5],0
p9,1,0.412261,0.67227,[51 10] ; [55  7],[52.56910569  8.43089431] ; [53.43089431  8.56910569],0
d5,1,0.474554,0.511353,[47 14] ; [45 18],[45.25806452 15.74193548] ; [46.74193548 16.25806452],0
p2,1,0.493428,0.469042,[46 16] ; [50 13],[47.616 14.384] ; [48.384 14.616],0
b2,1,0.515021,0.423852,[15 22] ; [13 26],[13.63157895 23.36842105] ; [14.36842105 24.63157895],0
b3,1,0.515021,0.423852,[15 22] ; [13 26],[13.63157895 23.36842105] ; [14.36842105 24.63157895],0
p4,1,0.533885,0.386991,[31 31] ; [35 28],[32.736 29.264] ; [33.264 29.736],0
r3,1,0.568408,0.325354,[61  1] ; [61  2],[60.512  1.488] ; [61.488  1.512],0
b1,1,0.617006,0.250099,[20 42] ; [23 40],[21.328 40.672] ; [21.672 41.328],0
a3,1,0.637112,0.222539,[38 24] ; [36 27],[36.704 25.296] ; [37.296 25.704],0
u3,1,0.642429,0.21558,[10 14] ; [13 14],[10.82352941 13.17647059] ; [12.17647059 14.82352941],0
p6,1,0.658196,0.195722,[24 37] ; [22 40],[22.81300813 38.18699187] ; [23.18699187 38.81300813],0
n3,1,0.658725,0.195076,[14  6] ; [13  4],[14.59459459  5.40540541] ; [12.40540541  4.59459459],0
a7,1,0.663384,0.189439,[41 20] ; [40 23],[39.84677419 21.15322581] ; [41.15322581 21.84677419],0
u2,1,0.667817,0.184167,[13 11] ; [13 14],[12.23529412 11.76470588] ; [13.76470588 13.23529412],0
n1,1,0.693282,0.155556,[ 8 12] ; [7 8],[ 8.57142857 11.42857143] ; [6.42857143 8.57142857],0
d4,1,0.728337,0.120644,[46 16] ; [45 18],[45.136 16.864] ; [45.864 17.136],0
a2,1,0.792905,0.068927,[ 6 56] ; [ 7 56],[ 6.448 55.552] ; [ 6.552 56.448],0
p1,1,0.792905,0.068927,[ 6 56] ; [ 7 56],[ 6.448 55.552] ; [ 6.552 56.448],0
d3,1,0.83795,0.041827,[35 26] ; [35 28],[34.43548387 26.56451613] ; [35.56451613 27.43548387],0
n2,1,0.855494,0.033165,[16  4] ; [14  3],[16.21621622  3.78378378] ; [13.78378378  3.21621622],0
p11,1,0.870723,0.026484,[48 14] ; [48 15],[47.616 14.384] ; [48.384 14.616],0
b5,1,0.898126,0.016391,[42 20] ; [42 21],[41.664 20.336] ; [42.336 20.664],0
a1,1,0.98134,0.000547,[ 4 58] ; [ 4 59],[ 3.968 58.032] ; [ 4.032 58.968],0
u4,1,0.9909,0.00013,[ 1 61] ; [ 1 62],[ 0.992 61.008] ; [ 1.008 61.992],0
p8,1,1.0,0.0,[28 34] ; [28 34],[28. 34.] ; [28. 34.],0
