Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,152.353224,[209  77] ; [ 22 146],[145.51982379 140.48017621] ; [85.48017621 82.51982379],1
d3,1,0.0,141.957084,[258  28] ; [ 63 105],[202.21585903  83.78414097] ; [118.78414097  49.21585903],1
d4,1,0.0,121.874366,[280   5] ; [98 70],[237.81456954  47.18543046] ; [140.18543046  27.81456954],1
d5,1,0.0,109.274848,[281   4] ; [105  63],[242.84768212  42.15231788] ; [143.15231788  24.84768212],1
a5,1,0.0,52.333388,[252  36] ; [97 71],[220.42105263  67.57894737] ; [128.57894737  39.42105263],1
a2,1,0.0,49.965813,[110 178] ; [ 13 155],[ 77.68421053 210.31578947] ; [ 45.31578947 122.68421053],1
a4,1,0.0,42.302882,[168 119] ; [ 45 122],[134.64977974 152.35022026] ; [78.35022026 88.64977974],1
u1,1,0.0,38.44455,[ 83 205] ; [  8 160],[ 57.47368421 230.52631579] ; [ 33.52631579 134.47368421],1
a3,1,0.0,37.352425,[242  44] ; [99 69],[214.81497797  71.18502203] ; [126.18502203  41.81497797],1
a6,1,1.4e-05,18.926427,[217  68] ; [95 73],[196.29139073  88.70860927] ; [115.70860927  52.29139073],1
r2,1,0.000133,14.597949,[277   5] ; [149  16],[268.75167785  13.24832215] ; [157.24832215   7.75167785],1
r1,1,0.000203,13.801635,[253  32] ; [126  41],[238.97123894  46.02876106] ; [140.02876106  26.97123894],1
r4,1,0.000226,13.599234,[277  11] ; [146  22],[267.15789474  20.84210526] ; [155.84210526  12.15789474],1
p4,1,0.001473,10.111559,[218  67] ; [105  63],[203.21192053  81.78807947] ; [119.78807947  48.21192053],0
p10,1,0.005208,7.805765,[260  26] ; [136  30],[250.56637168  35.43362832] ; [145.43362832  20.56637168],0
a7,1,0.006324,7.455686,[219  69] ; [107  60],[206.34725275  81.65274725] ; [119.65274725  47.34725275],0
p9,1,0.007213,7.21918,[263  23] ; [139  27],[254.36283186  31.63716814] ; [147.63716814  18.36283186],0
s8,1,0.019549,5.451711,[157 128] ; [73 94],[145.02212389 139.97787611] ; [84.97787611 82.02212389],0
v3,1,0.024667,5.047091,[137 139] ; [ 65 103],[125.56756757 150.43243243] ; [76.43243243 91.56756757],0
v1,1,0.028302,4.809593,[180 103] ; [87 77],[169.04026846 113.95973154] ; [97.95973154 66.04026846],0
r3,1,0.031323,4.635186,[280   5] ; [158   9],[276.17256637   8.82743363] ; [161.82743363   5.17256637],0
s2,1,0.043971,4.057657,[163 121] ; [80 88],[152.68141593 131.31858407] ; [90.31858407 77.68141593],0
n1,1,0.049912,3.844399,[11 28] ; [19 19],[15.19480519 23.80519481] ; [14.80519481 23.19480519],0
v4,1,0.100597,2.696061,[278   7] ; [157   9],[274.88913525  10.11086475] ; [160.11086475   5.88913525],0
a1,1,0.10445,2.636253,[ 21 267] ; [  6 162],[ 17.05263158 270.94736842] ; [  9.94736842 158.05263158],0
b1,1,0.109642,2.55937,[110 178] ; [77 91],[118.10526316 169.89473684] ; [68.89473684 99.10526316],0
p8,1,0.117322,2.452714,[203  80] ; [108  59],[195.58444444  87.41555556] ; [115.41555556  51.58444444],0
