Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,85.289694,[ 4 72] ; [152  77],[38.87213115 37.12786885] ; [117.12786885 111.87213115],1
d4,1,0.0,50.964691,[32 44] ; [192  37],[55.81639344 20.18360656] ; [168.18360656  60.81639344],1
d3,1,0.0,44.852459,[21 55] ; [162  66],[45.75 30.25] ; [137.25  90.75],1
a5,1,0.0,26.556251,[34 42] ; [175  54],[52.07868852 23.92131148] ; [156.92131148  72.07868852],1
a3,1,2e-06,22.767916,[33 41] ; [170  58],[49.74172185 24.25827815] ; [153.25827815  74.74172185],1
r3,1,4e-06,21.271209,[53 22] ; [209  19],[64.85148515 10.14851485] ; [197.14851485  30.85148515],1
r1,1,2.2e-05,17.988929,[40 36] ; [177  50],[54.4290429 21.5709571] ; [162.5709571  64.4290429],1
r4,1,2.3e-05,17.922996,[50 26] ; [200  29],[62.29508197 13.70491803] ; [187.70491803  41.29508197],1
r2,1,2.6e-05,17.67949,[61 15] ; [217  10],[69.72937294  6.27062706] ; [208.27062706  18.72937294],1
a4,1,0.000141,14.487194,[18 56] ; [113 115],[32.09933775 41.90066225] ; [ 98.90066225 129.09933775],1
v4,1,0.000288,13.143687,[60 16] ; [214  15],[68.27540984  7.72459016] ; [205.72459016  23.27540984],1
p3,1,0.000344,12.815355,[19 57] ; [110 117],[32.35643564 43.64356436] ; [ 96.64356436 130.35643564],1
p2,1,0.00035,12.779918,[48 28] ; [188  39],[59.19471947 16.80528053] ; [176.80528053  50.19471947],1
d2,1,0.000383,12.611859,[22 54] ; [119 108],[35.36633663 40.63366337] ; [105.63366337 121.36633663],1
a7,1,0.000431,12.393051,[35 41] ; [157  72],[47.84262295 28.15737705] ; [144.15737705  84.84262295],1
a6,1,0.000621,11.713056,[37 39] ; [161  68],[49.33770492 26.66229508] ; [148.66229508  80.33770492],1
p4,1,0.001081,10.683302,[30 45] ; [141  88],[42.1875 32.8125] ; [128.8125 100.1875],0
p7,1,0.001425,10.172538,[29 45] ; [136  89],[40.8361204 33.1638796] ; [124.1638796 100.8361204],0
n6,1,0.001448,10.143315,[57 18] ; [206  22],[65.0990099  9.9009901] ; [197.9009901  30.0990099],0
u1,1,0.001746,9.798716,[ 3 73] ; [ 43 186],[11.46229508 64.53770492] ; [ 34.53770492 194.46229508],0
u2,1,0.00212,9.442996,[13 30] ; [36 23],[20.65686275 22.34313725] ; [28.34313725 30.65686275],0
s8,1,0.004749,7.972664,[19 56] ; [100 129],[29.35855263 45.64144737] ; [ 89.64144737 139.35855263],0
n4,1,0.008408,6.944522,[58 18] ; [202  26],[65. 11.] ; [195.  33.],0
a2,1,0.009772,6.676041,[ 8 68] ; [ 56 173],[15.94754098 60.05245902] ; [ 48.05245902 180.94754098],0
s1,1,0.017617,5.633803,[ 8 67] ; [  8 217],[ 4. 71.] ; [ 12. 213.],0
p9,1,0.018358,5.56165,[51 23] ; [185  41],[58.21333333 15.78666667] ; [177.78666667  48.21333333],0
p6,1,0.020167,5.397378,[17 58] ; [ 85 143],[25.24752475 49.75247525] ; [ 76.75247525 151.24752475],0
s6,1,0.027219,4.876892,[39 35] ; [150  74],[46.93288591 27.06711409] ; [142.06711409  81.93288591],0
p10,1,0.028566,4.793564,[48 26] ; [177  51],[55.13245033 18.86754967] ; [169.86754967  58.13245033],0
s3,1,0.03306,4.542684,[33 41] ; [134  94],[40.9205298 33.0794702] ; [126.0794702 101.9205298],0
u3,1,0.041654,4.149214,[16 27] ; [34 25],[21.07843137 21.92156863] ; [28.92156863 30.07843137],0
p11,1,0.044054,4.054486,[48 28] ; [172  57],[54.81967213 21.18032787] ; [165.18032787  63.81967213],0
v1,1,0.053301,3.734458,[23 52] ; [ 97 127],[30.10033445 44.89966555] ; [ 89.89966555 134.10033445],0
s2,1,0.058566,3.577545,[28 48] ; [112 115],[35.11551155 40.88448845] ; [104.88448845 122.11551155],0
p1,1,0.110331,2.54948,[12 64] ; [ 21 207],[ 8.25 67.75] ; [ 24.75 203.25],0
p8,1,0.19572,1.674026,[30 43] ; [114 115],[34.80794702 38.19205298] ; [109.19205298 119.80794702],0
b2,1,0.260389,1.266688,[21 25] ; [52 91],[17.76719577 28.23280423] ; [55.23280423 87.76719577],0
b3,1,0.260389,1.266688,[21 25] ; [52 91],[17.76719577 28.23280423] ; [55.23280423 87.76719577],0
s7,1,0.316809,1.002075,[30 44] ; [103 115],[33.70547945 40.29452055] ; [ 99.29452055 118.70547945],0
s5,1,0.428016,0.628202,[20 55] ; [ 70 152],[22.72727273 52.27272727] ; [ 67.27272727 154.72727273],0
b5,1,0.525826,0.402451,[43 33] ; [139  90],[45.35081967 30.64918033] ; [136.64918033  92.35081967],0
b1,1,0.529777,0.394819,[37 39] ; [102 127],[34.63606557 41.36393443] ; [104.36393443 124.63606557],0
a1,1,0.547471,0.361868,[ 5 71] ; [ 11 218],[ 3.98688525 72.01311475] ; [ 12.01311475 216.98688525],0
v3,1,0.580134,0.306018,[13 63] ; [ 45 180],[14.64451827 61.35548173] ; [ 43.35548173 181.64451827],0
a8,1,0.725101,0.123657,[ 9 63] ; [ 30 182],[ 9.88732394 62.11267606] ; [ 29.11267606 182.88732394],0
p5,1,0.72955,0.119526,[11 63] ; [ 30 196],[10.11333333 63.88666667] ; [ 30.88666667 195.11333333],0
p12,1,0.797585,0.065779,[ 4 71] ; [ 14 214],[ 4.45544554 70.54455446] ; [ 13.54455446 214.45544554],0
n2,1,0.839118,0.041218,[19  9] ; [42 18],[19.40909091  8.59090909] ; [41.59090909 18.40909091],0
b4,1,0.865742,0.028585,[42 34] ; [124 105],[41.36393443 34.63606557] ; [124.63606557 104.36393443],0
s4,1,0.870401,0.026618,[16 60] ; [ 45 178],[15.50501672 60.49498328] ; [ 45.49498328 177.50501672],0
n3,1,0.924225,0.009046,[16 11] ; [35 23],[16.2 10.8] ; [34.8 23.2],0
n1,1,0.952552,0.003541,[13 14] ; [28 31],[12.87209302 14.12790698] ; [28.12790698 30.87209302],0
