Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000106,15.022378,[ 9 51] ; [20 19],[17.57575758 42.42424242] ; [11.42424242 27.57575758],1
p6,1,0.000441,12.350633,[ 5 54] ; [14 23],[11.67708333 47.32291667] ; [ 7.32291667 29.67708333],1
d5,1,0.002738,8.974359,[46 14] ; [19 21],[39. 21.] ; [26. 14.],0
p2,1,0.012419,6.25,[30 30] ; [30 10],[36. 24.] ; [24. 16.],0
p4,1,0.012855,6.189011,[16 44] ; [20 19],[21.81818182 38.18181818] ; [14.18181818 24.81818182],0
a4,1,0.023985,5.095733,[25 35] ; [ 8 32],[19.8 40.2] ; [13.2 26.8],0
d4,1,0.03849,4.283217,[51  9] ; [27 13],[46.8 13.2] ; [31.2  8.8],0
p3,1,0.042605,4.111017,[15 44] ; [18 22],[19.66666667 39.33333333] ; [13.33333333 26.66666667],0
n2,1,0.064008,3.43036,[13 11] ; [11  2],[15.56756757  8.43243243] ; [8.43243243 4.56756757],0
r1,1,0.086926,2.930403,[43 17] ; [22 18],[39. 21.] ; [26. 14.],0
d3,1,0.095581,2.777778,[40 20] ; [20 20],[36. 24.] ; [24. 16.],0
s3,1,0.115818,2.472978,[18 41] ; [18 21],[21.67346939 37.32653061] ; [14.32653061 24.67346939],0
d1,1,0.116046,2.469896,[29 31] ; [13 27],[25.2 34.8] ; [16.8 23.2],0
a2,1,0.117414,2.451481,[ 9 51] ; [ 2 38],[ 6.6 53.4] ; [ 4.4 35.6],0
n4,1,0.158217,1.991181,[28 32] ; [13 27],[24.6 35.4] ; [16.4 23.6],0
n3,1,0.160008,1.974146,[15  9] ; [11  2],[16.86486486  7.13513514] ; [9.13513514 3.86486486],0
b5,1,0.2113,1.5625,[33 27] ; [27 13],[36. 24.] ; [24. 16.],0
n1,1,0.220165,1.503297,[ 5 20] ; [5 8],[ 6.57894737 18.42105263] ; [3.42105263 9.57894737],0
b2,1,0.273033,1.201446,[12 25] ; [ 4 17],[10.20689655 26.79310345] ; [ 5.79310345 15.20689655],0
b3,1,0.273033,1.201446,[12 25] ; [ 4 17],[10.20689655 26.79310345] ; [ 5.79310345 15.20689655],0
s6,1,0.273474,1.19924,[25 35] ; [12 27],[22.42424242 37.57575758] ; [14.57575758 24.42424242],0
a7,1,0.280556,1.164393,[38 22] ; [21 19],[35.4 24.6] ; [23.6 16.4],0
v4,1,0.307434,1.041667,[46 14] ; [34  6],[48. 12.] ; [32.  8.],0
p11,1,0.32709,0.960384,[27 33] ; [22 18],[29.4 30.6] ; [19.6 20.4],0
s7,1,0.339,0.91421,[14 39] ; [ 7 32],[12.09782609 40.90217391] ; [ 8.90217391 30.09782609],0
a8,1,0.405003,0.693421,[ 6 51] ; [ 2 34],[ 4.90322581 52.09677419] ; [ 3.09677419 32.90322581],0
u3,1,0.432004,0.617429,[13 11] ; [ 8 11],[11.72093023 12.27906977] ; [9.27906977 9.72093023],0
s4,1,0.466395,0.530504,[ 9 51] ; [ 4 36],[ 7.8 52.2] ; [ 5.2 34.8],0
r4,1,0.471674,0.518051,[41 19] ; [30 10],[42.6 17.4] ; [28.4 11.6],0
u2,1,0.474022,0.512586,[11 12] ; [ 7 12],[ 9.85714286 13.14285714] ; [ 8.14285714 10.85714286],0
n6,1,0.513545,0.426837,[29 31] ; [22 18],[30.6 29.4] ; [20.4 19.6],0
a3,1,0.544943,0.366455,[36 24] ; [21 18],[34.54545455 25.45454545] ; [22.45454545 16.54545455],0
v3,1,0.609189,0.261357,[15 39] ; [ 9 30],[13.93548387 40.06451613] ; [10.06451613 28.93548387],0
r2,1,0.610364,0.259645,[47 11] ; [34  6],[47.93877551 10.06122449] ; [33.06122449  6.93877551],0
b4,1,0.619689,0.246305,[36 24] ; [22 18],[34.8 25.2] ; [23.2 16.8],0
p1,1,0.621152,0.244252,[ 3 56] ; [ 3 37],[ 3.57575758 55.42424242] ; [ 2.42424242 37.57575758],0
u1,1,0.66868,0.18315,[ 6 54] ; [ 3 37],[ 5.4 54.6] ; [ 3.6 36.4],0
a1,1,0.676922,0.173611,[ 2 58] ; [ 2 38],[ 2.4 57.6] ; [ 1.6 38.4],0
b1,1,0.683091,0.166667,[29 31] ; [21 19],[30. 30.] ; [20. 20.],0
s2,1,0.713004,0.135295,[17 43] ; [10 30],[16.2 43.8] ; [10.8 29.2],0
s1,1,0.730991,0.118203,[ 4 56] ; [ 2 38],[ 3.6 56.4] ; [ 2.4 37.6],0
p9,1,0.736318,0.113389,[17 41] ; [13 27],[17.75510204 40.24489796] ; [12.24489796 27.75510204],0
v2,1,0.749442,0.102001,[28 30] ; [18 22],[27.2244898 30.7755102] ; [18.7755102 21.2244898],0
v1,1,0.75776,0.095125,[23 36] ; [14 25],[22.2755102 36.7244898] ; [14.7244898 24.2755102],0
s5,1,0.780394,0.077733,[ 9 48] ; [ 7 32],[ 9.5 47.5] ; [ 6.5 32.5],0
r3,1,0.794128,0.068097,[53  7] ; [36  4],[53.4  6.6] ; [35.6  4.4],0
a5,1,0.805886,0.060386,[33 27] ; [21 19],[32.4 27.6] ; [21.6 18.4],0
s8,1,0.865538,0.028672,[10 50] ; [ 6 33],[ 9.6969697 50.3030303] ; [ 6.3030303 32.6969697],0
a6,1,1.0,0.0,[33 27] ; [22 18],[33. 27.] ; [22. 18.],0
d2,1,1.0,0.0,[24 36] ; [16 24],[24. 36.] ; [16. 24.],0
