Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000336,12.855829,[12 33] ; [20  9],[19.45945946 25.54054054] ; [12.54054054 16.45945946],1
n1,1,0.029839,4.718519,[ 2 16] ; [4 4],[ 4.15384615 13.84615385] ; [1.84615385 6.15384615],0
s7,1,0.03085,4.661287,[ 9 34] ; [13 16],[13.13888889 29.86111111] ; [ 8.86111111 20.13888889],0
s8,1,0.052703,3.753327,[ 8 37] ; [11 18],[11.55405405 33.44594595] ; [ 7.44594595 21.55405405],0
s5,1,0.074014,3.191677,[10 35] ; [11 15],[13.30985915 31.69014085] ; [ 7.69014085 18.30985915],0
p7,1,0.088376,2.903704,[19 26] ; [17 10],[22.5 22.5] ; [13.5 13.5],0
s6,1,0.093942,2.805492,[17 27] ; [17 12],[20.49315068 23.50684932] ; [13.50684932 15.49315068],0
n2,1,0.114057,2.497095,[10  8] ; [7 1],[11.76923077  6.23076923] ; [5.23076923 2.76923077],0
s4,1,0.114331,2.493308,[ 7 38] ; [ 9 20],[ 9.72972973 35.27027027] ; [ 6.27027027 22.72972973],0
r3,1,0.121906,2.392656,[36  9] ; [27  2],[38.31081081  6.68918919] ; [24.68918919  4.31081081],0
p3,1,0.128081,2.315611,[13 32] ; [13 15],[16.02739726 28.97260274] ; [ 9.97260274 18.02739726],0
p4,1,0.137205,2.209029,[14 31] ; [14 15],[17.02702703 27.97297297] ; [10.97297297 18.02702703],0
n4,1,0.143401,2.141084,[10 35] ; [11 18],[12.77027027 32.22972973] ; [ 8.22972973 20.77027027],0
a6,1,0.16827,1.89829,[19 26] ; [17 12],[21.89189189 23.10810811] ; [14.10810811 14.89189189],0
d4,1,0.18243,1.777715,[31 14] ; [24  5],[33.44594595 11.55405405] ; [21.55405405  7.44594595],0
b1,1,0.195145,1.678343,[24 21] ; [11 18],[21.28378378 23.71621622] ; [13.71621622 15.28378378],0
v3,1,0.241567,1.371429,[12 33] ; [ 4 23],[10. 35.] ; [ 6. 21.],0
p9,1,0.255995,1.290286,[25 18] ; [20  8],[27.25352113 15.74647887] ; [17.74647887 10.25352113],0
p12,1,0.319594,0.990607,[ 1 44] ; [ 2 27],[ 1.82432432 43.17567568] ; [ 1.17567568 27.82432432],0
p8,1,0.32143,0.983119,[18 27] ; [ 8 20],[16.02739726 28.97260274] ; [ 9.97260274 18.02739726],0
s1,1,0.323559,0.974504,[ 2 43] ; [ 3 26],[ 3.04054054 41.95945946] ; [ 1.95945946 27.04054054],0
v2,1,0.366393,0.815861,[14 31] ; [12 17],[15.81081081 29.18918919] ; [10.18918919 18.81081081],0
d3,1,0.403854,0.69682,[30 14] ; [17 12],[28.32876712 15.67123288] ; [18.67123288 10.32876712],0
p2,1,0.420234,0.649661,[28 17] ; [20  8],[29.5890411 15.4109589] ; [18.4109589  9.5890411],0
p10,1,0.447619,0.576673,[22 22] ; [16 11],[23.54929577 20.45070423] ; [14.45070423 12.54929577],0
a7,1,0.455483,0.556971,[31 13] ; [18 11],[29.53424658 14.46575342] ; [19.46575342  9.53424658],0
p11,1,0.459006,0.548317,[24 21] ; [18 11],[25.54054054 19.45945946] ; [16.45945946 12.54054054],0
n6,1,0.482748,0.49265,[30 15] ; [17 12],[28.58108108 16.41891892] ; [18.41891892 10.58108108],0
u2,1,0.515406,0.423077,[10 10] ; [8 5],[10.90909091  9.09090909] ; [7.09090909 5.90909091],0
p1,1,0.540368,0.374858,[ 3 42] ; [ 3 25],[ 3.69863014 41.30136986] ; [ 2.30136986 25.69863014],0
u1,1,0.550042,0.357241,[ 3 42] ; [ 1 28],[ 2.43243243 42.56756757] ; [ 1.56756757 27.43243243],0
a1,1,0.571478,0.320216,[ 3 42] ; [ 3 26],[ 3.64864865 41.35135135] ; [ 2.35135135 26.64864865],0
a2,1,0.571478,0.320216,[ 3 42] ; [ 3 26],[ 3.64864865 41.35135135] ; [ 2.35135135 26.64864865],0
a5,1,0.579313,0.307347,[20 25] ; [11 18],[18.85135135 26.14864865] ; [12.14864865 16.85135135],0
v1,1,0.584184,0.299519,[13 31] ; [10 18],[14.05555556 29.94444444] ; [ 8.94444444 19.05555556],0
b2,1,0.592346,0.286695,[ 7 16] ; [ 8 13],[ 7.84090909 15.15909091] ; [ 7.15909091 13.84090909],0
b3,1,0.592346,0.286695,[ 7 16] ; [ 8 13],[ 7.84090909 15.15909091] ; [ 7.15909091 13.84090909],0
a8,1,0.604722,0.267933,[ 3 41] ; [ 1 25],[ 2.51428571 41.48571429] ; [ 1.48571429 24.51428571],0
p5,1,0.62229,0.242662,[ 2 43] ; [ 2 26],[ 2.46575342 42.53424658] ; [ 1.53424658 26.46575342],0
d5,1,0.656788,0.197449,[31 13] ; [19 10],[30.1369863 13.8630137] ; [19.8630137  9.1369863],0
b5,1,0.685889,0.163572,[30 15] ; [18 11],[29.18918919 15.81081081] ; [18.81081081 10.18918919],0
r2,1,0.68861,0.160594,[32 11] ; [22  6],[32.70422535 10.29577465] ; [21.29577465  6.70422535],0
v4,1,0.695467,0.153231,[37  8] ; [24  4],[37.60273973  7.39726027] ; [23.39726027  4.60273973],0
u3,1,0.726713,0.122152,[12  8] ; [7 6],[11.51515152  8.48484848] ; [7.48484848 5.51515152],0
b4,1,0.732651,0.116692,[23 22] ; [16 13],[23.71621622 21.28378378] ; [15.28378378 13.71621622],0
n3,1,0.740797,0.109428,[10  8] ; [5 3],[10.38461538  7.61538462] ; [4.61538462 3.38461538],0
d2,1,0.858739,0.031677,[18 27] ; [11 18],[17.63513514 27.36486486] ; [11.36486486 17.63513514],0
d1,1,0.858739,0.031677,[18 27] ; [11 18],[17.63513514 27.36486486] ; [11.36486486 17.63513514],0
r4,1,0.892334,0.01832,[24 21] ; [15 14],[23.71621622 21.28378378] ; [15.28378378 13.71621622],0
a3,1,0.894269,0.017664,[25 20] ; [16 12],[25.2739726 19.7260274] ; [15.7260274 12.2739726],0
p6,1,0.900966,0.015485,[12 32] ; [ 7 20],[11.77464789 32.22535211] ; [ 7.22535211 19.77464789],0
a4,1,0.93071,0.007561,[12 33] ; [ 8 21],[12.16216216 32.83783784] ; [ 7.83783784 21.16216216],0
