Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.658684,[201  58] ; [42 57],[175.80167598  83.19832402] ; [67.19832402 31.80167598],1
a1,1,0.10756,2.589717,[  5 255] ; [ 5 94],[  7.24233983 252.75766017] ; [ 2.75766017 96.24233983],0
v1,1,0.123723,2.369543,[114 137] ; [54 45],[120.48 130.52] ; [47.52 51.48],0
b2,1,0.128109,2.315274,[44 92] ; [25 32],[48.62176166 87.37823834] ; [20.37823834 36.62176166],0
b3,1,0.128109,2.315274,[44 92] ; [25 32],[48.62176166 87.37823834] ; [20.37823834 36.62176166],0
v4,1,0.139616,2.18219,[246  11] ; [89  8],[243.20621469  13.79378531] ; [91.79378531  5.20621469],0
s6,1,0.227776,1.454695,[170  85] ; [58 39],[165.17045455  89.82954545] ; [62.82954545 34.17045455],0
r2,1,0.235778,1.40566,[239  17] ; [86 10],[236.36363636  19.63636364] ; [88.63636364  7.36363636],0
p8,1,0.291119,1.114441,[109 145] ; [36 62],[104.63068182 149.36931818] ; [40.36931818 57.63068182],0
n1,1,0.320593,0.986527,[21 43] ; [15 20],[23.27272727 40.72727273] ; [12.72727273 22.27272727],0
p1,1,0.347939,0.88096,[ 14 246] ; [ 3 96],[ 12.31197772 247.68802228] ; [ 4.68802228 94.31197772],0
u3,1,0.348827,0.877719,[50 36] ; [15 16],[47.77777778 38.22222222] ; [17.22222222 13.77777778],0
b4,1,0.405664,0.691473,[157 103] ; [55 44],[153.53760446 106.46239554] ; [58.46239554 40.53760446],0
u2,1,0.458097,0.55054,[51 35] ; [16 15],[49.24786325 36.75213675] ; [17.75213675 13.24786325],0
s4,1,0.466375,0.530552,[ 48 210] ; [15 83],[ 45.65730337 212.34269663] ; [17.34269663 80.65730337],0
s2,1,0.522936,0.408099,[133 124] ; [47 51],[130.30985915 126.69014085] ; [49.69014085 48.30985915],0
p9,1,0.530256,0.3939,[238  21] ; [88 10],[236.50980392  22.49019608] ; [89.49019608  8.50980392],0
p6,1,0.554695,0.348973,[ 62 196] ; [26 70],[ 64.13559322 193.86440678] ; [23.86440678 72.13559322],0
n6,1,0.555665,0.347266,[214  43] ; [79 19],[212.11549296  44.88450704] ; [80.88450704 17.11549296],0
v3,1,0.578532,0.308614,[ 83 166] ; [29 67],[ 80.83478261 168.16521739] ; [31.16521739 64.83478261],0
n4,1,0.611695,0.257713,[182  78] ; [72 27],[183.95543175  76.04456825] ; [70.04456825 28.95543175],0
n2,1,0.643588,0.21408,[49 15] ; [29  7],[49.92 14.08] ; [28.08  7.92],0
a3,1,0.648657,0.207598,[172  88] ; [68 31],[173.81615599  86.18384401] ; [66.18384401 32.81615599],0
s7,1,0.652993,0.202148,[107 147] ; [43 53],[108.85714286 145.14285714] ; [41.14285714 54.85714286],0
a4,1,0.685823,0.163645,[ 99 161] ; [40 59],[100.66852368 159.33147632] ; [38.33147632 60.66852368],0
s3,1,0.728308,0.120671,[140 114] ; [52 46],[138.54545455 115.45454545] ; [53.45454545 44.54545455],0
p4,1,0.780021,0.078004,[103 156] ; [37 60],[101.85393258 157.14606742] ; [38.14606742 58.85393258],0
n3,1,0.781594,0.076863,[44 20] ; [25 10],[44.60606061 19.39393939] ; [24.39393939 10.60606061],0
p11,1,0.798717,0.065029,[208  52] ; [78 21],[207.13091922  52.86908078] ; [78.86908078 20.13091922],0
s8,1,0.843128,0.039162,[105 154] ; [39 60],[104.17877095 154.82122905] ; [39.82122905 59.17877095],0
p7,1,0.858421,0.031821,[131 118] ; [51 44],[131.73837209 117.26162791] ; [50.26162791 44.73837209],0
d2,1,0.880414,0.022634,[105 154] ; [41 58],[105.62569832 153.37430168] ; [40.37430168 58.62569832],0
s1,1,0.925541,0.008734,[ 10 246] ; [ 4 93],[ 10.1529745 245.8470255] ; [ 3.8470255 93.1529745],0
s5,1,0.984202,0.000392,[ 74 178] ; [28 67],[ 74.07492795 177.92507205] ; [27.92507205 67.07492795],0
p12,1,0.990359,0.000146,[ 13 246] ; [ 5 94],[ 13.02234637 245.97765363] ; [ 4.97765363 94.02234637],0
p5,1,0.991154,0.000123,[ 16 244] ; [ 6 91],[ 16.02240896 243.97759104] ; [ 5.97759104 91.02240896],0
