Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.410614,[67 40] ; [315  46],[87.33760684 19.66239316] ; [294.66239316  66.33760684],1
n5,1,0.0,29.910145,[48 57] ; [266  93],[71.05603448 33.94396552] ; [242.94396552 116.05603448],1
n4,1,0.0,29.897968,[53 54] ; [277  83],[75.61027837 31.38972163] ; [254.38972163 105.61027837],1
p10,1,0.0,26.730767,[56 50] ; [279  77],[76.86147186 29.13852814] ; [258.13852814  97.86147186],1
v4,1,0.0,26.64989,[80 25] ; [337  23],[94.16129032 10.83870968] ; [322.83870968  37.16129032],1
r3,1,0.0,26.092461,[83 24] ; [339  21],[96.68950749 10.31049251] ; [325.31049251  34.68950749],1
p9,1,0.0,25.384983,[63 43] ; [293  61],[82.03478261 23.96521739] ; [273.96521739  80.03478261],1
p2,1,2e-06,22.303093,[66 40] ; [301  59],[83.4806867 22.5193133] ; [283.5193133  76.4806867],1
p11,1,8e-06,19.98804,[61 46] ; [284  77],[78.87820513 28.12179487] ; [266.12179487  94.87820513],1
b1,1,0.000374,12.660308,[61 46] ; [136 225],[45.04059829 61.95940171] ; [151.95940171 209.04059829],1
s7,1,0.000519,12.046424,[21 77] ; [141 207],[35.59641256 62.40358744] ; [126.40358744 221.59641256],1
p6,1,0.00058,11.840591,[17 85] ; [123 234],[31.11111111 70.88888889] ; [108.88888889 248.11111111],1
r2,1,0.000672,11.564593,[85 20] ; [328  27],[94.27173913 10.72826087] ; [318.72826087  36.27173913],1
s6,1,0.001171,10.536085,[45 62] ; [213 143],[59.62419006 47.37580994] ; [198.37580994 157.62419006],0
s8,1,0.002862,8.89324,[22 85] ; [129 230],[34.67167382 72.32832618] ; [116.32832618 242.67167382],0
p4,1,0.003129,8.730739,[41 65] ; [198 162],[54.36480687 51.63519313] ; [184.63519313 175.36480687],0
p8,1,0.003984,8.290915,[35 71] ; [174 182],[47.95238095 58.04761905] ; [161.04761905 194.95238095],0
p3,1,0.006959,7.283645,[31 75] ; [158 202],[42.99141631 63.00858369] ; [146.00858369 213.99141631],0
s5,1,0.008925,6.837801,[16 88] ; [ 99 254],[26.17067834 77.82932166] ; [ 88.82932166 264.17067834],0
a5,1,0.009719,6.685704,[61 46] ; [254 107],[72.01923077 34.98076923] ; [242.98076923 118.01923077],0
u1,1,0.014479,5.978833,[  7 100] ; [ 57 304],[14.63247863 92.36752137] ; [ 49.36752137 311.63247863],0
a1,1,0.015978,5.805323,[ 9 98] ; [ 11 350],[  4.57264957 102.42735043] ; [ 15.42735043 345.57264957],0
s2,1,0.026649,4.9134,[30 77] ; [143 216],[39.72317597 67.27682403] ; [133.27682403 225.72317597],0
d5,1,0.030659,4.671943,[72 35] ; [280  81],[80.47863248 26.52136752] ; [271.52136752  89.47863248],0
r1,1,0.047607,3.923795,[69 37] ; [268  90],[76.98706897 29.01293103] ; [260.01293103  97.98706897],0
d4,1,0.057891,3.596809,[75 31] ; [287  74],[82.16702355 23.83297645] ; [279.83297645  81.16702355],0
b3,1,0.065932,3.381507,[18 47] ; [ 87 129],[24.28825623 40.71174377] ; [ 80.71174377 135.28825623],0
b2,1,0.065932,3.381507,[18 47] ; [ 87 129],[24.28825623 40.71174377] ; [ 80.71174377 135.28825623],0
d1,1,0.088862,2.894864,[46 61] ; [189 172],[53.72863248 53.27136752] ; [181.27136752 179.72863248],0
p12,1,0.136728,2.214397,[  2 104] ; [ 19 339],[  4.79741379 101.20258621] ; [ 16.20258621 341.79741379],0
p5,1,0.139443,2.18409,[  5 101] ; [ 33 326],[ 8.66236559 97.33763441] ; [ 29.33763441 329.66236559],0
a7,1,0.163895,1.937912,[68 39] ; [255 106],[73.8482906 33.1517094] ; [249.1517094 111.8482906],0
p7,1,0.1646,1.931452,[52 50] ; [209 147],[58.12663755 43.87336245] ; [202.87336245 153.12663755],0
n2,1,0.203138,1.619667,[26 16] ; [67 25],[29.14925373 12.85074627] ; [63.85074627 28.14925373],0
v2,1,0.206271,1.597407,[35 66] ; [147 206],[40.48898678 60.51101322] ; [141.51101322 211.48898678],0
s1,1,0.246311,1.344109,[  5 101] ; [  9 348],[  3.20518359 102.79481641] ; [ 10.79481641 346.20518359],0
a4,1,0.258365,1.277498,[38 69] ; [149 209],[43.03010753 63.96989247] ; [143.96989247 214.03010753],0
d3,1,0.264931,1.242805,[60 46] ; [226 135],[64.91648822 41.08351178] ; [221.08351178 139.91648822],0
u2,1,0.308179,1.038463,[23 16] ; [59 60],[20.24050633 18.75949367] ; [61.75949367 57.24050633],0
a8,1,0.314483,1.011752,[12 89] ; [ 53 279],[15.16166282 85.83833718] ; [ 49.83833718 282.16166282],0
u3,1,0.356239,0.85111,[22 17] ; [57 62],[19.5 19.5] ; [59.5 59.5],0
b4,1,0.396387,0.719258,[57 50] ; [209 152],[60.81623932 46.18376068] ; [205.18376068 155.81623932],0
v1,1,0.406061,0.690305,[39 64] ; [149 202],[42.65198238 60.34801762] ; [145.34801762 205.65198238],0
n3,1,0.42993,0.623012,[26 15] ; [64 27],[27.95454545 13.04545455] ; [62.04545455 28.95454545],0
b5,1,0.440655,0.594577,[67 40] ; [211 150],[63.55982906 43.44017094] ; [214.44017094 146.55982906],0
a3,1,0.605319,0.267047,[68 38] ; [240 119],[70.21075269 35.78924731] ; [237.78924731 121.21075269],0
s3,1,0.652936,0.202218,[48 58] ; [171 187],[50.03017241 55.96982759] ; [168.96982759 189.03017241],0
d2,1,0.682711,0.16709,[45 62] ; [159 200],[46.84120172 60.15879828] ; [157.15879828 201.84120172],0
p1,1,0.705887,0.14242,[  6 100] ; [ 24 335],[ 6.83870968 99.16129032] ; [ 23.16129032 335.83870968],0
n1,1,0.855159,0.033321,[17 24] ; [37 56],[16.52238806 24.47761194] ; [37.47761194 55.52238806],0
u4,1,0.87818,0.023494,[  1 106] ; [  4 357],[  1.14316239 105.85683761] ; [  3.85683761 357.14316239],0
a6,1,0.907383,0.013535,[69 38] ; [235 126],[69.5042735 37.4957265] ; [234.4957265 126.5042735],0
a2,1,0.956872,0.002925,[21 86] ; [ 70 291],[20.80555556 86.19444444] ; [ 70.19444444 290.80555556],0
