Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.00022,13.652128,[29 24] ; [134  33],[39.26818182 13.73181818] ; [123.73181818  43.26818182],1
n5,1,0.00039,12.577809,[27 26] ; [127  39],[37.26940639 15.73059361] ; [116.73059361  49.26940639],1
s5,1,0.001171,10.535084,[29 20] ; [ 54 108],[19.27488152 29.72511848] ; [63.72511848 98.27488152],0
v3,1,0.017013,5.695002,[12 41] ; [63 91],[19.20289855 33.79710145] ; [55.79710145 98.20289855],0
a8,1,0.024413,5.065074,[ 2 47] ; [ 26 129],[ 6.7254902 42.2745098] ; [ 21.2745098 133.7254902],0
p11,1,0.03442,4.473708,[29 24] ; [119  50],[35.33333333 17.66666667] ; [112.66666667  56.33333333],0
n1,1,0.053589,3.725465,[ 5 16] ; [22 23],[ 8.59090909 12.40909091] ; [18.40909091 26.59090909],0
b3,1,0.055427,3.669192,[ 5 21] ; [45 70],[ 9.21985816 16.78014184] ; [40.78014184 74.21985816],0
b2,1,0.055427,3.669192,[ 5 21] ; [45 70],[ 9.21985816 16.78014184] ; [40.78014184 74.21985816],0
v1,1,0.067156,3.351203,[23 30] ; [92 67],[28.75 24.25] ; [86.25 72.75],0
p2,1,0.079867,3.067611,[34 19] ; [129  40],[38.91441441 14.08558559] ; [124.08558559  44.91441441],0
u2,1,0.113712,2.501861,[4 7] ; [27 16],[6.31481481 4.68518519] ; [24.68518519 18.31481481],0
r3,1,0.14212,2.154853,[49  4] ; [163   5],[50.84162896  2.15837104] ; [161.15837104   6.84162896],0
p10,1,0.159137,1.982407,[38 14] ; [137  30],[41.55251142 10.44748858] ; [133.44748858  33.55251142],0
v2,1,0.162863,1.947436,[24 27] ; [92 66],[28.3062201 22.6937799] ; [87.6937799 70.3062201],0
b1,1,0.179909,1.798378,[18 35] ; [75 94],[22.2027027 30.7972973] ; [70.7972973 98.2027027],0
p1,1,0.203534,1.616832,[ 5 48] ; [  8 161],[ 3.1036036 49.8963964] ; [  9.8963964 159.1036036],0
r2,1,0.241217,1.373465,[51  1] ; [157  10],[49.38812785  2.61187215] ; [158.61187215   8.38812785],0
p4,1,0.244343,1.355359,[24 29] ; [92 77],[27.69369369 25.30630631] ; [88.30630631 80.69369369],0
p7,1,0.257015,1.284766,[21 31] ; [81 83],[24.55555556 27.44444444] ; [77.44444444 86.55555556],0
d3,1,0.272706,1.203084,[38 14] ; [109  59],[34.74545455 17.25454545] ; [112.25454545  55.74545455],0
d4,1,0.273984,1.196693,[41 12] ; [141  27],[43.64705882  9.35294118] ; [138.35294118  29.64705882],0
d1,1,0.297612,1.084865,[29 24] ; [106  63],[32.22972973 20.77027027] ; [102.77027027  66.22972973],0
d2,1,0.318159,0.996498,[26 27] ; [95 72],[29.15 23.85] ; [91.85 75.15],0
p6,1,0.342465,0.901183,[12 41] ; [ 49 118],[14.69545455 38.30454545] ; [ 46.30454545 120.69545455],0
a3,1,0.347255,0.883464,[42 11] ; [123  46],[39.39189189 13.60810811] ; [125.60810811  43.39189189],0
s3,1,0.361721,0.831908,[48  5] ; [144  24],[46.04524887  6.95475113] ; [145.95475113  22.04524887],0
s6,1,0.396287,0.719564,[45  7] ; [136  31],[42.97716895  9.02283105] ; [138.02283105  28.97716895],0
b5,1,0.400238,0.707611,[39 14] ; [114  55],[36.52702703 16.47297297] ; [116.47297297  52.52702703],0
a7,1,0.424618,0.6375,[39 13] ; [117  52],[36.70588235 15.29411765] ; [119.29411765  49.70588235],0
p3,1,0.470256,0.521375,[19 34] ; [70 99],[21.24774775 31.75225225] ; [ 67.75225225 101.24774775],0
a4,1,0.476451,0.506976,[29 24] ; [83 86],[26.73873874 26.26126126] ; [85.26126126 83.73873874],0
d5,1,0.522471,0.409013,[42 10] ; [142  26],[43.49090909  8.50909091] ; [140.50909091  27.49090909],0
v4,1,0.541665,0.372463,[51  2] ; [158  10],[50.12217195  2.87782805] ; [158.87782805   9.12217195],0
a1,1,0.547082,0.36257,[ 2 51] ; [ 10 159],[ 2.86486486 50.13513514] ; [  9.13513514 159.86486486],0
s8,1,0.550708,0.356051,[27 26] ; [94 75],[28.88738739 24.11261261] ; [92.11261261 76.88738739],0
u1,1,0.555592,0.347395,[14 39] ; [ 38 131],[12.41441441 40.58558559] ; [ 39.58558559 129.41441441],0
a5,1,0.638733,0.220404,[40 13] ; [122  47],[38.67567568 14.32432432] ; [123.32432432  45.67567568],0
r1,1,0.650566,0.205187,[40 13] ; [131  36],[41.19545455 11.80454545] ; [129.80454545  37.19545455],0
a2,1,0.65659,0.197692,[14 39] ; [ 50 119],[15.27927928 37.72072072] ; [ 48.72072072 120.27927928],0
a6,1,0.684223,0.165411,[36 17] ; [109  59],[34.77375566 18.22624434] ; [110.22624434  57.77375566],0
n2,1,0.684381,0.165236,[15  6] ; [35 11],[15.67164179  5.32835821] ; [34.32835821 11.67164179],0
p9,1,0.747854,0.103344,[44  7] ; [141  26],[43.27981651  7.72018349] ; [141.72018349  25.27981651],0
u3,1,0.803986,0.061599,[8 3] ; [31 14],[7.66071429 3.33928571] ; [31.33928571 13.66071429],0
n6,1,0.813614,0.055586,[42 11] ; [134  32],[42.59360731 10.40639269] ; [133.40639269  32.59360731],0
r4,1,0.829924,0.046138,[47  6] ; [148  21],[46.55405405  6.44594595] ; [148.44594595  20.55405405],0
s7,1,0.887322,0.020077,[31 18] ; [103  57],[31.41626794 17.58373206] ; [102.58373206  57.41626794],0
s1,1,0.946857,0.004443,[ 4 49] ; [ 12 153],[ 3.88990826 49.11009174] ; [ 12.11009174 152.88990826],0
b4,1,0.948429,0.004184,[31 22] ; [98 71],[30.7972973 22.2027027] ; [98.2027027 70.7972973],0
p5,1,0.969176,0.001493,[ 2 51] ; [  6 158],[ 1.95391705 51.04608295] ; [  6.04608295 157.95391705],0
n3,1,0.970964,0.001325,[16  5] ; [36 11],[16.05882353  4.94117647] ; [35.94117647 11.05882353],0
