Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.0,35.277714,[60  1] ; [27 26],[46.55263158 14.44736842] ; [40.44736842 12.55263158],1
a5,1,0.0,28.708178,[55  6] ; [23 30],[41.73684211 19.26315789] ; [36.26315789 16.73684211],1
d5,1,0.0,28.421217,[59  2] ; [29 24],[47.0877193 13.9122807] ; [40.9122807 12.0877193],1
d3,1,0.0,26.849663,[55  6] ; [24 29],[42.27192982 18.72807018] ; [36.72807018 16.27192982],1
d2,1,0.0,26.81059,[41 20] ; [10 43],[27.28947368 33.71052632] ; [23.71052632 29.28947368],1
p4,1,6e-06,20.38107,[52  9] ; [24 29],[40.66666667 20.33333333] ; [35.33333333 17.66666667],1
a3,1,1.5e-05,18.755248,[52  9] ; [25 28],[41.20175439 19.79824561] ; [35.79824561 17.20175439],1
a2,1,4.7e-05,16.545398,[21 40] ; [ 2 51],[12.30701754 48.69298246] ; [10.69298246 42.30701754],1
p6,1,8.2e-05,15.507692,[36 24] ; [12 40],[25.71428571 34.28571429] ; [22.28571429 29.71428571],1
s8,1,8.9e-05,15.362014,[42 19] ; [17 36],[31.57017544 29.42982456] ; [27.42982456 25.57017544],1
r4,1,0.000183,13.995085,[59  2] ; [38 15],[51.90350877  9.09649123] ; [45.09649123  7.90350877],1
u1,1,0.000314,12.983385,[18 43] ; [ 2 51],[10.70175439 50.29824561] ; [ 9.29824561 43.70175439],1
a6,1,0.000487,12.165172,[46 15] ; [23 30],[36.92105263 24.07894737] ; [32.07894737 20.92105263],1
r1,1,0.000595,11.791905,[53  8] ; [31 22],[44.94736842 16.05263158] ; [39.05263158 13.94736842],1
a4,1,0.001806,9.736545,[35 26] ; [15 38],[26.75438596 34.24561404] ; [23.24561404 29.75438596],0
r2,1,0.002082,9.476176,[59  1] ; [43 10],[54.15929204  5.84070796] ; [47.84070796  5.15929204],0
p10,1,0.00415,8.217031,[56  5] ; [37 15],[50.20353982 10.79646018] ; [42.79646018  9.20353982],0
p9,1,0.004575,8.040312,[58  3] ; [40 12],[52.90265487  8.09734513] ; [45.09734513  6.90265487],0
p5,1,0.005083,7.849803,[11 50] ; [ 1 52],[ 6.42105263 54.57894737] ; [ 5.57894737 47.42105263],0
p3,1,0.005591,7.677456,[40 21] ; [21 32],[32.64035088 28.35964912] ; [28.35964912 24.64035088],0
n4,1,0.007126,7.240922,[54  7] ; [36 17],[48.15789474 12.84210526] ; [41.84210526 11.15789474],0
n6,1,0.01216,6.287419,[59  2] ; [43  9],[55.0619469  5.9380531] ; [46.9380531  5.0619469],0
s2,1,0.013076,6.158838,[48 13] ; [29 22],[41.9375 19.0625] ; [35.0625 15.9375],0
v3,1,0.013121,6.152694,[22 38] ; [ 8 43],[16.21621622 43.78378378] ; [13.78378378 37.21621622],0
p2,1,0.017073,5.688834,[56  5] ; [40 13],[51.36842105  9.63157895] ; [44.63157895  8.36842105],0
p8,1,0.021843,5.258258,[41 18] ; [25 27],[35.08108108 23.91891892] ; [30.91891892 21.08108108],0
s6,1,0.023609,5.123129,[55  5] ; [38 12],[50.72727273  9.27272727] ; [42.27272727  7.72727273],0
s3,1,0.03834,4.289888,[49 12] ; [32 19],[44.11607143 16.88392857] ; [36.88392857 14.11607143],0
p11,1,0.04387,4.06156,[53  8] ; [38 15],[48.69298246 12.30701754] ; [42.30701754 10.69298246],0
v1,1,0.051639,3.787437,[37 24] ; [22 30],[31.84955752 29.15044248] ; [27.15044248 24.84955752],0
v4,1,0.063037,3.455614,[60  1] ; [48  5],[57.78947368  3.21052632] ; [50.21052632  2.78947368],0
b5,1,0.074822,3.173924,[40 21] ; [26 27],[35.31578947 25.68421053] ; [30.68421053 22.31578947],0
s5,1,0.080704,3.050667,[33 22] ; [21 28],[28.55769231 26.44230769] ; [25.44230769 23.55769231],0
s7,1,0.160633,1.968258,[39 21] ; [27 25],[35.35714286 24.64285714] ; [30.64285714 21.35714286],0
a7,1,0.184242,1.763068,[44 17] ; [32 21],[40.66666667 20.33333333] ; [35.33333333 17.66666667],0
b2,1,0.19043,1.714286,[ 9 26] ; [ 3 22],[ 7. 28.] ; [ 5. 20.],0
b3,1,0.19043,1.714286,[ 9 26] ; [ 3 22],[ 7. 28.] ; [ 5. 20.],0
r3,1,0.228178,1.452182,[56  4] ; [45  7],[54.10714286  5.89285714] ; [46.89285714  5.10714286],0
p7,1,0.255035,1.29551,[43 16] ; [32 19],[40.22727273 18.77272727] ; [34.77272727 16.22727273],0
v2,1,0.255096,1.295178,[30 30] ; [20 31],[27.02702703 32.97297297] ; [22.97297297 28.02702703],0
u2,1,0.391408,0.734564,[5 4] ; [11 17],[3.89189189 5.10810811] ; [12.10810811 15.89189189],0
p12,1,0.409573,0.680041,[ 6 55] ; [ 3 50],[ 4.81578947 56.18421053] ; [ 4.18421053 48.81578947],0
n1,1,0.534731,0.385392,[ 3 10] ; [ 6 12],[3.77419355 9.22580645] ; [ 5.22580645 12.77419355],0
u3,1,0.633677,0.227107,[5 4] ; [13 15],[4.37837838 4.62162162] ; [13.62162162 14.37837838],0
n2,1,0.655758,0.198718,[10  3] ; [15  3],[10.48387097  2.51612903] ; [14.51612903  3.48387097],0
n3,1,0.767872,0.087119,[10  3] ; [13  5],[9.64516129 3.35483871] ; [13.35483871  4.64516129],0
b1,1,0.833839,0.044008,[23 38] ; [21 32],[23.54385965 37.45614035] ; [20.45614035 32.54385965],0
s1,1,0.883154,0.021601,[ 4 57] ; [ 3 48],[ 3.8125 57.1875] ; [ 3.1875 47.8125],0
a1,1,0.886106,0.020516,[ 2 59] ; [ 2 51],[ 2.14035088 58.85964912] ; [ 1.85964912 51.14035088],0
a8,1,0.890152,0.019075,[ 4 55] ; [ 3 46],[ 3.82407407 55.17592593] ; [ 3.17592593 45.82407407],0
p1,1,0.897929,0.016455,[ 5 56] ; [ 4 49],[ 4.81578947 56.18421053] ; [ 4.18421053 48.81578947],0
b4,1,0.947264,0.004375,[33 28] ; [29 24],[33.1754386 27.8245614] ; [28.8245614 24.1754386],0
