Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.9e-05,18.333704,[19 10] ; [10 44],[10.13253012 18.86746988] ; [18.86746988 35.13253012],1
p8,1,0.000212,13.723897,[15 13] ; [ 8 46],[ 7.85365854 20.14634146] ; [15.14634146 38.85365854],1
p6,1,0.001253,10.410903,[ 8 20] ; [ 2 51],[ 3.45679012 24.54320988] ; [ 6.54320988 46.45679012],0
u2,1,0.002908,8.864469,[10  4] ; [ 6 20],[5.6 8.4] ; [10.4 15.6],0
p2,1,0.003148,8.719692,[22  6] ; [24 30],[15.70731707 12.29268293] ; [30.29268293 23.70731707],0
s6,1,0.003304,8.631232,[12 17] ; [ 7 47],[ 6.63855422 22.36144578] ; [12.36144578 41.63855422],0
b3,1,0.005596,7.676059,[ 2 17] ; [16 17],[ 6.57692308 12.42307692] ; [11.42307692 21.57692308],0
b2,1,0.005596,7.676059,[ 2 17] ; [16 17],[ 6.57692308 12.42307692] ; [11.42307692 21.57692308],0
s2,1,0.006975,7.279515,[12 17] ; [ 8 46],[ 6.98795181 22.01204819] ; [13.01204819 40.98795181],0
s3,1,0.008952,6.832376,[15 13] ; [13 40],[ 9.67901235 18.32098765] ; [18.32098765 34.67901235],0
p3,1,0.010671,6.519311,[13 16] ; [10 44],[ 8.03614458 20.96385542] ; [14.96385542 39.03614458],0
d1,1,0.014499,5.976309,[ 3 26] ; [19 35],[ 7.68674699 21.31325301] ; [14.31325301 39.68674699],0
p11,1,0.016523,5.746312,[17 12] ; [17 37],[11.87951807 17.12048193] ; [22.12048193 31.87951807],0
b5,1,0.043654,4.069887,[18 11] ; [21 33],[13.62650602 15.37349398] ; [25.37349398 28.62650602],0
n4,1,0.059272,3.557625,[12 17] ; [34 20],[16.07228916 12.92771084] ; [29.92771084 24.07228916],0
n5,1,0.091818,2.842202,[15 14] ; [38 16],[18.51807229 10.48192771] ; [34.48192771 19.51807229],0
p1,1,0.112307,2.52146,[ 1 28] ; [ 8 46],[ 3.14457831 25.85542169] ; [ 5.85542169 48.14457831],0
a1,1,0.112307,2.52146,[ 1 28] ; [ 8 46],[ 3.14457831 25.85542169] ; [ 5.85542169 48.14457831],0
b4,1,0.11968,2.421504,[12 17] ; [32 22],[15.37349398 13.62650602] ; [28.62650602 25.37349398],0
s4,1,0.159637,1.97766,[ 8 21] ; [ 8 46],[ 5.59036145 23.40963855] ; [10.40963855 43.59036145],0
