Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,65.235059,[224   9] ; [18 16],[211.1835206  21.8164794] ; [30.8164794  3.1835206],1
r3,1,0.0,57.35143,[227   5] ; [23 13],[216.41791045  15.58208955] ; [33.58208955  2.41791045],1
r1,1,0.0,48.487149,[186  45] ; [10 28],[168.31226766  62.68773234] ; [27.68773234 10.31226766],1
v4,1,0.0,47.878889,[225   8] ; [22 13],[214.74253731  18.25746269] ; [32.25746269  2.74253731],1
n6,1,0.000144,14.447312,[190  42] ; [20 17],[181.11524164  50.88475836] ; [28.88475836  8.11524164],1
p11,1,0.002201,9.374178,[178  55] ; [20 18],[170.23616236  62.76383764] ; [27.76383764 10.23616236],0
s2,1,0.002414,9.204654,[102 127] ; [ 7 31],[ 93.48689139 135.51310861] ; [15.51310861 22.48689139],0
p4,1,0.00592,7.574512,[122 108] ; [11 27],[114.14179104 115.85820896] ; [18.85820896 19.14179104],0
s6,1,0.006671,7.359526,[148  79] ; [16 22],[140.48301887  86.51698113] ; [23.51698113 14.48301887],0
v2,1,0.008527,6.919223,[115 106] ; [11 27],[107.51351351 113.48648649] ; [18.48648649 19.51351351],0
p3,1,0.014322,5.997992,[104 128] ; [ 9 29],[ 97.0962963 134.9037037] ; [15.9037037 22.0962963],0
a6,1,0.014328,5.997229,[158  75] ; [18 20],[151.32103321  81.67896679] ; [24.67896679 13.32103321],0
a1,1,0.015916,5.81212,[  6 227] ; [ 4 34],[  8.59778598 224.40221402] ; [ 1.40221402 36.59778598],0
p9,1,0.019505,5.455658,[185  40] ; [25 13],[179.65779468  45.34220532] ; [30.34220532  7.65779468],0
p2,1,0.019745,5.434341,[194  38] ; [25 12],[188.87732342  43.12267658] ; [30.12267658  6.87732342],0
s7,1,0.02074,5.348504,[ 90 126] ; [ 8 29],[ 83.66798419 132.33201581] ; [14.33201581 22.66798419],0
n4,1,0.024043,5.09155,[164  67] ; [20 18],[158.00743494  72.99256506] ; [25.99256506 12.00743494],0
v1,1,0.026604,4.916311,[112 115] ; [11 26],[105.76136364 121.23863636] ; [17.23863636 19.76136364],0
s1,1,0.033269,4.531897,[  7 220] ; [ 4 34],[  9.42264151 217.57735849] ; [ 1.57735849 36.42264151],0
v3,1,0.033959,4.496756,[ 77 152] ; [ 6 31],[ 71.45488722 157.54511278] ; [11.54511278 25.45488722],0
s3,1,0.037291,4.337085,[116 112] ; [12 25],[110.12830189 117.87169811] ; [17.87169811 19.12830189],0
s8,1,0.037819,4.313164,[ 75 156] ; [ 6 32],[ 69.55762082 161.44237918] ; [11.44237918 26.55762082],0
p10,1,0.053338,3.733285,[176  50] ; [22 13],[171.44827586  54.55172414] ; [26.55172414  8.44827586],0
u3,1,0.058235,3.58696,[58 38] ; [ 7 12],[54.26086957 41.73913043] ; [10.73913043  8.26086957],0
s5,1,0.061072,3.508018,[ 65 161] ; [ 5 31],[ 60.38167939 165.61832061] ; [ 9.61832061 26.38167939],0
n5,1,0.080803,3.048679,[162  69] ; [20 16],[157.46067416  73.53932584] ; [24.53932584 11.46067416],0
n3,1,0.096763,2.758109,[39  8] ; [8 5],[36.81666667 10.18333333] ; [10.18333333  2.81666667],0
u1,1,0.196289,1.669775,[  8 225] ; [ 3 35],[  9.45756458 223.54243542] ; [ 1.54243542 36.45756458],0
n1,1,0.213347,1.548568,[16 30] ; [7 6],[17.93220339 28.06779661] ; [5.06779661 7.93220339],0
b5,1,0.218967,1.51113,[147  86] ; [20 18],[143.58302583  89.41697417] ; [23.41697417 14.58302583],0
a5,1,0.262939,1.253218,[139  94] ; [19 19],[135.84501845  97.15498155] ; [22.15498155 15.84501845],0
p5,1,0.271345,1.209935,[ 27 204] ; [ 2 34],[ 25.08988764 205.91011236] ; [ 3.91011236 32.08988764],0
a3,1,0.276472,1.184352,[135  97] ; [18 19],[131.95539033 100.04460967] ; [21.04460967 15.95539033],0
p7,1,0.288644,1.125938,[137  88] ; [18 17],[134.13461538  90.86538462] ; [20.86538462 14.13461538],0
p6,1,0.347729,0.881726,[ 73 155] ; [ 9 28],[ 70.5509434 157.4490566] ; [11.4490566 25.5509434],0
d3,1,0.350621,0.871209,[120 113] ; [16 21],[117.36296296 115.63703704] ; [18.63703704 18.36296296],0
p1,1,0.453535,0.561801,[ 21 209] ; [ 2 35],[ 19.81273408 210.18726592] ; [ 3.18726592 33.81273408],0
p8,1,0.46078,0.543998,[113 114] ; [16 21],[110.92045455 116.07954545] ; [18.07954545 18.92045455],0
n2,1,0.473862,0.512956,[37 10] ; [9 4],[36.03333333 10.96666667] ; [9.96666667 3.03333333],0
b4,1,0.539729,0.376042,[135  98] ; [20 18],[133.26568266  99.73431734] ; [21.73431734 16.26568266],0
p12,1,0.567823,0.326339,[ 11 218] ; [ 1 36],[ 10.33082707 218.66917293] ; [ 1.66917293 35.33082707],0
a8,1,0.574539,0.315147,[ 34 186] ; [ 4 30],[ 32.91338583 187.08661417] ; [ 5.08661417 28.91338583],0
b1,1,0.574559,0.315113,[ 93 140] ; [17 21],[ 94.57564576 138.42435424] ; [15.42435424 22.57564576],0
d5,1,0.60958,0.260787,[139  94] ; [21 17],[137.56457565  95.43542435] ; [22.43542435 15.56457565],0
u2,1,0.807487,0.059375,[51 45] ; [9 9],[50.52631579 45.47368421] ; [9.47368421 8.52631579],0
a2,1,0.818029,0.052937,[ 16 217] ; [ 3 35],[ 16.33579336 216.66420664] ; [ 2.66420664 35.33579336],0
a4,1,0.818129,0.052878,[ 59 173] ; [ 9 29],[ 58.42962963 173.57037037] ; [ 9.57037037 28.42962963],0
s4,1,0.833503,0.044189,[ 39 190] ; [ 7 31],[ 39.45318352 189.54681648] ; [ 6.54681648 31.45318352],0
d2,1,0.902278,0.015076,[ 29 204] ; [ 5 33],[ 29.23247232 203.76752768] ; [ 4.76752768 33.23247232],0
d4,1,0.960962,0.002396,[142  91] ; [23 15],[141.86346863  91.13653137] ; [23.13653137 14.86346863],0
b2,1,0.99358,6.5e-05,[34 88] ; [ 5 13],[33.98571429 88.01428571] ; [ 5.01428571 12.98571429],0
b3,1,0.99358,6.5e-05,[34 88] ; [ 5 13],[33.98571429 88.01428571] ; [ 5.01428571 12.98571429],0
