Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,41.071323,[ 7 37] ; [47 12],[23.06796117 20.93203883] ; [30.93203883 28.06796117],1
s8,1,0.00183,9.712959,[ 5 39] ; [23 36],[11.96116505 32.03883495] ; [16.03883495 42.96116505],0
s7,1,0.009204,6.782806,[ 6 32] ; [23 33],[11.72340426 26.27659574] ; [17.27659574 38.72340426],0
b1,1,0.013306,6.128003,[28 16] ; [23 36],[21.78640777 22.21359223] ; [29.21359223 29.78640777],0
p11,1,0.017866,5.60927,[18 26] ; [38 21],[23.9223301 20.0776699] ; [32.0776699 26.9223301],0
s6,1,0.027942,4.831642,[15 29] ; [33 26],[20.50485437 23.49514563] ; [27.49514563 31.50485437],0
a7,1,0.031046,4.650444,[23 21] ; [43 16],[28.19417476 15.80582524] ; [37.80582524 21.19417476],0
p2,1,0.033741,4.507775,[24 20] ; [44 15],[29.04854369 14.95145631] ; [38.95145631 20.04854369],0
v4,1,0.039876,4.223153,[31 12] ; [52  7],[34.99019608  8.00980392] ; [48.00980392 10.99019608],0
s5,1,0.040087,4.214215,[ 5 39] ; [15 38],[ 9.07216495 34.92783505] ; [10.92783505 42.07216495],0
d3,1,0.053537,3.727084,[24 20] ; [43 16],[28.62135922 15.37864078] ; [38.37864078 20.62135922],0
b3,1,0.077076,3.12551,[ 6 23] ; [13 18],[ 9.18333333 19.81666667] ; [ 9.81666667 21.18333333],0
b2,1,0.077076,3.12551,[ 6 23] ; [13 18],[ 9.18333333 19.81666667] ; [ 9.81666667 21.18333333],0
d1,1,0.082324,3.018418,[17 27] ; [33 26],[21.3592233 22.6407767] ; [28.6407767 30.3592233],0
d4,1,0.082475,3.015434,[33 11] ; [52  7],[36.31067961  7.68932039] ; [48.68932039 10.31067961],0
r4,1,0.109701,2.558519,[28 16] ; [46 13],[31.61165049 12.38834951] ; [42.38834951 16.61165049],0
r2,1,0.127405,2.323847,[33 10] ; [52  7],[35.83333333  7.16666667] ; [49.16666667  9.83333333],0
n2,1,0.137111,2.210091,[10  9] ; [13  4],[12.13888889  6.86111111] ; [10.86111111  6.13888889],0
b5,1,0.156099,2.01162,[23 21] ; [39 20],[26.48543689 17.51456311] ; [35.51456311 23.48543689],0
n1,1,0.19068,1.712356,[ 4 15] ; [ 7 10],[ 5.80555556 13.19444444] ; [ 5.19444444 11.80555556],0
s1,1,0.238903,1.387057,[ 5 39] ; [ 3 56],[ 3.41747573 40.58252427] ; [ 4.58252427 54.41747573],0
s2,1,0.244057,1.357008,[13 31] ; [24 35],[15.80582524 28.19417476] ; [21.19417476 37.80582524],0
p1,1,0.289885,1.120156,[ 3 40] ; [ 8 51],[ 4.6372549 38.3627451] ; [ 6.3627451 52.6372549],0
v2,1,0.302225,1.064349,[15 28] ; [24 29],[17.46875 25.53125] ; [21.53125 31.46875],0
a3,1,0.31183,1.022909,[24 20] ; [38 21],[26.48543689 17.51456311] ; [35.51456311 23.48543689],0
d2,1,0.336622,0.923256,[19 25] ; [20 39],[16.66019417 27.33980583] ; [22.33980583 36.66019417],0
p3,1,0.350202,0.872726,[15 28] ; [26 33],[17.28431373 25.71568627] ; [23.71568627 35.28431373],0
v1,1,0.35583,0.852557,[15 29] ; [25 33],[17.25490196 26.74509804] ; [22.74509804 35.25490196],0
n4,1,0.362314,0.829858,[18 26] ; [19 40],[15.80582524 28.19417476] ; [21.19417476 37.80582524],0
a6,1,0.404122,0.696025,[24 20] ; [37 22],[26.05825243 17.94174757] ; [34.94174757 24.05825243],0
u1,1,0.433182,0.614276,[ 2 42] ; [ 5 54],[ 2.99029126 41.00970874] ; [ 4.00970874 54.99029126],0
p8,1,0.453141,0.562782,[15 29] ; [24 34],[16.82352941 27.17647059] ; [22.17647059 35.82352941],0
u2,1,0.490153,0.47619,[13  7] ; [15  5],[14.  6.] ; [14.  6.],0
s3,1,0.506081,0.442162,[19 24] ; [30 29],[20.65686275 22.34313725] ; [28.34313725 30.65686275],0
p4,1,0.537686,0.379845,[16 28] ; [25 34],[17.51456311 26.48543689] ; [23.48543689 35.51456311],0
a2,1,0.553508,0.351069,[ 7 37] ; [ 7 52],[ 5.98058252 38.01941748] ; [ 8.01941748 50.98058252],0
n3,1,0.554949,0.348525,[11  7] ; [12  5],[11.82857143  6.17142857] ; [11.17142857  5.82857143],0
r1,1,0.629009,0.233408,[33 11] ; [41 17],[31.92156863 12.07843137] ; [42.07843137 15.92156863],0
s4,1,0.650028,0.205865,[ 9 35] ; [10 49],[ 8.11650485 35.88349515] ; [10.88349515 48.11650485],0
a4,1,0.65924,0.194448,[16 28] ; [19 40],[14.95145631 29.04854369] ; [20.04854369 38.95145631],0
r3,1,0.738053,0.111845,[37  7] ; [51  8],[37.59223301  6.40776699] ; [50.40776699  8.59223301],0
p7,1,0.766193,0.088422,[18 26] ; [25 32],[18.73267327 25.26732673] ; [24.26732673 32.73267327],0
b4,1,0.834144,0.043844,[27 17] ; [35 24],[26.48543689 17.51456311] ; [35.51456311 23.48543689],0
v3,1,0.87933,0.023049,[11 30] ; [14 41],[10.67708333 30.32291667] ; [14.32291667 40.67708333],0
a5,1,0.88902,0.019473,[27 17] ; [37 22],[27.33980583 16.66019417] ; [36.66019417 22.33980583],0
d5,1,0.960943,0.002398,[33 11] ; [44 15],[32.89320388 11.10679612] ; [44.10679612 14.89320388],0
p6,1,0.991759,0.000107,[ 8 34] ; [11 47],[ 7.98 34.02] ; [11.02 46.98],0
u3,1,1.0,0.0,[14  6] ; [14  6],[14.  6.] ; [14.  6.],0
