Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,30.84467,[76 15] ; [50 60],[57.04477612 33.95522388] ; [68.95522388 41.04477612],1
p5,1,0.00473,7.979722,[29 62] ; [17 95],[20.62068966 70.37931034] ; [25.37931034 86.62068966],0
p12,1,0.004755,7.970353,[20 71] ; [  9 103],[13. 78.] ; [16. 96.],0
p8,1,0.007655,7.112532,[63 27] ; [56 53],[53.81909548 36.18090452] ; [65.18090452 43.81909548],0
p1,1,0.007932,7.04869,[18 73] ; [  8 103],[11.71287129 79.28712871] ; [14.28712871 96.71287129],0
v1,1,0.020867,5.337879,[64 28] ; [59 51],[56.01980198 35.98019802] ; [66.98019802 43.01980198],0
p4,1,0.027237,4.875698,[69 20] ; [70 41],[61.855 27.145] ; [77.145 33.855],0
n6,1,0.030632,4.673478,[85  4] ; [96 15],[80.545  8.455] ; [100.455  10.545],0
a8,1,0.038197,4.296211,[ 7 73] ; [20 81],[11.93370166 68.06629834] ; [15.06629834 85.93370166],0
r4,1,0.041327,4.162558,[90  2] ; [102  10],[86.58823529  5.41176471] ; [105.41176471   6.58823529],0
s4,1,0.052174,3.770188,[16 75] ; [32 77],[21.84 69.16] ; [26.16 82.84],0
s7,1,0.052802,3.750178,[65 22] ; [64 40],[58.7591623 28.2408377] ; [70.2408377 33.7591623],0
r1,1,0.05564,3.662803,[83  8] ; [90 20],[78.32338308 12.67661692] ; [94.67661692 15.32338308],0
n5,1,0.061694,3.491256,[75 16] ; [79 32],[69.37623762 21.62376238] ; [84.62376238 26.37623762],0
s8,1,0.062094,3.480565,[58 32] ; [57 54],[51.49253731 38.50746269] ; [63.50746269 47.49253731],0
u2,1,0.122844,2.380676,[13  7] ; [10 14],[10.45454545  9.54545455] ; [12.54545455 11.45454545],0
u1,1,0.127044,2.328261,[32 60] ; [28 84],[27.05882353 64.94117647] ; [32.94117647 79.05882353],0
a2,1,0.151746,2.054606,[35 57] ; [32 80],[30.21568627 61.78431373] ; [36.78431373 75.21568627],0
p3,1,0.173361,1.853634,[56 34] ; [59 53],[51.23762376 38.76237624] ; [63.76237624 48.23762376],0
b3,1,0.174783,1.841432,[24 27] ; [24 45],[20.4 30.6] ; [27.6 41.4],0
b2,1,0.174783,1.841432,[24 27] ; [24 45],[20.4 30.6] ; [27.6 41.4],0
n1,1,0.190137,1.716559,[ 6 11] ; [15 12],[8.11363636 8.88636364] ; [12.88636364 14.11363636],0
a4,1,0.220387,1.501847,[49 43] ; [50 62],[44.64705882 47.35294118] ; [54.35294118 57.64705882],0
d1,1,0.22072,1.499685,[65 27] ; [70 42],[60.88235294 31.11764706] ; [74.11764706 37.88235294],0
n4,1,0.269938,1.217061,[74 18] ; [82 29],[70.69950739 21.30049261] ; [85.30049261 25.69950739],0
u3,1,0.288844,1.125,[15  5] ; [15 10],[13.33333333  6.66666667] ; [16.66666667  8.33333333],0
a6,1,0.304969,1.05234,[70 20] ; [80 32],[66.83168317 23.16831683] ; [83.16831683 28.83168317],0
p10,1,0.354177,0.858434,[83  7] ; [98 13],[81.04477612  8.95522388] ; [99.95522388 11.04477612],0
s1,1,0.373788,0.791034,[ 2 88] ; [  5 105],[ 3.15 86.85] ; [  3.85 106.15],0
b4,1,0.392374,0.731573,[58 34] ; [64 48],[55.01960784 36.98039216] ; [66.98039216 45.01960784],0
d3,1,0.402928,0.699571,[75 16] ; [87 25],[72.62068966 18.37931034] ; [89.37931034 22.62068966],0
a5,1,0.409353,0.680679,[78 14] ; [90 22],[75.76470588 16.23529412] ; [92.23529412 19.76470588],0
d2,1,0.450613,0.56911,[49 41] ; [55 57],[46.33663366 43.66336634] ; [57.66336634 54.33663366],0
r3,1,0.451717,0.56634,[89  3] ; [104   6],[87.9009901  4.0990099] ; [105.0990099   4.9009901],0
s2,1,0.455084,0.557959,[70 21] ; [81 31],[67.68965517 23.31034483] ; [83.31034483 28.68965517],0
n3,1,0.464214,0.535714,[13  5] ; [22  5],[14.  4.] ; [21.  6.],0
a1,1,0.517373,0.419127,[ 6 86] ; [  5 107],[ 4.96078431 87.03921569] ; [  6.03921569 105.96078431],0
n2,1,0.524311,0.405405,[14  4] ; [23  4],[14.8  3.2] ; [22.2  4.8],0
p7,1,0.52839,0.397487,[66 23] ; [75 32],[64.0255102 24.9744898] ; [76.9744898 30.0255102],0
r2,1,0.534696,0.385459,[90  2] ; [105   4],[89.25373134  2.74626866] ; [105.74626866   3.25373134],0
s6,1,0.544456,0.367343,[82  9] ; [97 14],[80.63861386 10.36138614] ; [98.36138614 12.63861386],0
p9,1,0.559845,0.339973,[82  6] ; [100  10],[80.88888889  7.11111111] ; [101.11111111   8.88888889],0
p2,1,0.570071,0.322564,[78 13] ; [99 13],[79.34482759 11.65517241] ; [97.65517241 14.34482759],0
s3,1,0.576036,0.312686,[62 25] ; [75 36],[60.1969697 26.8030303] ; [76.8030303 34.1969697],0
b5,1,0.63829,0.220985,[58 34] ; [67 45],[56.37254902 35.62745098] ; [68.62745098 43.37254902],0
p11,1,0.689398,0.159737,[72 20] ; [85 27],[70.80392157 21.19607843] ; [86.19607843 25.80392157],0
d4,1,0.733393,0.116019,[79 12] ; [99 13],[79.79310345 11.20689655] ; [98.20689655 13.79310345],0
d5,1,0.799693,0.064386,[76 15] ; [95 17],[76.65517241 14.34482759] ; [94.34482759 17.65517241],0
a3,1,0.804108,0.061521,[72 19] ; [87 25],[71.27586207 19.72413793] ; [87.72413793 24.27586207],0
p6,1,0.859516,0.031325,[41 48] ; [53 59],[41.62189055 47.37810945] ; [52.37810945 59.62189055],0
b1,1,0.972088,0.001224,[31 61] ; [38 74],[31.11764706 60.88235294] ; [37.88235294 74.11764706],0
