Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.05778,3.6,[4 1] ; [1 4],[2.5 2.5] ; [2.5 2.5],0
d1,1,0.05778,3.6,[4 1] ; [1 4],[2.5 2.5] ; [2.5 2.5],0
b1,1,0.196706,1.666667,[2 3] ; [4 1],[3. 2.] ; [3. 2.],0
a7,1,0.196706,1.666667,[3 2] ; [1 4],[2. 3.] ; [2. 3.],0
s2,1,0.196706,1.666667,[2 3] ; [4 1],[3. 2.] ; [3. 2.],0
v3,1,0.196706,1.666667,[1 4] ; [3 2],[2. 3.] ; [2. 3.],0
d2,1,0.196706,1.666667,[3 2] ; [1 4],[2. 3.] ; [2. 3.],0
d4,1,0.196706,1.666667,[4 1] ; [2 3],[3. 2.] ; [3. 2.],0
p11,1,0.196706,1.666667,[1 4] ; [3 2],[2. 3.] ; [2. 3.],0
s8,1,0.293718,1.1025,[2 3] ; [3 1],[2.77777778 2.22222222] ; [2.22222222 1.77777778],0
p8,1,0.342782,0.9,[4 1] ; [2 2],[3.33333333 1.66666667] ; [2.66666667 1.33333333],0
b4,1,0.490153,0.47619,[3 2] ; [4 1],[3.5 1.5] ; [3.5 1.5],0
p7,1,0.490153,0.47619,[3 2] ; [4 1],[3.5 1.5] ; [3.5 1.5],0
a6,1,0.490153,0.47619,[1 4] ; [2 3],[1.5 3.5] ; [1.5 3.5],0
d3,1,0.490153,0.47619,[4 1] ; [3 2],[3.5 1.5] ; [3.5 1.5],0
b5,1,0.490153,0.47619,[4 1] ; [3 2],[3.5 1.5] ; [3.5 1.5],0
a4,1,0.490153,0.47619,[1 4] ; [2 3],[1.5 3.5] ; [1.5 3.5],0
s1,1,0.490153,0.47619,[2 3] ; [1 4],[1.5 3.5] ; [1.5 3.5],0
a5,1,0.527089,0.4,[2 3] ; [3 2],[2.5 2.5] ; [2.5 2.5],0
p9,1,0.764177,0.09,[2 3] ; [2 2],[2.22222222 2.77777778] ; [1.77777778 2.22222222],0
b2,1,1.0,0.0,[1 3] ; [1 3],[1. 3.] ; [1. 3.],0
r1,1,1.0,0.0,[4 1] ; [4 1],[4. 1.] ; [4. 1.],0
r3,1,1.0,0.0,[4 1] ; [4 1],[4. 1.] ; [4. 1.],0
b3,1,1.0,0.0,[1 3] ; [1 3],[1. 3.] ; [1. 3.],0
s3,1,1.0,0.0,[4 1] ; [4 1],[4. 1.] ; [4. 1.],0
p2,1,1.0,0.0,[3 2] ; [3 2],[3. 2.] ; [3. 2.],0
p6,1,1.0,0.0,[2 3] ; [2 3],[2. 3.] ; [2. 3.],0
a8,1,1.0,0.0,[1 4] ; [1 4],[1. 4.] ; [1. 4.],0
