Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,68.283112,[ 30 109] ; [121  56],[66.42088608 72.57911392] ; [84.57911392 92.42088608],1
p6,1,0.0,50.116326,[ 18 121] ; [89 85],[47.51757188 91.48242812] ; [ 59.48242812 114.51757188],1
p4,1,0.0,32.965833,[52 86] ; [124  53],[77.1047619 60.8952381] ; [98.8952381 78.1047619],1
p2,1,0.0,32.108766,[89 50] ; [159  17],[109.43492063  29.56507937] ; [138.56507937  37.43492063],1
s6,1,1.4e-05,18.900514,[67 71] ; [125  47],[85.47096774 52.52903226] ; [106.52903226  65.47096774],1
p3,1,2.2e-05,17.973407,[43 96] ; [97 80],[61.58227848 77.41772152] ; [78.41772152 98.58227848],1
p10,1,0.000266,13.297339,[87 51] ; [144  33],[101.2  36.8] ; [129.8  47.2],1
r4,1,0.000339,12.843657,[106  33] ; [161  16],[117.44620253  21.55379747] ; [149.55379747  27.44620253],1
p11,1,0.000471,12.227468,[85 54] ; [140  37],[98.97151899 40.02848101] ; [126.02848101  50.97151899],1
v1,1,0.002209,9.367373,[38 97] ; [79 96],[50.9516129 84.0483871] ; [ 66.0483871 108.9516129],0
r3,1,0.002696,9.00274,[118  21] ; [167   9],[125.76190476  13.23809524] ; [159.23809524  16.76190476],0
p9,1,0.003265,8.653134,[96 41] ; [147  28],[106.70192308  30.29807692] ; [136.29807692  38.70192308],0
s8,1,0.005224,7.800046,[41 98] ; [79 97],[52.95238095 86.04761905] ; [ 67.04761905 108.95238095],0
r1,1,0.011463,6.39216,[94 45] ; [141  35],[103.6984127  35.3015873] ; [131.3015873  44.6984127],0
s3,1,0.032291,4.582982,[64 74] ; [103  73],[73.39490446 64.60509554] ; [93.60509554 82.39490446],0
n3,1,0.037651,4.320708,[25 25] ; [28 11],[29.7752809 20.2247191] ; [23.2247191 15.7752809],0
s2,1,0.039383,4.244287,[56 82] ; [92 84],[65.04458599 72.95541401] ; [82.95541401 93.04458599],0
v4,1,0.039551,4.237055,[121  18] ; [166  11],[126.24367089  12.75632911] ; [160.75632911  16.24367089],0
s7,1,0.044918,4.021702,[48 82] ; [82 87],[56.52173913 73.47826087] ; [73.47826087 95.52173913],0
a8,1,0.045584,3.996907,[ 10 126] ; [ 24 139],[ 15.46488294 120.53511706] ; [ 18.53511706 144.46488294],0
s5,1,0.050133,3.836991,[36 96] ; [ 66 108],[44. 88.] ; [ 58. 116.],0
s1,1,0.069271,3.300221,[ 10 128] ; [  5 171],[  6.59235669 131.40764331] ; [  8.40764331 167.59235669],0
n6,1,0.073115,3.21167,[104  34] ; [147  29],[110.31210191  27.68789809] ; [140.68789809  35.31210191],0
b4,1,0.079475,3.075598,[89 50] ; [96 81],[81.37658228 57.62341772] ; [103.62341772  73.37658228],0
p12,1,0.083662,2.992278,[  4 133] ; [ 13 163],[  7.44089457 129.55910543] ; [  9.55910543 166.44089457],0
a3,1,0.108774,2.571938,[90 49] ; [128  47],[96.50318471 42.49681529] ; [121.49681529  53.50318471],0
n4,1,0.116103,2.469119,[95 44] ; [135  42],[101.17088608  37.82911392] ; [128.82911392  48.17088608],0
r2,1,0.139186,2.186932,[121  16] ; [163  12],[124.70512821  12.29487179] ; [159.29487179  15.70512821],0
n2,1,0.152205,2.050011,[31 20] ; [30 10],[34.18681319 16.81318681] ; [26.81318681 13.18681319],0
