Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,77.363479,[296  55] ; [41 59],[262.27716186  88.72283814] ; [74.72283814 25.27716186],1
d3,1,0.0,45.705256,[333  19] ; [71 29],[314.61946903  37.38053097] ; [89.38053097 10.61946903],1
a2,1,0.0,26.172417,[147 205] ; [14 86],[125.38053097 226.61946903] ; [35.61946903 64.38053097],1
u1,1,1e-05,19.60436,[114 238] ; [10 90],[ 96.56637168 255.43362832] ; [27.43362832 72.56637168],1
b5,1,0.000126,14.699403,[236 116] ; [46 54],[219.61061947 132.38938053] ; [62.38938053 37.61061947],1
b1,1,0.000423,12.427254,[112 240] ; [51 49],[126.9380531 225.0619469] ; [36.0619469 63.9380531],1
s5,1,0.032585,4.567442,[122 214] ; [46 49],[130.96983759 205.03016241] ; [37.03016241 57.96983759],0
r1,1,0.050437,3.826868,[308  40] ; [81 19],[302.16964286  45.83035714] ; [86.83035714 13.16964286],0
d2,1,0.057082,3.620207,[247 104] ; [80 20],[254.49445676  96.50554324] ; [72.50554324 27.49445676],0
v2,1,0.077406,3.118549,[220 119] ; [54 44],[212.55377574 126.44622426] ; [61.44622426 36.55377574],0
s7,1,0.079755,3.06988,[171 165] ; [58 37],[178.52436195 157.47563805] ; [50.47563805 44.52436195],0
r2,1,0.086299,2.942088,[339   9] ; [92  6],[336.29596413  11.70403587] ; [94.70403587  3.29596413],0
n4,1,0.086684,2.934905,[283  69] ; [87 12],[288.7804878  63.2195122] ; [81.2195122 17.7804878],0
n5,1,0.109514,2.561222,[267  83] ; [83 16],[272.8285078  77.1714922] ; [77.1714922 21.8285078],0
p4,1,0.152275,2.049312,[253  98] ; [64 35],[247.26 103.74] ; [69.74 29.26],0
a4,1,0.184393,1.761859,[195 156] ; [63 37],[200.79379157 150.20620843] ; [57.20620843 42.79379157],0
p5,1,0.187822,1.73462,[ 42 309] ; [17 83],[ 45.91796009 305.08203991] ; [13.08203991 86.91796009],0
p12,1,0.191171,1.70857,[ 37 315] ; [ 6 92],[ 33.63555556 318.36444444] ; [ 9.36444444 88.63555556],0
s8,1,0.217017,1.523988,[174 174] ; [57 43],[179.4375 168.5625] ; [51.5625 48.4375],0
a8,1,0.226161,1.464844,[ 47 256] ; [10 85],[ 43.39447236 259.60552764] ; [13.60552764 81.39447236],0
n2,1,0.231194,1.433503,[49 16] ; [13  8],[46.86046512 18.13953488] ; [15.13953488  5.86046512],0
v4,1,0.248259,1.333073,[342   7] ; [95  4],[340.43080357   8.56919643] ; [96.56919643  2.43080357],0
a5,1,0.303541,1.058573,[295  57] ; [88 12],[298.26548673  53.73451327] ; [84.73451327 15.26548673],0
u3,1,0.327256,0.959725,[46 24] ; [9 8],[44.25287356 25.74712644] ; [10.74712644  6.25287356],0
u4,1,0.345529,0.889811,[  8 343] ; [ 4 96],[  9.33924612 341.66075388] ; [ 2.66075388 97.33924612],0
b4,1,0.348165,0.880133,[212 140] ; [55 45],[207.92920354 144.07079646] ; [59.07079646 40.92920354],0
r4,1,0.396079,0.720198,[332  20] ; [92  8],[330.19469027  21.80530973] ; [93.80530973  6.19469027],0
v1,1,0.407449,0.686231,[207 136] ; [54 43],[203.46136364 139.53863636] ; [57.53863636 39.46136364],0
n3,1,0.410621,0.677001,[50 16] ; [14  7],[48.55172414 17.44827586] ; [15.44827586  5.55172414],0
s4,1,0.437376,0.603158,[ 55 291] ; [19 80],[ 57.53707865 288.46292135] ; [16.46292135 82.53707865],0
a1,1,0.466029,0.531376,[ 15 337] ; [ 6 94],[ 16.3539823 335.6460177] ; [ 4.6460177 95.3539823],0
p7,1,0.487737,0.481514,[237 106] ; [72 27],[239.78959276 103.21040724] ; [69.21040724 29.78959276],0
p3,1,0.489937,0.476664,[197 154] ; [60 40],[200.01552106 150.98447894] ; [56.98447894 43.01552106],0
p1,1,0.553709,0.350714,[ 35 316] ; [ 8 92],[ 33.46563193 317.53436807] ; [ 9.53436807 90.46563193],0
a3,1,0.584251,0.299413,[282  68] ; [83 17],[283.88888889  66.11111111] ; [81.11111111 18.88888889],0
s2,1,0.615708,0.251947,[202 144] ; [55 44],[199.8247191 146.1752809] ; [57.1752809 41.8247191],0
b2,1,0.619503,0.246567,[ 86 131] ; [28 37],[ 87.72340426 129.27659574] ; [26.27659574 38.72340426],0
b3,1,0.619503,0.246567,[ 86 131] ; [28 37],[ 87.72340426 129.27659574] ; [26.27659574 38.72340426],0
s1,1,0.627991,0.234795,[ 10 336] ; [ 2 98],[  9.30941704 336.69058296] ; [ 2.69058296 97.30941704],0
d4,1,0.628356,0.234297,[346   6] ; [97  1],[346.52444444   5.47555556] ; [96.47555556  1.52444444],0
n6,1,0.751071,0.100633,[307  43] ; [88 11],[307.9064588  42.0935412] ; [87.0935412 11.9064588],0
u2,1,0.758501,0.094525,[44 26] ; [10  7],[43.44827586 26.55172414] ; [10.55172414  6.44827586],0
p6,1,0.790082,0.070865,[149 199] ; [43 54],[150.14831461 197.85168539] ; [41.85168539 55.14831461],0
p10,1,0.796555,0.066465,[304  46] ; [85 14],[303.22939866  46.77060134] ; [85.77060134 13.22939866],0
s6,1,0.799846,0.064286,[246  97] ; [69 29],[245.  98.] ; [70. 28.],0
p9,1,0.809775,0.057944,[309  38] ; [89 10],[309.65470852  37.34529148] ; [88.34529148 10.65470852],0
s3,1,0.851371,0.035108,[208 135] ; [59 40],[207.19683258 135.80316742] ; [59.80316742 39.19683258],0
r3,1,0.861383,0.03049,[341   8] ; [98  2],[341.22717149   7.77282851] ; [97.77282851  2.22717149],0
v3,1,0.874918,0.024779,[150 185] ; [43 55],[149.3187067 185.6812933] ; [43.6812933 54.3187067],0
d5,1,0.880171,0.022726,[344   8] ; [97  2],[344.19512195   7.80487805] ; [96.80487805  2.19512195],0
p11,1,0.938654,0.005923,[291  61] ; [83 17],[291.25663717  60.74336283] ; [82.74336283 17.25663717],0
n1,1,0.964853,0.001942,[21 43] ; [ 7 14],[21.08235294 42.91764706] ; [ 6.91764706 14.08235294],0
p8,1,0.977523,0.000794,[211 135] ; [59 38],[210.88036117 135.11963883] ; [59.11963883 37.88036117],0
