Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,124.784704,[289 114] ; [ 3 74],[245.15833333 157.84166667] ; [46.84166667 30.15833333],1
d3,1,0.0,73.425956,[316  87] ; [23 54],[284.61875 118.38125] ; [54.38125 22.61875],1
d5,1,0.0,64.44237,[357  46] ; [39 38],[332.475  70.525] ; [63.525 13.475],1
a3,1,1e-06,23.991556,[312  90] ; [39 38],[294.57620042 107.42379958] ; [56.42379958 20.57620042],1
a5,1,1e-06,23.26176,[323  80] ; [42 35],[306.44791667  96.55208333] ; [58.55208333 18.44791667],1
d2,1,6e-06,20.379556,[212 190] ; [19 58],[193.86638831 208.13361169] ; [37.13361169 39.86638831],1
a4,1,7e-06,20.215222,[197 205] ; [16 60],[179.13389121 222.86610879] ; [33.86610879 42.13389121],1
a2,1,0.000122,14.754778,[115 288] ; [ 6 71],[101.58958333 301.41041667] ; [19.41041667 57.58958333],1
u1,1,0.000393,12.56421,[ 92 311] ; [ 4 73],[ 80.6 322.4] ; [15.4 61.6],1
p4,1,0.00078,11.289248,[278 124] ; [38 39],[265.20250522 136.79749478] ; [50.79749478 26.20250522],1
a7,1,0.001248,10.417833,[302 100] ; [44 33],[290.37995825 111.62004175] ; [55.62004175 21.37995825],0
s2,1,0.002404,9.212331,[271 130] ; [37 38],[259.47058824 141.52941176] ; [48.52941176 26.47058824],0
p2,1,0.004957,7.895206,[355  46] ; [59 18],[347.30962343  53.69037657] ; [66.69037657 10.30962343],0
r3,1,0.005623,7.66744,[394   8] ; [71  6],[390.25052192  11.74947808] ; [74.74947808  2.25052192],0
v2,1,0.01145,6.394089,[234 153] ; [32 40],[224.2745098 162.7254902] ; [41.7254902 30.2745098],0
p7,1,0.02058,5.361974,[276 111] ; [44 32],[267.47300216 119.52699784] ; [52.52699784 23.47300216],0
p6,1,0.020978,5.328613,[174 221] ; [23 54],[164.86228814 230.13771186] ; [32.13771186 44.86228814],0
b2,1,0.025896,4.962961,[105 154] ; [11 36],[ 98.18300654 160.81699346] ; [17.81699346 29.18300654],0
b3,1,0.025896,4.962961,[105 154] ; [11 36],[ 98.18300654 160.81699346] ; [17.81699346 29.18300654],0
v1,1,0.026643,4.913781,[236 154] ; [34 39],[227.42980562 162.57019438] ; [42.57019438 30.42980562],0
s3,1,0.032959,4.547919,[290 107] ; [45 29],[282.36730361 114.63269639] ; [52.63269639 21.36730361],0
s5,1,0.042505,4.114971,[175 217] ; [24 51],[167.04068522 224.95931478] ; [31.95931478 43.04068522],0
s7,1,0.054671,3.692106,[245 147] ; [38 37],[237.5503212 154.4496788] ; [45.4496788 29.5503212],0
r4,1,0.072112,3.234289,[375  28] ; [67 10],[371.09583333  31.90416667] ; [70.90416667  6.09583333],0
a1,1,0.072144,3.233556,[ 26 377] ; [ 1 76],[ 22.66875 380.33125] ; [ 4.33125 72.66875],0
p8,1,0.078623,3.093129,[237 157] ; [38 39],[230.04246285 163.95753715] ; [44.95753715 32.04246285],0
s1,1,0.086344,2.941254,[ 11 387] ; [ 5 70],[ 13.46300211 384.53699789] ; [ 2.53699789 72.46300211],0
u3,1,0.133994,2.245614,[60 30] ; [20 18],[56.25 33.75] ; [23.75 14.25],0
p9,1,0.135159,2.232221,[368  31] ; [67 10],[364.63235294  34.36764706] ; [70.36764706  6.63235294],0
s8,1,0.143948,2.135238,[234 167] ; [38 39],[228.18410042 172.81589958] ; [43.81589958 33.18410042],0
s4,1,0.174498,1.843874,[ 77 319] ; [20 56],[ 81.38135593 314.61864407] ; [15.61864407 60.38135593],0
r1,1,0.195787,1.673524,[332  70] ; [58 18],[327.9916318  74.0083682] ; [62.0083682 13.9916318],0
a6,1,0.204031,1.613282,[285 117] ; [49 28],[280.30897704 121.69102296] ; [53.69102296 23.30897704],0
v3,1,0.226957,1.459833,[164 225] ; [26 49],[159.2887931 229.7112069] ; [30.7112069 44.2887931],0
p3,1,0.239892,1.381231,[223 180] ; [37 40],[218.29166667 184.70833333] ; [41.70833333 35.29166667],0
n6,1,0.279299,1.170499,[356  45] ; [65 12],[353.18200837  47.81799163] ; [67.81799163  9.18200837],0
n4,1,0.280375,1.165271,[330  73] ; [59 18],[326.59791667  76.40208333] ; [62.40208333 14.59791667],0
n3,1,0.2954,1.094844,[49 23] ; [13  3],[50.72727273 21.27272727] ; [11.27272727  4.72727273],0
a8,1,0.33426,0.932324,[ 57 310] ; [ 8 64],[ 54.33940774 312.66059226] ; [10.66059226 61.33940774],0
u2,1,0.344664,0.893007,[60 30] ; [22 16],[57.65625 32.34375] ; [24.34375 13.65625],0
r2,1,0.37285,0.794143,[375  21] ; [70  6],[373.34745763  22.65254237] ; [71.65254237  4.34745763],0
p12,1,0.402184,0.701786,[ 50 351] ; [ 7 70],[ 47.81799163 353.18200837] ; [ 9.18200837 67.81799163],0
p10,1,0.452445,0.564519,[359  41] ; [66 10],[357.14285714  42.85714286] ; [67.85714286  8.14285714],0
