Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,41.150718,[28 48] ; [41  1],[44.44067797 31.55932203] ; [24.55932203 17.44067797],1
d2,1,0.0,38.107713,[12 64] ; [30 11],[27.28205128 48.71794872] ; [14.71794872 26.28205128],1
d3,1,0.0,35.895248,[21 54] ; [36  6],[36.53846154 38.46153846] ; [20.46153846 21.53846154],1
d4,1,0.0,32.661362,[34 42] ; [41  1],[48.30508475 27.69491525] ; [26.69491525 15.30508475],1
a4,1,0.000167,14.172507,[15 61] ; [22 19],[24.03418803 51.96581197] ; [12.96581197 28.03418803],1
a2,1,0.001085,10.67686,[ 4 72] ; [11 31],[ 9.66101695 66.33898305] ; [ 5.33898305 36.66101695],0
v2,1,0.001671,9.879815,[17 56] ; [21 19],[24.54867257 48.45132743] ; [13.45132743 26.54867257],0
a5,1,0.002257,9.328055,[32 44] ; [30 12],[39.93220339 36.06779661] ; [22.06779661 19.93220339],0
a3,1,0.003029,8.790149,[36 39] ; [32 10],[43.58974359 31.41025641] ; [24.41025641 17.58974359],0
v3,1,0.007209,7.220142,[12 63] ; [16 26],[17.94871795 57.05128205] ; [10.05128205 31.94871795],0
p7,1,0.009757,6.678809,[33 40] ; [ 8 31],[26.72321429 46.27678571] ; [14.27678571 24.72321429],0
a6,1,0.027971,4.829856,[31 45] ; [26 16],[36.71186441 39.28813559] ; [20.28813559 21.71186441],0
p5,1,0.039378,4.244471,[ 2 73] ; [ 5 36],[ 4.52586207 70.47413793] ; [ 2.47413793 38.52586207],0
n1,1,0.049903,3.8447,[16 19] ; [ 5 19],[12.45762712 22.54237288] ; [ 8.54237288 15.45762712],0
r2,1,0.058044,3.592402,[35 38] ; [26 13],[39.75892857 33.24107143] ; [21.24107143 17.75892857],0
a7,1,0.058833,3.569987,[31 44] ; [25 17],[35.8974359 39.1025641] ; [20.1025641 21.8974359],0
u1,1,0.099707,2.710216,[ 3 73] ; [ 5 37],[ 5.15254237 70.84745763] ; [ 2.84745763 39.15254237],0
p2,1,0.11162,2.531128,[45 31] ; [17 22],[40.97391304 35.02608696] ; [21.02608696 17.97391304],0
s7,1,0.137151,2.20964,[16 57] ; [13 24],[19.24545455 53.75454545] ; [ 9.75454545 27.24545455],0
b4,1,0.168085,1.899944,[37 39] ; [26 16],[40.57627119 35.42372881] ; [22.42372881 19.57627119],0
r3,1,0.168945,1.892282,[36 38] ; [26 16],[39.55172414 34.44827586] ; [22.44827586 19.55172414],0
n6,1,0.171946,1.865899,[39 35] ; [27 14],[42.46956522 31.53043478] ; [23.53043478 17.46956522],0
s3,1,0.183896,1.765857,[20 54] ; [16 25],[23.16521739 50.83478261] ; [12.83478261 28.16521739],0
b1,1,0.186972,1.74132,[44 32] ; [19 23],[40.57627119 35.42372881] ; [22.42372881 19.57627119],0
n2,1,0.195723,1.674008,[22 13] ; [11 13],[19.57627119 15.42372881] ; [13.42372881 10.57627119],0
s2,1,0.202848,1.62175,[16 60] ; [13 28],[18.83760684 57.16239316] ; [10.16239316 30.83760684],0
v4,1,0.294361,1.099569,[42 32] ; [28 14],[44.65517241 29.34482759] ; [25.34482759 16.65517241],0
a8,1,0.309598,1.032389,[ 5 66] ; [ 1 39],[ 3.83783784 67.16216216] ; [ 2.16216216 37.83783784],0
p8,1,0.315792,1.006295,[25 50] ; [10 31],[22.62931034 52.37068966] ; [12.37068966 28.62931034],0
n4,1,0.321459,0.983001,[43 32] ; [28 14],[45.51282051 29.48717949] ; [25.48717949 16.51282051],0
b2,1,0.337201,0.921043,[17 26] ; [ 7 18],[15.17647059 27.82352941] ; [ 8.82352941 16.17647059],0
b3,1,0.337201,0.921043,[17 26] ; [ 7 18],[15.17647059 27.82352941] ; [ 8.82352941 16.17647059],0
p11,1,0.364896,0.820974,[35 41] ; [23 19],[37.3559322 38.6440678] ; [20.6440678 21.3559322],0
p3,1,0.391618,0.733914,[16 60] ; [11 28],[17.84347826 58.15652174] ; [ 9.15652174 29.84347826],0
r1,1,0.413682,0.668195,[18 57] ; [13 29],[19.87179487 55.12820513] ; [11.12820513 30.87179487],0
u2,1,0.435356,0.608492,[17 22] ; [3 7],[15.91836735 23.08163265] ; [4.08163265 5.91836735],0
p9,1,0.487339,0.482396,[43 31] ; [20 19],[41.25663717 32.74336283] ; [21.74336283 17.25663717],0
p10,1,0.503913,0.446686,[40 34] ; [19 21],[38.29824561 35.70175439] ; [20.70175439 19.29824561],0
v1,1,0.552927,0.3521,[24 51] ; [15 25],[25.43478261 49.56521739] ; [13.56521739 26.43478261],0
p1,1,0.563915,0.332971,[ 5 71] ; [ 4 38],[ 5.79661017 70.20338983] ; [ 3.20338983 38.79661017],0
s8,1,0.651512,0.204,[12 64] ; [ 8 34],[12.88135593 63.11864407] ; [ 7.11864407 34.88135593],0
s1,1,0.684352,0.165268,[ 7 68] ; [ 3 39],[ 6.41025641 68.58974359] ; [ 3.58974359 38.41025641],0
a1,1,0.700162,0.148303,[ 9 67] ; [ 4 38],[ 8.37288136 67.62711864] ; [ 4.62711864 37.37288136],0
s6,1,0.819409,0.052123,[22 54] ; [13 29],[22.54237288 53.45762712] ; [12.45762712 29.54237288],0
p4,1,0.81954,0.052046,[25 51] ; [14 26],[25.55172414 50.44827586] ; [13.44827586 26.55172414],0
n3,1,0.82105,0.051164,[20 15] ; [13 11],[19.57627119 15.42372881] ; [13.42372881 10.57627119],0
s4,1,0.827797,0.047318,[12 64] ; [ 6 36],[11.59322034 64.40677966] ; [ 6.40677966 35.59322034],0
p6,1,0.934681,0.006717,[13 62] ; [ 7 32],[13.15789474 61.84210526] ; [ 6.84210526 32.15789474],0
p12,1,0.941136,0.005453,[ 2 73] ; [ 1 40],[ 1.93965517 73.06034483] ; [ 1.06034483 39.93965517],0
n5,1,0.949997,0.003933,[48 26] ; [27 15],[47.84482759 26.15517241] ; [27.15517241 14.84482759],0
b5,1,0.9582,0.002747,[42 34] ; [23 19],[41.86440678 34.13559322] ; [23.13559322 18.86440678],0
u3,1,0.962444,0.002217,[12 27] ; [3 7],[11.93877551 27.06122449] ; [3.06122449 6.93877551],0
