Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,26.71941,[42 12] ; [12 34],[29.16 24.84] ; [24.84 21.16],1
p8,1,1e-06,24.122288,[42 10] ; [15 32],[29.93939394 22.06060606] ; [27.06060606 19.93939394],1
p6,1,1.1e-05,19.403062,[28 26] ; [ 5 42],[17.64356436 36.35643564] ; [15.35643564 31.64356436],1
p3,1,3.6e-05,17.049578,[36 18] ; [12 35],[25.66336634 28.33663366] ; [22.33663366 24.66336634],1
p2,1,0.000143,14.458174,[48  6] ; [26 21],[39.56435644 14.43564356] ; [34.43564356 12.56435644],1
s8,1,0.000947,10.929346,[27 26] ; [ 9 38],[19.08 33.92] ; [16.92 30.08],1
s7,1,0.010663,6.520655,[32 18] ; [17 28],[25.78947368 24.21052632] ; [23.21052632 21.78947368],0
a6,1,0.045567,3.997517,[44 10] ; [30 17],[39.56435644 14.43564356] ; [34.43564356 12.56435644],0
n4,1,0.047478,3.928357,[34 20] ; [38  9],[38.4950495 15.5049505] ; [33.5049505 13.4950495],0
s5,1,0.074999,3.170066,[21 33] ; [10 35],[16.90909091 37.09090909] ; [14.09090909 30.90909091],0
a7,1,0.078098,3.104037,[41 13] ; [28 19],[36.89108911 17.10891089] ; [32.10891089 14.89108911],0
d3,1,0.083215,3.000965,[30 24] ; [18 29],[25.66336634 28.33663366] ; [22.33663366 24.66336634],0
p11,1,0.116795,2.459777,[45  9] ; [33 14],[41.7029703 12.2970297] ; [36.2970297 10.7029703],0
s3,1,0.128557,2.309848,[34 20] ; [22 24],[30.24 23.76] ; [25.76 20.24],0
p5,1,0.136284,2.219418,[10 43] ; [ 4 43],[ 7.42 45.58] ; [ 6.58 40.42],0
b1,1,0.136405,2.218055,[31 23] ; [20 27],[27.26732673 26.73267327] ; [23.73267327 23.26732673],0
n2,1,0.138523,2.194286,[7 3] ; [13  1],[8.33333333 1.66666667] ; [11.66666667  2.33333333],0
b4,1,0.151386,2.058233,[28 26] ; [31 16],[31.54455446 22.45544554] ; [27.45544554 19.54455446],0
s4,1,0.171411,1.870557,[ 7 47] ; [11 36],[ 9.62376238 44.37623762] ; [ 8.37623762 38.62376238],0
d4,1,0.182576,1.77653,[25 29] ; [28 19],[28.33663366 25.66336634] ; [24.66336634 22.33663366],0
