Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000522,12.033863,[69  4] ; [6 4],[65.96385542  7.03614458] ; [9.03614458 0.96385542],1
n6,1,0.005145,7.827928,[63 10] ; [5 5],[59.80722892 13.19277108] ; [8.19277108 1.80722892],0
s2,1,0.007117,7.243179,[15 58] ; [6 4],[18.46987952 54.53012048] ; [2.53012048 7.46987952],0
r1,1,0.020784,5.344799,[55 18] ; [4 6],[51.89156627 21.10843373] ; [7.10843373 2.89156627],0
d2,1,0.023166,5.156018,[35 38] ; [1 9],[31.6626506 41.3373494] ; [4.3373494 5.6626506],0
p11,1,0.02958,4.733547,[59 14] ; [5 5],[56.28915663 16.71084337] ; [7.71084337 2.28915663],0
n4,1,0.02958,4.733547,[59 14] ; [5 5],[56.28915663 16.71084337] ; [7.71084337 2.28915663],0
r4,1,0.037251,4.338909,[63 10] ; [6 4],[60.68674699 12.31325301] ; [8.31325301 1.68674699],0
p7,1,0.062905,3.459094,[60 13] ; [5 4],[57.86585366 15.13414634] ; [7.13414634 1.86585366],0
v2,1,0.067749,3.336724,[43 28] ; [3 7],[40.32098765 30.67901235] ; [5.67901235 4.32098765],0
r2,1,0.068783,3.311837,[69  4] ; [7 2],[67.65853659  5.34146341] ; [8.34146341 0.65853659],0
p3,1,0.070043,3.282006,[44 29] ; [3 7],[41.3373494 31.6626506] ; [5.6626506 4.3373494],0
s5,1,0.116577,2.462722,[11 61] ; [3 5],[12.6 59.4] ; [1.4 6.6],0
d1,1,0.120013,2.417156,[41 32] ; [3 7],[38.69879518 34.30120482] ; [5.30120482 4.69879518],0
d3,1,0.133614,2.25,[46 26] ; [8 1],[48. 24.] ; [6. 3.],0
b4,1,0.141127,2.165628,[40 33] ; [3 7],[37.81927711 35.18072289] ; [5.18072289 4.81927711],0
a3,1,0.152606,2.046004,[52 20] ; [5 5],[50.04878049 21.95121951] ; [6.95121951 3.04878049],0
s7,1,0.179062,1.805392,[26 43] ; [6 4],[27.94936709 41.05063291] ; [4.05063291 5.94936709],0
a5,1,0.286829,1.134445,[49 24] ; [5 5],[47.4939759 25.5060241] ; [6.5060241 3.4939759],0
d5,1,0.288904,1.124722,[53 20] ; [5 4],[51.63414634 21.36585366] ; [6.36585366 2.63414634],0
a2,1,0.338963,0.914351,[17 56] ; [1 9],[15.8313253 57.1686747] ; [2.1686747 7.8313253],0
n5,1,0.354527,0.857189,[54 19] ; [6 4],[52.77108434 20.22891566] ; [7.22891566 2.77108434],0
p8,1,0.377869,0.777622,[47 26] ; [5 5],[45.73493976 27.26506024] ; [6.26506024 3.73493976],0
v1,1,0.379342,0.772833,[40 33] ; [4 6],[38.69879518 34.30120482] ; [5.30120482 4.69879518],0
a7,1,0.405015,0.693387,[56 17] ; [8 1],[56.97560976 16.02439024] ; [7.02439024 1.97560976],0
p9,1,0.42778,0.628843,[58 15] ; [9 1],[58.92771084 14.07228916] ; [8.07228916 1.92771084],0
u3,1,0.489534,0.477551,[ 9 12] ; [3 2],[ 9.69230769 11.30769231] ; [2.30769231 2.69230769],0
d4,1,0.507268,0.439699,[51 22] ; [8 2],[51.89156627 21.10843373] ; [7.10843373 2.89156627],0
s8,1,0.528272,0.397715,[22 51] ; [4 6],[22.86746988 50.13253012] ; [3.13253012 6.86746988],0
a6,1,0.528272,0.397715,[51 22] ; [6 4],[50.13253012 22.86746988] ; [6.86746988 3.13253012],0
b5,1,0.553436,0.351198,[44 29] ; [7 3],[44.85542169 28.14457831] ; [6.14457831 3.85542169],0
p4,1,0.590824,0.289059,[50 23] ; [6 4],[49.25301205 23.74698795] ; [6.74698795 3.25301205],0
b2,1,0.73538,0.114229,[27 19] ; [2 2],[26.68 19.32] ; [2.32 1.68],0
b3,1,0.73538,0.114229,[27 19] ; [2 2],[26.68 19.32] ; [2.32 1.68],0
a4,1,0.818459,0.052683,[32 41] ; [4 6],[31.6626506 41.3373494] ; [4.3373494 5.6626506],0
p10,1,0.863075,0.029743,[53 20] ; [7 3],[52.77108434 20.22891566] ; [7.22891566 2.77108434],0
u1,1,0.865855,0.028536,[13 60] ; [2 8],[13.19277108 59.80722892] ; [1.80722892 8.19277108],0
u2,1,0.90748,0.013506,[12  9] ; [3 2],[12.11538462  8.88461538] ; [2.88461538 2.11538462],0
s3,1,0.935723,0.006504,[21 52] ; [3 7],[21.10843373 51.89156627] ; [2.89156627 7.10843373],0
b1,1,0.986754,0.000276,[29 44] ; [4 6],[29.02409639 43.97590361] ; [3.97590361 6.02409639],0
