Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.003541,8.5054,[28  3] ; [25 17],[22.50684932  8.49315068] ; [30.49315068 11.50684932],0
n2,1,0.012805,6.195795,[9 1] ; [ 8 11],[5.86206897 4.13793103] ; [11.13793103  7.86206897],0
p9,1,0.013241,6.136571,[19 11] ; [13 26],[13.91304348 16.08695652] ; [18.08695652 20.91304348],0
r3,1,0.025365,4.998826,[30  1] ; [33  9],[26.75342466  4.24657534] ; [36.24657534  5.75342466],0
n4,1,0.028718,4.784434,[15 16] ; [10 32],[10.61643836 20.38356164] ; [14.38356164 27.61643836],0
d5,1,0.033871,4.5012,[19 12] ; [35  7],[22.93150685  8.06849315] ; [31.06849315 10.93150685],0
n1,1,0.03596,4.399003,[6 4] ; [ 4 15],[3.44827586 6.55172414] ; [ 6.55172414 12.44827586],0
s8,1,0.037928,4.308253,[10 21] ; [ 5 36],[ 6.45833333 24.54166667] ; [ 8.54166667 32.45833333],0
n6,1,0.042284,4.123788,[20 11] ; [17 25],[15.71232877 15.28767123] ; [21.28767123 20.71232877],0
v1,1,0.071986,3.237155,[14 16] ; [11 31],[10.41666667 19.58333333] ; [14.58333333 27.41666667],0
r2,1,0.124298,2.362314,[28  2] ; [33  8],[25.77464789  4.22535211] ; [35.22535211  5.77464789],0
b1,1,0.129552,2.297867,[10 21] ; [21 21],[13.16438356 17.83561644] ; [17.83561644 24.16438356],0
a5,1,0.155382,2.018603,[14 17] ; [26 16],[16.98630137 14.01369863] ; [23.01369863 18.98630137],0
a3,1,0.193864,1.688004,[16 15] ; [28 14],[18.68493151 12.31506849] ; [25.31506849 16.68493151],0
v3,1,0.194732,1.681452,[ 6 24] ; [13 25],[ 8.38235294 21.61764706] ; [10.61764706 27.38235294],0
v4,1,0.213782,1.545628,[26  5] ; [30 12],[23.78082192  7.21917808] ; [32.21917808  9.78082192],0
d4,1,0.223791,1.479893,[24  7] ; [37  5],[25.90410959  5.09589041] ; [35.09589041  6.90410959],0
s7,1,0.227752,1.454844,[12 19] ; [ 9 27],[ 9.71641791 21.28358209] ; [11.28358209 24.71641791],0
p10,1,0.234371,1.414136,[16 15] ; [15 25],[13.53521127 17.46478873] ; [17.46478873 22.53521127],0
d1,1,0.278596,1.173926,[13 18] ; [23 19],[15.28767123 15.71232877] ; [20.71232877 21.28767123],0
