Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,58.245501,[50 33] ; [230  14],[71.07033639 11.92966361] ; [208.92966361  35.07033639],1
r2,1,0.0,28.1209,[67 15] ; [239   5],[76.96932515  5.03067485] ; [229.03067485  14.96932515],1
s6,1,0.000998,10.832157,[36 46] ; [155  85],[48.63975155 33.36024845] ; [142.36024845  97.63975155],1
v2,1,0.001143,10.579548,[25 54] ; [122 109],[37.46129032 41.53870968] ; [109.53870968 121.46129032],0
a6,1,0.002251,9.332708,[44 39] ; [174  70],[55.33333333 27.66666667] ; [162.66666667  81.33333333],0
d3,1,0.002734,8.977152,[42 41] ; [168  76],[53.30275229 29.69724771] ; [156.69724771  87.30275229],0
a2,1,0.005591,7.677762,[ 8 75] ; [ 58 186],[16.75229358 66.24770642] ; [ 49.24770642 194.75229358],0
r3,1,0.007724,7.096477,[70 13] ; [228  15],[75.87116564  7.12883436] ; [222.12883436  20.87116564],0
a5,1,0.010015,6.632242,[48 35] ; [178  66],[57.36391437 25.63608563] ; [168.63608563  75.36391437],0
s8,1,0.010606,6.530089,[20 63] ; [ 96 146],[29.62461538 53.37538462] ; [ 86.37538462 155.62461538],0
a7,1,0.010932,6.47629,[50 33] ; [182  61],[59.06748466 23.93251534] ; [172.93251534  70.06748466],0
d1,1,0.011362,6.40785,[35 48] ; [142 102],[44.9266055 38.0733945] ; [132.0733945 111.9266055],0
u1,1,0.015003,5.916091,[ 6 77] ; [ 45 199],[12.94495413 70.05504587] ; [ 38.05504587 205.94495413],0
p12,1,0.016449,5.754181,[ 1 81] ; [ 22 220],[ 5.82098765 76.17901235] ; [ 17.17901235 224.82098765],0
v3,1,0.01902,5.499636,[18 62] ; [ 84 144],[26.49350649 53.50649351] ; [ 75.50649351 152.49350649],0
n4,1,0.019754,5.433521,[50 33] ; [180  64],[58.37920489 24.62079511] ; [171.62079511  72.37920489],0
s3,1,0.066006,3.379649,[33 50] ; [123 116],[40.21118012 42.78881988] ; [115.78881988 123.21118012],0
s7,1,0.067205,3.350012,[24 56] ; [ 96 135],[30.8681672 49.1318328] ; [ 89.1318328 141.8681672],0
d4,1,0.075148,3.166825,[60 23] ; [198  45],[65.68711656 17.31288344] ; [192.31288344  50.68711656],0
a1,1,0.119685,2.421444,[ 5 78] ; [  6 238],[ 2.79204893 80.20795107] ; [  8.20795107 235.79204893],0
p6,1,0.12427,2.362656,[17 65] ; [ 33 209],[12.65432099 69.34567901] ; [ 37.34567901 204.65432099],0
b3,1,0.155882,2.013726,[20 23] ; [48 91],[16.06593407 26.93406593] ; [51.93406593 87.06593407],0
b2,1,0.155882,2.013726,[20 23] ; [48 91],[16.06593407 26.93406593] ; [51.93406593 87.06593407],0
d5,1,0.156533,2.0074,[59 24] ; [192  52],[63.70948012 19.29051988] ; [187.29051988  56.70948012],0
v1,1,0.192142,1.70112,[31 48] ; [113 124],[36. 43.] ; [108. 129.],0
b1,1,0.231203,1.433445,[35 48] ; [ 85 159],[30.4587156 52.5412844] ; [ 89.5412844 154.4587156],0
p4,1,0.259135,1.273374,[31 52] ; [108 135],[35.38957055 47.61042945] ; [103.61042945 139.38957055],0
n1,1,0.262734,1.254294,[10 21] ; [33 42],[12.5754717 18.4245283] ; [30.4245283 44.5754717],0
b4,1,0.263937,1.24799,[47 36] ; [155  89],[51.27217125 31.72782875] ; [150.72782875  93.27217125],0
u3,1,0.299459,1.076601,[18 14] ; [54 27],[20.38938053 11.61061947] ; [51.61061947 29.38938053],0
s2,1,0.307954,1.03943,[33 50] ; [110 128],[36.97507788 46.02492212] ; [106.02492212 131.97507788],0
u2,1,0.333998,0.933333,[16 16] ; [48 32],[18.28571429 13.71428571] ; [45.71428571 34.28571429],0
p10,1,0.346613,0.885818,[54 28] ; [172  69],[57.374613 24.625387] ; [168.625387  72.374613],0
p9,1,0.350501,0.871644,[64 15] ; [183  58],[60.978125 18.021875] ; [186.021875  54.978125],0
a3,1,0.350878,0.870278,[51 32] ; [163  80],[54.48466258 28.51533742] ; [159.51533742  83.48466258],0
p2,1,0.393637,0.727678,[54 29] ; [171  73],[57.11009174 25.88990826] ; [167.88990826  76.11009174],0
p3,1,0.412171,0.67253,[23 59] ; [ 80 163],[25.98769231 56.01230769] ; [ 77.01230769 165.98769231],0
s4,1,0.413024,0.670079,[16 67] ; [ 37 203],[13.61919505 69.38080495] ; [ 39.38080495 200.61919505],0
b5,1,0.473604,0.513555,[57 26] ; [157  87],[54.31804281 28.68195719] ; [159.68195719  84.31804281],0
u4,1,0.495273,0.46505,[ 1 82] ; [  6 238],[ 1.77675841 81.22324159] ; [  5.22324159 238.77675841],0
n3,1,0.548735,0.359589,[20 12] ; [50 23],[21.33333333 10.66666667] ; [48.66666667 24.33333333],0
n2,1,0.55411,0.350006,[24  8] ; [52 23],[22.72897196  9.27102804] ; [53.27102804 21.72897196],0
d2,1,0.568668,0.324917,[37 45] ; [118 124],[39.22839506 42.77160494] ; [115.77160494 126.22839506],0
a4,1,0.578725,0.308301,[35 48] ; [111 132],[37.17177914 45.82822086] ; [108.82822086 134.17177914],0
p8,1,0.582273,0.302575,[19 64] ; [ 63 180],[20.87730061 62.12269939] ; [ 61.12269939 181.87730061],0
s1,1,0.623487,0.240996,[ 3 79] ; [ 12 229],[ 3.80804954 78.19195046] ; [ 11.19195046 229.80804954],0
a8,1,0.637037,0.222638,[ 8 69] ; [ 19 202],[ 6.97651007 70.02348993] ; [ 20.02348993 200.97651007],0
p11,1,0.66195,0.191163,[55 28] ; [168  76],[56.60244648 26.39755352] ; [166.39755352  77.60244648],0
p5,1,0.722129,0.126462,[ 6 76] ; [ 15 227],[ 5.31481481 76.68518519] ; [ 15.68518519 226.31481481],0
n5,1,0.783519,0.07548,[55 28] ; [165  78],[56.01226994 26.98773006] ; [163.98773006  79.01226994],0
n6,1,0.808843,0.058525,[66 17] ; [197  47],[66.75535168 16.24464832] ; [196.24464832  47.75535168],0
s5,1,0.907156,0.013602,[19 58] ; [ 55 174],[18.62091503 58.37908497] ; [ 55.37908497 173.62091503],0
p1,1,0.953737,0.003366,[ 7 76] ; [ 20 223],[ 6.87423313 76.12576687] ; [ 20.12576687 222.87423313],0
