Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n3,1,0.004607,8.027694,[4 6] ; [17  2],[7.24137931 2.75862069] ; [13.75862069  5.24137931],0
d5,1,0.065426,3.394209,[26  9] ; [67  9],[29.32432432  5.67567568] ; [63.67567568 12.32432432],0
n5,1,0.071717,3.24327,[30  5] ; [53 23],[26.17117117  8.82882883] ; [56.82882883 19.17117117],0
s5,1,0.096254,2.766538,[ 7 26] ; [26 43],[10.67647059 22.32352941] ; [22.32352941 46.67647059],0
n2,1,0.109249,2.565058,[5 5] ; [15  4],[6.89655172 3.10344828] ; [13.10344828  5.89655172],0
v2,1,0.110682,2.544462,[21 13] ; [33 40],[17.1588785 16.8411215] ; [36.8411215 36.1588785],0
r1,1,0.114815,2.486656,[30  5] ; [54 21],[26.72727273  8.27272727] ; [57.27272727 17.72727273],0
u2,1,0.137739,2.203037,[8 3] ; [ 9 11],[6.03225806 4.96774194] ; [10.96774194  9.03225806],0
a5,1,0.143748,2.137373,[29  6] ; [53 23],[25.85585586  9.14414414] ; [56.14414414 19.85585586],0
p6,1,0.150075,2.07149,[11 23] ; [15 61],[ 8.03636364 25.96363636] ; [17.96363636 58.03636364],0
n1,1,0.153046,2.041629,[7 3] ; [ 8 11],[5.17241379 4.82758621] ; [9.82758621 9.17241379],0
p9,1,0.162459,1.951183,[31  4] ; [58 17],[28.31818182  6.68181818] ; [60.68181818 14.31818182],0
b1,1,0.206607,1.595042,[13 22] ; [38 38],[16.08108108 18.91891892] ; [34.91891892 41.08108108],0
a2,1,0.214794,1.538818,[ 9 26] ; [12 64],[ 6.62162162 28.37837838] ; [14.37837838 61.62162162],0
s8,1,0.226381,1.463459,[19 15] ; [33 43],[16.07272727 17.92727273] ; [35.92727273 40.07272727],0
d2,1,0.231707,1.430349,[22 13] ; [38 37],[19.09090909 15.90909091] ; [40.90909091 34.09090909],0
s4,1,0.244806,1.352704,[ 3 31] ; [13 62],[ 4.99082569 29.00917431] ; [11.00917431 63.99082569],0
p5,1,0.247843,1.335421,[ 6 29] ; [ 7 67],[ 4.17431193 30.82568807] ; [ 8.82568807 65.17431193],0
p12,1,0.29507,1.096343,[ 5 30] ; [ 6 70],[ 3.46846847 31.53153153] ; [ 7.53153153 68.46846847],0
b5,1,0.300753,1.070853,[18 17] ; [47 29],[20.4954955 14.5045045] ; [44.5045045 31.4954955],0
p10,1,0.300762,1.07081,[28  7] ; [53 22],[25.77272727  9.22727273] ; [55.22727273 19.77272727],0
r4,1,0.301336,1.068271,[32  3] ; [64 12],[30.27027027  4.72972973] ; [65.72972973 10.27027027],0
s1,1,0.303388,1.059243,[ 1 34] ; [ 6 69],[ 2.22727273 32.77272727] ; [ 4.77272727 70.22727273],0
v4,1,0.310336,1.029247,[34  1] ; [70  6],[32.79279279  2.20720721] ; [71.20720721  4.79279279],0
p2,1,0.318768,0.993993,[28  7] ; [54 22],[25.85585586  9.14414414] ; [56.14414414 19.85585586],0
p4,1,0.357174,0.847804,[29  6] ; [57 19],[27.11711712  7.88288288] ; [58.88288288 17.11711712],0
d4,1,0.39767,0.71536,[30  5] ; [60 16],[28.37837838  6.62162162] ; [61.62162162 14.37837838],0
s6,1,0.417696,0.656789,[22 12] ; [55 21],[23.8 10.2] ; [53.2 22.8],0
u4,1,0.418125,0.655579,[ 2 33] ; [ 2 74],[ 1.26126126 33.73873874] ; [ 2.73873874 73.26126126],0
v3,1,0.428556,0.626734,[13 21] ; [21 48],[11.22330097 22.77669903] ; [22.77669903 46.22330097],0
