Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4e-06,21.067824,[41 21] ; [36 82],[26.52222222 35.47777778] ; [50.47777778 67.52222222],1
s4,1,0.007576,7.131134,[14 47] ; [ 10 107],[ 8.2247191 52.7752809] ; [ 15.7752809 101.2247191],0
p5,1,0.012991,6.170322,[ 6 56] ; [  2 117],[ 2.74033149 59.25966851] ; [  5.25966851 113.74033149],0
b1,1,0.01335,6.122062,[37 25] ; [48 71],[29.1160221 32.8839779] ; [55.8839779 63.1160221],0
p1,1,0.015572,5.850543,[ 7 55] ; [  3 114],[ 3.46368715 58.53631285] ; [  6.53631285 110.46368715],0
s8,1,0.018053,5.591037,[23 38] ; [25 93],[16.3575419 44.6424581] ; [31.6424581 86.3575419],0
p11,1,0.023231,5.151152,[26 36] ; [71 48],[33.22651934 28.77348066] ; [63.77348066 55.22651934],0
s6,1,0.02781,4.839799,[39 22] ; [55 63],[32.03351955 28.96648045] ; [61.96648045 56.03351955],0
p6,1,0.031403,4.630814,[22 37] ; [26 92],[16. 43.] ; [32. 86.],0
s2,1,0.044908,4.022106,[28 32] ; [37 81],[21.91011236 38.08988764] ; [43.08988764 74.91011236],0
p7,1,0.077586,3.114765,[34 28] ; [48 69],[28.40223464 33.59776536] ; [53.59776536 63.40223464],0
a6,1,0.078938,3.08663,[31 31] ; [75 43],[36.51111111 25.48888889] ; [69.48888889 48.51111111],0
v4,1,0.094303,2.799344,[59  3] ; [103  15],[55.8  6.2] ; [106.2  11.8],0
p8,1,0.106411,2.606733,[26 36] ; [35 82],[21.12849162 40.87150838] ; [39.87150838 77.12849162],0
d3,1,0.115712,2.47442,[33 29] ; [77 41],[37.88888889 24.11111111] ; [72.11111111 45.88888889],0
p2,1,0.129846,2.29434,[46 16] ; [75 44],[41.44751381 20.55248619] ; [79.55248619 39.44751381],0
n2,1,0.152906,2.04302,[15  3] ; [32 17],[12.62686567  5.37313433] ; [34.37313433 14.62686567],0
u3,1,0.168228,1.898666,[18 10] ; [22 24],[15.13513514 12.86486486] ; [24.86486486 21.13513514],0
s5,1,0.181135,1.788284,[15 43] ; [20 96],[11.66666667 46.33333333] ; [23.33333333 92.66666667],0
s3,1,0.182552,1.776723,[33 28] ; [51 66],[28.78651685 32.21348315] ; [55.21348315 61.78651685],0
b2,1,0.19282,1.69594,[15 26] ; [18 54],[11.97345133 29.02654867] ; [21.02654867 50.97345133],0
b3,1,0.19282,1.69594,[15 26] ; [18 54],[11.97345133 29.02654867] ; [21.02654867 50.97345133],0
s7,1,0.203112,1.619855,[24 35] ; [35 78],[20.23837209 38.76162791] ; [38.76162791 74.23837209],0
n1,1,0.213821,1.545366,[9 9] ; [16 32],[ 6.81818182 11.18181818] ; [18.18181818 29.81818182],0
a2,1,0.299008,1.078615,[10 52] ; [27 92],[12.67403315 49.32596685] ; [24.32596685 94.67403315],0
d2,1,0.346637,0.88573,[28 34] ; [62 56],[31. 31.] ; [59. 59.],0
a3,1,0.361642,0.832182,[34 28] ; [73 45],[36.85555556 25.14444444] ; [70.14444444 47.85555556],0
a4,1,0.392279,0.731865,[23 39] ; [52 67],[25.69060773 36.30939227] ; [49.30939227 69.69060773],0
