Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,82.911075,[144  22] ; [11 41],[118.02752294  47.97247706] ; [36.97247706 15.02752294],1
p11,1,5e-06,20.932655,[124  42] ; [21 31],[110.41284404  55.58715596] ; [34.58715596 17.41284404],1
p2,1,7.6e-05,15.649156,[134  31] ; [28 24],[123.1797235  41.8202765] ; [38.8202765 13.1797235],1
s1,1,0.002682,9.012345,[  2 164] ; [ 5 47],[  5.33027523 160.66972477] ; [ 1.66972477 50.33027523],0
v1,1,0.004764,7.967049,[76 85] ; [13 39],[67.27230047 93.72769953] ; [21.72769953 30.27230047],0
b1,1,0.005386,7.745057,[ 51 115] ; [27 25],[ 59.39449541 106.60550459] ; [18.60550459 33.39449541],0
r4,1,0.008953,6.832111,[144  22] ; [37 15],[137.82568807  28.17431193] ; [43.17431193  8.82568807],0
d3,1,0.012472,6.242469,[116  48] ; [27 25],[108.57407407  55.42592593] ; [34.42592593 17.57407407],0
s6,1,0.018373,5.560261,[102  63] ; [22 29],[94.72222222 70.27777778] ; [29.27777778 21.72222222],0
a7,1,0.023951,5.098208,[125  40] ; [31 21],[118.61751152  46.38248848] ; [37.38248848 14.61751152],0
s8,1,0.027134,4.882274,[ 60 106] ; [10 41],[ 53.5483871 112.4516129] ; [16.4516129 34.5483871],0
n5,1,0.029846,4.718136,[65 99] ; [12 40],[ 58.46296296 105.53703704] ; [18.53703704 33.46296296],0
a5,1,0.03479,4.455473,[101  65] ; [23 29],[94.42201835 71.57798165] ; [29.57798165 22.42201835],0
s2,1,0.049026,3.874462,[78 88] ; [16 35],[71.9078341 94.0921659] ; [22.0921659 28.9078341],0
s7,1,0.049488,3.858735,[ 55 106] ; [10 41],[ 49.36320755 111.63679245] ; [15.63679245 35.36320755],0
s5,1,0.054225,3.705751,[ 52 110] ; [ 9 41],[ 46.61320755 115.38679245] ; [14.38679245 35.61320755],0
v3,1,0.06466,3.413635,[ 45 112] ; [ 8 43],[ 40.00480769 116.99519231] ; [12.99519231 38.00480769],0
n6,1,0.067913,3.332751,[114  50] ; [29 23],[108.57407407  55.42592593] ; [34.42592593 17.57407407],0
r3,1,0.080922,3.046282,[156  10] ; [45  7],[153.05504587  12.94495413] ; [47.94495413  4.05504587],0
d2,1,0.104248,2.639321,[ 53 113] ; [23 29],[ 57.87155963 108.12844037] ; [18.12844037 33.87155963],0
b5,1,0.105078,2.62673,[107  59] ; [27 25],[102.03669725  63.96330275] ; [31.96330275 20.03669725],0
b2,1,0.139267,2.186042,[25 49] ; [ 6 25],[21.84761905 52.15238095] ; [ 9.15238095 21.84761905],0
b3,1,0.139267,2.186042,[25 49] ; [ 6 25],[21.84761905 52.15238095] ; [ 9.15238095 21.84761905],0
u3,1,0.148147,2.091223,[41 27] ; [17  5],[43.82222222 24.17777778] ; [14.17777778  7.82222222],0
s3,1,0.156918,2.003681,[82 83] ; [20 32],[77.55760369 87.44239631] ; [24.44239631 27.55760369],0
a6,1,0.169449,1.887816,[110  56] ; [29 23],[105.8440367  60.1559633] ; [33.1559633 18.8440367],0
p8,1,0.211967,1.557944,[77 89] ; [19 33],[73.10091743 92.89908257] ; [22.89908257 29.10091743],0
v2,1,0.224906,1.472792,[79 76] ; [21 30],[75.24271845 79.75728155] ; [24.75728155 26.24271845],0
r1,1,0.234532,1.413166,[119  46] ; [33 19],[115.57603687  49.42396313] ; [36.42396313 15.57603687],0
r2,1,0.283582,1.149844,[152  14] ; [45  7],[150.00917431  15.99082569] ; [46.99082569  5.00917431],0
a2,1,0.31995,0.989149,[ 25 141] ; [ 5 47],[ 22.8440367 143.1559633] ; [ 7.1559633 44.8440367],0
p3,1,0.336839,0.922427,[ 61 105] ; [15 36],[ 58.13824885 107.86175115] ; [17.86175115 33.13824885],0
