Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,32.848717,[73 35] ; [ 2 26],[59.55882353 48.44117647] ; [15.44117647 12.55882353],1
d4,1,0.000175,14.077514,[95 13] ; [16 12],[88.14705882 19.85294118] ; [22.85294118  5.14705882],1
d3,1,0.000694,11.503953,[85 23] ; [13 15],[77.82352941 30.17647059] ; [20.17647059  7.82352941],1
d2,1,0.00122,10.459356,[64 44] ; [ 7 21],[56.38235294 51.61764706] ; [14.61764706 13.38235294],0
a4,1,0.001723,9.823197,[59 49] ; [ 6 22],[51.61764706 56.38235294] ; [13.38235294 14.61764706],0
r3,1,0.002837,8.909433,[103   3] ; [23  5],[99.67164179  6.32835821] ; [26.32835821  1.67164179],0
a2,1,0.007428,7.166497,[35 73] ; [ 2 26],[29.38235294 78.61764706] ; [ 7.61764706 20.38235294],0
p4,1,0.038473,4.283992,[73 35] ; [13 15],[68.29411765 39.70588235] ; [17.70588235 10.29411765],0
v2,1,0.039522,4.238303,[61 45] ; [10 18],[56.1641791 49.8358209] ; [14.8358209 13.1641791],0
p7,1,0.091047,2.855769,[70 34] ; [14 14],[66.18181818 37.81818182] ; [17.81818182 10.18181818],0
a6,1,0.103112,2.656744,[72 36] ; [14 14],[68.29411765 39.70588235] ; [17.70588235 10.29411765],0
p11,1,0.141762,2.15873,[84 24] ; [18 10],[81. 27.] ; [21.  7.],0
p10,1,0.1561,2.011611,[86 21] ; [19  9],[83.22222222 23.77777778] ; [21.77777778  6.22222222],0
n5,1,0.165722,1.921226,[73 33] ; [23  5],[75.94029851 30.05970149] ; [20.05970149  7.94029851],0
n4,1,0.173707,1.850654,[84 24] ; [25  3],[86.55882353 21.44117647] ; [22.44117647  5.55882353],0
p3,1,0.211989,1.557791,[60 47] ; [12 16],[57.06666667 49.93333333] ; [14.93333333 13.06666667],0
s1,1,0.233548,1.419124,[  5 101] ; [ 3 25],[ 6.32835821 99.67164179] ; [ 1.67164179 26.32835821],0
a3,1,0.238204,1.391189,[84 23] ; [19  9],[81.63703704 25.36296296] ; [21.36296296  6.63703704],0
r1,1,0.241052,1.37443,[88 20] ; [20  8],[85.76470588 22.23529412] ; [22.23529412  5.76470588],0
p1,1,0.252826,1.307618,[  8 100] ; [ 4 24],[ 9.52941176 98.47058824] ; [ 2.47058824 25.52941176],0
a5,1,0.256256,1.288873,[81 27] ; [18 10],[78.61764706 29.38235294] ; [20.38235294  7.61764706],0
p6,1,0.264947,1.24272,[39 68] ; [13 14],[41.52238806 65.47761194] ; [10.47761194 16.52238806],0
v4,1,0.266716,1.233559,[98  8] ; [24  4],[96.50746269  9.49253731] ; [25.49253731  2.50746269],0
b4,1,0.287065,1.133333,[66 42] ; [14 14],[63.52941176 44.47058824] ; [16.47058824 11.52941176],0
u3,1,0.301071,1.069444,[14 10] ; [7 2],[15.27272727  8.72727273] ; [5.72727273 3.27272727],0
r4,1,0.32516,0.968077,[93 15] ; [22  6],[91.32352941 16.67647059] ; [23.67647059  4.32352941],0
n1,1,0.344157,0.894886,[ 9 15] ; [6 5],[10.28571429 13.71428571] ; [4.71428571 6.28571429],0
b1,1,0.414581,0.665625,[41 67] ; [13 15],[42.88235294 65.11764706] ; [11.11764706 16.88235294],0
p5,1,0.435408,0.608354,[10 98] ; [ 4 24],[11.11764706 96.88235294] ; [ 2.88235294 25.11764706],0
u2,1,0.457459,0.552105,[12 11] ; [6 3],[12.9375 10.0625] ; [5.0625 3.9375],0
p9,1,0.501727,0.451282,[84 20] ; [21  7],[82.72727273 21.27272727] ; [22.27272727  5.72727273],0
p8,1,0.575575,0.313443,[50 55] ; [15 13],[51.31578947 53.68421053] ; [13.68421053 14.31578947],0
b2,1,0.581705,0.303486,[27 47] ; [ 5 12],[26.02197802 47.97802198] ; [ 5.97802198 11.02197802],0
b3,1,0.581705,0.303486,[27 47] ; [ 5 12],[26.02197802 47.97802198] ; [ 5.97802198 11.02197802],0
p2,1,0.597261,0.279146,[93 15] ; [23  5],[92.11764706 15.88235294] ; [23.88235294  4.11764706],0
a1,1,0.671978,0.179297,[  6 102] ; [ 1 27],[  5.55882353 102.44117647] ; [ 1.44117647 26.55882353],0
b5,1,0.744718,0.106023,[58 50] ; [16 12],[58.76470588 49.23529412] ; [15.23529412 12.76470588],0
r2,1,0.768398,0.086713,[100   6] ; [26  2],[99.67164179  6.32835821] ; [26.32835821  1.67164179],0
a7,1,0.768503,0.086632,[78 30] ; [21  7],[78.61764706 29.38235294] ; [20.38235294  7.61764706],0
