Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,1e-06,25.235294,[26 52] ; [42 12],[40.18181818 37.81818182] ; [27.81818182 26.18181818],1
p3,1,9e-06,19.682856,[12 65] ; [28 26],[23.51145038 53.48854962] ; [16.48854962 37.51145038],1
r4,1,1.6e-05,18.604324,[36 42] ; [45  9],[47.86363636 30.13636364] ; [33.13636364 20.86363636],1
p6,1,2.6e-05,17.665556,[ 5 71] ; [19 34],[14.13953488 61.86046512] ; [ 9.86046512 43.13953488],1
n3,1,0.000669,11.573381,[14 24] ; [14  2],[19.7037037 18.2962963] ; [8.2962963 7.7037037],1
r3,1,0.001274,10.379487,[46 32] ; [46  8],[54.36363636 23.63636364] ; [37.63636364 16.36363636],0
s6,1,0.002001,9.548551,[18 60] ; [26 27],[26.19847328 51.80152672] ; [17.80152672 35.19847328],0
p8,1,0.002361,9.245469,[14 64] ; [22 30],[21.6 56.4] ; [14.4 37.6],0
p4,1,0.005142,7.828938,[17 60] ; [24 29],[24.28461538 52.71538462] ; [16.71538462 36.28461538],0
n6,1,0.007079,7.252747,[38 40] ; [39 15],[45.5 32.5] ; [31.5 22.5],0
u3,1,0.011571,6.375443,[ 8 24] ; [13  9],[12.44444444 19.55555556] ; [ 8.55555556 13.44444444],0
v1,1,0.021939,5.250625,[19 59] ; [23 30],[25.00763359 52.99236641] ; [16.99236641 36.00763359],0
b2,1,0.023823,5.107491,[20 26] ; [ 5 23],[15.54054054 30.45945946] ; [ 9.45945946 18.54054054],0
b3,1,0.023823,5.107491,[20 26] ; [ 5 23],[15.54054054 30.45945946] ; [ 9.45945946 18.54054054],0
p9,1,0.024595,5.052162,[27 47] ; [30 23],[33.21259843 40.78740157] ; [23.78740157 29.21259843],0
s3,1,0.025615,4.981835,[14 62] ; [19 34],[19.44186047 56.55813953] ; [13.55813953 39.44186047],0
p10,1,0.026184,4.943803,[23 52] ; [27 27],[29.06976744 45.93023256] ; [20.93023256 33.06976744],0
v4,1,0.029523,4.736836,[55 23] ; [46  7],[60.13740458 17.86259542] ; [40.86259542 12.13740458],0
b5,1,0.033019,4.544774,[42 36] ; [39 15],[47.86363636 30.13636364] ; [33.13636364 20.86363636],0
r2,1,0.040646,4.19073,[59 18] ; [48  5],[63.37692308 13.62307692] ; [43.62307692  9.37692308],0
n2,1,0.073046,3.213201,[20 21] ; [12  4],[23.01754386 17.98245614] ; [8.98245614 7.01754386],0
p1,1,0.091758,2.843259,[ 7 71] ; [ 1 53],[ 4.72727273 73.27272727] ; [ 3.27272727 50.72727273],0
n1,1,0.134007,2.245464,[15 25] ; [9 6],[17.45454545 22.54545455] ; [6.54545455 8.45454545],0
s1,1,0.14096,2.167443,[ 6 72] ; [ 1 53],[ 4.13636364 73.86363636] ; [ 2.86363636 51.13636364],0
s4,1,0.173835,1.849553,[ 8 70] ; [10 44],[10.63636364 67.36363636] ; [ 7.36363636 46.63636364],0
n5,1,0.183643,1.76789,[43 35] ; [36 18],[46.68181818 31.31818182] ; [32.31818182 21.68181818],0
a5,1,0.208835,1.579487,[42 36] ; [35 19],[45.5 32.5] ; [31.5 22.5],0
s5,1,0.236982,1.398458,[10 67] ; [11 42],[12.43846154 64.56153846] ; [ 8.56153846 44.43846154],0
u2,1,0.267996,1.226977,[ 9 23] ; [ 9 12],[10.86792453 21.13207547] ; [ 7.13207547 13.86792453],0
r1,1,0.268988,1.221902,[44 34] ; [35 18],[47.03816794 30.96183206] ; [31.96183206 21.03816794],0
a8,1,0.29639,1.090367,[ 5 69] ; [ 6 43],[ 6.61788618 67.38211382] ; [ 4.38211382 44.61788618],0
n4,1,0.3328,0.93797,[44 34] ; [35 19],[46.68181818 31.31818182] ; [32.31818182 21.68181818],0
p5,1,0.355254,0.854602,[ 3 75] ; [ 4 49],[ 4.16793893 73.83206107] ; [ 2.83206107 50.16793893],0
a2,1,0.466382,0.530535,[17 61] ; [ 9 45],[15.36363636 62.63636364] ; [10.63636364 43.36363636],0
d4,1,0.488663,0.479469,[53 25] ; [39 14],[54.77862595 23.22137405] ; [37.22137405 15.77862595],0
v2,1,0.577288,0.310639,[24 53] ; [19 34],[25.46923077 51.53076923] ; [17.53076923 35.46923077],0
d3,1,0.582399,0.302372,[45 33] ; [28 25],[43.46564885 34.53435115] ; [29.53435115 23.46564885],0
a6,1,0.649854,0.206084,[45 33] ; [29 25],[43.72727273 34.27272727] ; [30.27272727 23.72727273],0
d2,1,0.696477,0.152163,[33 44] ; [25 29],[34.09160305 42.90839695] ; [23.90839695 30.09160305],0
s8,1,0.710619,0.137659,[10 68] ; [ 8 45],[10.71755725 67.28244275] ; [ 7.28244275 45.71755725],0
b1,1,0.784183,0.075006,[40 38] ; [29 25],[40.77272727 37.22727273] ; [28.22727273 25.77272727],0
v3,1,0.788989,0.071623,[18 56] ; [14 39],[18.64566929 55.35433071] ; [13.35433071 39.64566929],0
p12,1,0.792171,0.069428,[ 1 77] ; [ 1 53],[ 1.18181818 76.81818182] ; [ 0.81818182 53.18181818],0
d1,1,0.871618,0.026116,[35 43] ; [25 29],[35.45454545 42.54545455] ; [24.54545455 29.45454545],0
a7,1,0.893544,0.017908,[50 28] ; [34 20],[49.63636364 28.36363636] ; [34.36363636 19.63636364],0
b4,1,0.89737,0.016637,[41 37] ; [29 25],[41.36363636 36.63636364] ; [28.63636364 25.36363636],0
a3,1,0.908229,0.013288,[46 30] ; [32 20],[46.3125 29.6875] ; [31.6875 20.3125],0
s7,1,0.927495,0.00828,[15 59] ; [10 41],[14.8 59.2] ; [10.2 40.8],0
