Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,100.845316,[ 6 61] ; [246  87],[42.21 24.79] ; [209.79 123.21],1
d4,1,0.0,66.704328,[33 34] ; [300  33],[55.7775 11.2225] ; [277.2225  55.7775],1
d3,1,0.0,28.798749,[32 35] ; [264  69],[49.58 17.42] ; [246.42  86.58],1
r1,1,1.2e-05,19.087843,[43 24] ; [285  45],[55.35516373 11.64483627] ; [272.64483627  57.35516373],1
d2,1,4.8e-05,16.509954,[19 48] ; [185 148],[34.17 32.83] ; [169.83 163.17],1
r4,1,6.7e-05,15.899381,[53 14] ; [313  20],[61.305  5.695] ; [304.695  28.305],1
n4,1,0.000172,14.114588,[43 24] ; [279  53],[54.07017544 12.92982456] ; [267.92982456  64.07017544],1
a4,1,0.00019,13.932225,[18 48] ; [174 158],[31.83919598 34.16080402] ; [160.16080402 171.83919598],1
u1,1,0.000274,13.243105,[ 3 64] ; [ 81 252],[14.07 52.93] ; [ 69.93 263.07],1
a5,1,0.000427,12.4096,[42 25] ; [273  60],[52.7625 14.2375] ; [262.2375  70.7625],1
v4,1,0.000588,11.813006,[58  8] ; [321   9],[63.16666667  2.83333333] ; [315.83333333  14.16666667],1
r3,1,0.000684,11.533239,[59  8] ; [321   9],[64.13098237  2.86901763] ; [315.86901763  14.13098237],1
r2,1,0.001258,10.403302,[56 10] ; [314  15],[61.82278481  4.17721519] ; [308.17721519  20.82278481],0
v2,1,0.003798,8.378084,[28 37] ; [201 121],[38.4625323 26.5374677] ; [190.5374677 131.4625323],0
n5,1,0.00516,7.822457,[46 21] ; [276  55],[54.20603015 12.79396985] ; [267.79396985  63.20603015],0
a3,1,0.00536,7.753801,[41 26] ; [257  75],[50.04010025 16.95989975] ; [247.95989975  84.04010025],0
a2,1,0.00537,7.750485,[ 9 58] ; [100 233],[18.2575 48.7425] ; [ 90.7425 242.2575],0
p10,1,0.007232,7.214381,[52 14] ; [300  32],[58.3718593  7.6281407] ; [293.6281407  38.3718593],0
p9,1,0.012206,6.280667,[54 13] ; [303  30],[59.7975  7.2025] ; [297.2025  35.7975],0
p1,1,0.016876,5.709192,[13 54] ; [ 31 300],[ 7.40703518 59.59296482] ; [ 36.59296482 294.40703518],0
v1,1,0.017115,5.684586,[32 35] ; [206 119],[40.67857143 26.32142857] ; [197.32142857 127.67857143],0
n2,1,0.019166,5.486297,[6 6] ; [45 10],[9.13432836 2.86567164] ; [41.86567164 13.13432836],0
p11,1,0.020891,5.335836,[51 16] ; [290  43],[57.1175  9.8825] ; [283.8825  49.1175],0
s6,1,0.029913,4.714284,[41 25] ; [242  80],[48.13917526 17.86082474] ; [234.86082474  87.13917526],0
s5,1,0.037045,4.348325,[19 46] ; [139 183],[26.5374677 38.4625323] ; [131.4625323 190.5374677],0
v3,1,0.054833,3.687148,[22 44] ; [147 171],[29.046875 36.953125] ; [139.953125 178.046875],0
a7,1,0.102513,2.666013,[44 23] ; [250  82],[49.36842105 17.63157895] ; [244.63157895  87.36842105],0
p5,1,0.131826,2.270865,[17 48] ; [ 60 272],[12.6070529 52.3929471] ; [ 64.3929471 267.6070529],0
p3,1,0.137751,2.202902,[42 25] ; [239  94],[47.0675 19.9325] ; [233.9325  99.0675],0
u3,1,0.157299,2.0,[12 13] ; [48 27],[15. 10.] ; [45. 30.],0
b5,1,0.178542,1.809721,[43 24] ; [184 149],[38.0225 28.9775] ; [188.9775 144.0225],0
a6,1,0.201963,1.628125,[42 25] ; [235  98],[46.3975 20.6025] ; [230.6025 102.3975],0
p12,1,0.22887,1.447871,[ 9 58] ; [ 29 304],[ 6.365 60.635] ; [ 31.635 301.365],0
p2,1,0.23103,1.434509,[60  7] ; [310  21],[62.28643216  4.71356784] ; [307.71356784  23.28643216],0
b1,1,0.235401,1.407927,[32 35] ; [133 200],[27.6375 39.3625] ; [137.3625 195.6375],0
s3,1,0.239516,1.38344,[44 22] ; [192 134],[39.73469388 26.26530612] ; [196.26530612 129.73469388],0
s1,1,0.338432,0.916364,[ 3 63] ; [  8 322],[ 1.83333333 64.16666667] ; [  9.16666667 320.83333333],0
s4,1,0.34687,0.884874,[10 57] ; [ 65 262],[12.75380711 54.24619289] ; [ 62.24619289 264.75380711],0
p6,1,0.349594,0.874931,[35 32] ; [194 138],[38.45363409 28.54636591] ; [190.54636591 141.45363409],0
n6,1,0.382188,0.763652,[56 11] ; [288  41],[58.2020202  8.7979798] ; [285.7979798  43.2020202],0
u2,1,0.411241,0.67521,[13 12] ; [46 29],[14.75 10.25] ; [44.25 30.75],0
a1,1,0.416475,0.660242,[ 3 64] ; [ 24 309],[ 4.5225 62.4775] ; [ 22.4775 310.5225],0
p8,1,0.452624,0.564073,[47 19] ; [251  81],[49.41708543 16.58291457] ; [248.58291457  83.41708543],0
n3,1,0.498404,0.458333,[10  2] ; [40 14],[9.09090909 2.90909091] ; [40.90909091 13.09090909],0
s8,1,0.501061,0.452689,[32 35] ; [173 158],[34.51005025 32.48994975] ; [170.48994975 160.51005025],0
a8,1,0.508352,0.437459,[ 7 53] ; [ 45 256],[ 8.64265928 51.35734072] ; [ 43.35734072 257.64265928],0
b2,1,0.519262,0.415359,[15 29] ; [ 86 133],[16.8973384 27.1026616] ; [ 84.1026616 134.8973384],0
b3,1,0.519262,0.415359,[15 29] ; [ 86 133],[16.8973384 27.1026616] ; [ 84.1026616 134.8973384],0
u4,1,0.56061,0.338648,[ 1 66] ; [  9 323],[ 1.67919799 65.32080201] ; [  8.32080201 323.67919799],0
n1,1,0.764902,0.089431,[5 7] ; [20 34],[4.54545455 7.45454545] ; [20.45454545 33.54545455],0
b4,1,0.791636,0.069795,[39 28] ; [188 145],[38.0225 28.9775] ; [188.9775 144.0225],0
s2,1,0.988594,0.000204,[37 30] ; [182 147],[37.0530303 29.9469697] ; [181.9469697 147.0530303],0
s7,1,0.99763,9e-06,[36 26] ; [184 133],[35.98944591 26.01055409] ; [184.01055409 132.98944591],0
