Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000122,14.764372,[15 30] ; [47 20],[24.91071429 20.08928571] ; [37.08928571 29.91071429],1
r2,1,0.001297,10.34699,[18 27] ; [46 19],[26.18181818 18.81818182] ; [37.81818182 27.18181818],0
n6,1,0.013792,6.064586,[19 25] ; [46 23],[25.30973451 18.69026549] ; [39.69026549 29.30973451],0
p9,1,0.017124,5.683654,[19 24] ; [45 22],[25.01818182 17.98181818] ; [38.98181818 28.01818182],0
d5,1,0.026049,4.952758,[24 22] ; [50 19],[29.6 16.4] ; [44.4 24.6],0
v2,1,0.052281,3.766766,[12 33] ; [30 37],[16.875 28.125] ; [25.125 41.875],0
p10,1,0.086716,2.934303,[18 26] ; [38 28],[22.4 21.6] ; [33.6 32.4],0
a8,1,0.087501,2.919763,[ 5 39] ; [ 2 62],[ 2.85185185 41.14814815] ; [ 4.14814815 59.85185185],0
p1,1,0.092435,2.831439,[ 7 39] ; [ 4 65],[ 4.4 41.6] ; [ 6.6 62.4],0
r3,1,0.113684,2.502248,[21 24] ; [42 26],[25.08849558 19.91150442] ; [37.91150442 30.08849558],0
p8,1,0.118455,2.437634,[ 8 37] ; [21 47],[11.54867257 33.45132743] ; [17.45132743 50.54867257],0
d3,1,0.1267,2.332481,[19 27] ; [38 30],[23. 23.] ; [34. 34.],0
v1,1,0.130257,2.289444,[13 32] ; [28 37],[16.77272727 28.22727273] ; [24.22727273 40.77272727],0
n2,1,0.142814,2.147375,[ 9 10] ; [25 12],[11.53571429  7.46428571] ; [22.46428571 14.53571429],0
a5,1,0.146141,2.112078,[29 17] ; [34 35],[25.2 20.8] ; [37.8 31.2],0
s6,1,0.162838,1.947668,[11 35] ; [25 44],[14.4 31.6] ; [21.6 47.4],0
s8,1,0.175408,1.836103,[ 6 40] ; [16 53],[ 8.8 37.2] ; [13.2 55.8],0
s7,1,0.17798,1.814412,[ 8 34] ; [20 45],[10.99065421 31.00934579] ; [17.00934579 47.99065421],0
s1,1,0.178069,1.813668,[ 5 41] ; [ 3 66],[ 3.2 42.8] ; [ 4.8 64.2],0
u2,1,0.209756,1.573111,[ 5 14] ; [12 15],[ 7.02173913 11.97826087] ; [ 9.97826087 17.02173913],0
n3,1,0.213595,1.546894,[ 7 11] ; [21 16],[9.16363636 8.83636364] ; [18.83636364 18.16363636],0
b4,1,0.241976,1.369048,[31 15] ; [39 30],[28. 18.] ; [42. 27.],0
n4,1,0.241976,1.369048,[31 15] ; [39 30],[28. 18.] ; [42. 27.],0
v3,1,0.254436,1.298784,[ 9 37] ; [20 49],[11.6 34.4] ; [17.4 51.6],0
d1,1,0.278289,1.175428,[16 30] ; [31 38],[18.8 27.2] ; [28.2 40.8],0
a1,1,0.279234,1.170814,[ 7 39] ; [ 6 63],[ 5.2 40.8] ; [ 7.8 61.2],0
d4,1,0.309656,1.032141,[29 17] ; [49 19],[31.47368421 14.52631579] ; [46.52631579 21.47368421],0
u1,1,0.339399,0.912698,[ 4 42] ; [ 3 66],[ 2.8 43.2] ; [ 4.2 64.8],0
n5,1,0.354469,0.857395,[31 15] ; [40 28],[28.64912281 17.35087719] ; [42.35087719 25.64912281],0
p11,1,0.36073,0.835351,[20 26] ; [36 33],[22.4 23.6] ; [33.6 35.4],0
b1,1,0.400133,0.707926,[23 23] ; [40 29],[25.2 20.8] ; [37.8 31.2],0
b5,1,0.445996,0.580808,[22 24] ; [38 31],[24. 22.] ; [36. 33.],0
p4,1,0.44987,0.57098,[14 32] ; [25 42],[15.87610619 30.12389381] ; [23.12389381 43.87610619],0
n1,1,0.474453,0.511585,[ 8 11] ; [12 25],[ 6.78571429 12.21428571] ; [13.21428571 23.78571429],0
d2,1,0.510743,0.432545,[20 25] ; [26 42],[18.31858407 26.68141593] ; [27.68141593 40.31858407],0
a2,1,0.571942,0.319444,[ 7 39] ; [ 8 61],[ 6. 40.] ; [ 9. 60.],0
p7,1,0.585776,0.29699,[14 32] ; [23 42],[15.33333333 30.66666667] ; [21.66666667 43.33333333],0
p6,1,0.613834,0.25463,[ 7 37] ; [13 53],[ 8. 36.] ; [12. 54.],0
b2,1,0.675674,0.175036,[11 22] ; [13 21],[11.82089552 21.17910448] ; [12.17910448 21.82089552],0
b3,1,0.675674,0.175036,[11 22] ; [13 21],[11.82089552 21.17910448] ; [12.17910448 21.82089552],0
a4,1,0.684398,0.165217,[16 29] ; [22 47],[15. 30.] ; [23. 46.],0
p3,1,0.689658,0.159456,[11 35] ; [18 48],[11.91071429 34.08928571] ; [17.08928571 48.91071429],0
p12,1,0.700127,0.14834,[ 2 44] ; [ 2 65],[ 1.62831858 44.37168142] ; [ 2.37168142 64.62831858],0
s5,1,0.76501,0.089346,[ 7 39] ; [ 9 59],[ 6.45614035 39.54385965] ; [ 9.54385965 58.45614035],0
p5,1,0.805149,0.060856,[ 4 41] ; [ 7 61],[ 4.38053097 40.61946903] ; [ 6.61946903 61.38053097],0
s3,1,0.825585,0.048562,[14 30] ; [23 45],[14.53571429 29.46428571] ; [22.46428571 45.53571429],0
r1,1,0.86749,0.027838,[14 32] ; [20 49],[13.6 32.4] ; [20.4 48.6],0
a6,1,0.878745,0.023275,[24 22] ; [37 32],[24.4 21.6] ; [36.6 32.4],0
a7,1,0.941227,0.005436,[22 24] ; [33 35],[22.19298246 23.80701754] ; [32.80701754 35.19298246],0
a3,1,0.975058,0.000978,[27 18] ; [41 27],[27.07964602 17.92035398] ; [40.92035398 27.07964602],0
s2,1,0.981308,0.000549,[11 34] ; [17 52],[11.05263158 33.94736842] ; [16.94736842 52.05263158],0
