Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,41.378147,[25 33] ; [114  16],[42.88297872 15.11702128] ; [96.11702128 33.88297872],1
v3,1,0.000873,11.07917,[ 8 50] ; [48 78],[17.65217391 40.34782609] ; [38.34782609 87.65217391],1
r1,1,0.004709,7.987849,[28 31] ; [89 40],[36.71808511 22.28191489] ; [80.28191489 48.71808511],0
n6,1,0.011401,6.401668,[37 22] ; [104  26],[44.01587302 14.98412698] ; [96.98412698 33.01587302],0
v1,1,0.011873,6.329799,[17 42] ; [61 65],[24.87567568 34.12432432] ; [53.12432432 72.87567568],0
a6,1,0.032262,4.584544,[26 33] ; [79 51],[32.77777778 26.22222222] ; [72.22222222 57.77777778],0
n1,1,0.042796,4.103426,[ 7 19] ; [18 16],[10.83333333 15.16666667] ; [14.16666667 19.83333333],0
p3,1,0.045279,4.008217,[17 42] ; [57 72],[23.22340426 35.77659574] ; [50.77659574 78.22340426],0
s6,1,0.053494,3.728416,[25 34] ; [72 53],[31.10326087 27.89673913] ; [65.89673913 59.10326087],0
a5,1,0.058236,3.586922,[23 36] ; [70 60],[29.03174603 29.96825397] ; [63.96825397 66.03174603],0
a4,1,0.076225,3.143618,[ 8 51] ; [32 96],[12.62032086 46.37967914] ; [ 27.37967914 100.62032086],0
b4,1,0.078916,3.087088,[25 34] ; [73 57],[30.59259259 28.40740741] ; [67.40740741 62.59259259],0
p12,1,0.098481,2.729972,[ 1 58] ; [ 10 118],[ 3.47058824 55.52941176] ; [  7.52941176 120.47058824],0
s3,1,0.106761,2.60153,[22 37] ; [62 62],[27.08196721 31.91803279] ; [56.91803279 67.08196721],0
s5,1,0.12182,2.39376,[ 8 51] ; [29 95],[11.92896175 47.07103825] ; [25.07103825 98.92896175],0
p1,1,0.131446,2.275346,[ 4 54] ; [ 19 110],[ 7.13368984 50.86631016] ; [ 15.86631016 113.13368984],0
r4,1,0.182991,1.773166,[41 18] ; [102  28],[44.64021164 14.35978836] ; [98.35978836 31.64021164],0
r2,1,0.195953,1.672285,[48 11] ; [114  15],[50.84042553  8.15957447] ; [111.15957447  17.84042553],0
p5,1,0.217362,1.521701,[ 3 54] ; [ 14 114],[ 5.23783784 51.76216216] ; [ 11.76216216 116.23783784],0
s7,1,0.217405,1.521419,[16 41] ; [45 75],[19.6440678 37.3559322] ; [41.3559322 78.6440678],0
n3,1,0.219109,1.510194,[23  4] ; [23  9],[21.05084746  5.94915254] ; [24.94915254  7.05084746],0
p6,1,0.24908,1.328459,[13 46] ; [38 88],[16.26486486 42.73513514] ; [34.73513514 91.26486486],0
a2,1,0.261009,1.263397,[ 2 57] ; [ 10 120],[ 3.74603175 55.25396825] ; [  8.25396825 121.74603175],0
b2,1,0.262346,1.256336,[ 5 23] ; [24 60],[ 7.25 20.75] ; [21.75 62.25],0
b3,1,0.262346,1.256336,[ 5 23] ; [24 60],[ 7.25 20.75] ; [21.75 62.25],0
d3,1,0.265074,1.242062,[11 46] ; [35 95],[14.02139037 42.97860963] ; [31.97860963 98.02139037],0
