Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,29.360357,[45 22] ; [ 9 43],[30.40336134 36.59663866] ; [23.59663866 28.40336134],1
s5,1,2.2e-05,18.049322,[29 36] ; [ 4 45],[18.81578947 46.18421053] ; [14.18421053 34.81578947],1
p2,1,0.000205,13.784998,[53 14] ; [23 27],[43.52136752 23.47863248] ; [32.47863248 17.52136752],1
s8,1,0.000208,13.753079,[32 35] ; [ 8 44],[22.5210084 44.4789916] ; [17.4789916 34.5210084],1
s3,1,0.000273,13.249284,[41 26] ; [14 37],[31.22881356 35.77118644] ; [23.77118644 27.22881356],1
p6,1,0.000871,11.083795,[29 37] ; [ 7 41],[20.84210526 45.15789474] ; [15.15789474 32.84210526],1
p8,1,0.001587,9.974772,[34 32] ; [11 38],[25.82608696 40.17391304] ; [19.17391304 29.82608696],0
s7,1,0.002753,8.964427,[34 30] ; [12 36],[26.28571429 37.71428571] ; [19.71428571 28.28571429],0
p7,1,0.003801,8.37668,[40 25] ; [18 34],[32.22222222 32.77777778] ; [25.77777778 26.22222222],0
r3,1,0.004476,8.079745,[60  7] ; [35 16],[53.94067797 13.05932203] ; [41.05932203  9.94067797],0
p3,1,0.004956,7.895429,[39 28] ; [16 34],[31.4957265 35.5042735] ; [23.5042735 26.4957265],0
p4,1,0.005005,7.877454,[43 24] ; [19 31],[35.5042735 31.4957265] ; [26.4957265 23.5042735],0
p11,1,0.006529,7.39822,[54 13] ; [30 22],[47.29411765 19.70588235] ; [36.70588235 15.29411765],0
r4,1,0.006697,7.352355,[45 22] ; [22 30],[37.72268908 29.27731092] ; [29.27731092 22.72268908],0
v4,1,0.010334,6.576434,[60  7] ; [37 15],[54.61344538 12.38655462] ; [42.38655462  9.61344538],0
p9,1,0.012723,6.207222,[59  8] ; [34 15],[53.71551724 13.28448276] ; [39.28448276  9.71551724],0
s4,1,0.019155,5.48734,[16 51] ; [ 4 48],[11.2605042 55.7394958] ; [ 8.7394958 43.2605042],0
p10,1,0.019991,5.412642,[53 13] ; [31 20],[47.38461538 18.61538462] ; [36.61538462 14.38461538],0
v1,1,0.021576,5.279689,[32 32] ; [14 35],[26.05309735 37.94690265] ; [19.94690265 29.05309735],0
b4,1,0.029875,4.716487,[43 24] ; [23 29],[37.15966387 29.84033613] ; [28.84033613 23.15966387],0
n6,1,0.032382,4.578173,[56 11] ; [34 17],[51.10169492 15.89830508] ; [38.89830508 12.10169492],0
b3,1,0.041269,4.164931,[13 29] ; [16 13],[17.15492958 24.84507042] ; [11.84507042 17.15492958],0
b2,1,0.041269,4.164931,[13 29] ; [16 13],[17.15492958 24.84507042] ; [11.84507042 17.15492958],0
